med.orarie NO2 [ug/m3] staz.** FEBBIO

aaaa mm gg hh        NO2
2014 04 06 14        3.4
2014 04 06 15        3.5
2014 04 06 16        3.4
2014 04 06 17        3.7
2014 04 06 18        4.9
2014 04 06 19        5.2
2014 04 06 20        4.7
2014 04 06 21        3.2
2014 04 06 22        2.7
2014 04 06 23        2.8
2014 04 07 00        2.7
2014 04 07 01        2.4
2014 04 07 02        2.2
2014 04 07 03        2.0
2014 04 07 04    -9999.0
2014 04 07 05        1.8
2014 04 07 06        1.9
2014 04 07 07        2.6
2014 04 07 08        2.6
2014 04 07 09        2.8
2014 04 07 10        2.6
2014 04 07 11        2.7
2014 04 07 12        2.8
2014 04 07 13        3.2
2014 04 07 14        3.2
2014 04 07 15        3.3
2014 04 07 16        3.9
2014 04 07 17        4.7
2014 04 07 18        4.8
2014 04 07 19        4.4
2014 04 07 20        4.0
2014 04 07 21        4.8
2014 04 07 22        4.3
2014 04 07 23        3.7
2014 04 08 00        2.7
2014 04 08 01        2.1
2014 04 08 02        2.4
2014 04 08 03        2.2
2014 04 08 04    -9999.0
2014 04 08 05        1.5
2014 04 08 06        1.3
2014 04 08 07        1.6
2014 04 08 08        1.6
2014 04 08 09        1.2
2014 04 08 10        1.3
2014 04 08 11        1.1
2014 04 08 12        1.2
2014 04 08 13        1.3
2014 04 08 14        1.4
2014 04 08 15        1.4
2014 04 08 16        1.3
2014 04 08 17        1.2
2014 04 08 18        1.3
2014 04 08 19        1.2
2014 04 08 20        1.4
2014 04 08 21        1.4
2014 04 08 22        1.7
2014 04 08 23        2.5
2014 04 09 00        2.3
2014 04 09 01        2.9
2014 04 09 02        2.8
2014 04 09 03        3.1
2014 04 09 04    -9999.0
2014 04 09 05        3.1
2014 04 09 06        2.7
2014 04 09 07        4.5
2014 04 09 08        4.1
2014 04 09 09        4.4
2014 04 09 10        4.6
2014 04 09 11        5.4
2014 04 09 12        5.0
2014 04 09 13        4.6
2014 04 09 14        4.9
2014 04 09 15        4.7
2014 04 09 16        4.6
2014 04 09 17        4.7
2014 04 09 18        5.1
2014 04 09 19        5.6
2014 04 09 20        5.4
2014 04 09 21        5.3
2014 04 09 22        4.1
2014 04 09 23        4.2
2014 04 10 00        3.9
2014 04 10 01        3.3
2014 04 10 02        3.6
2014 04 10 03        3.9
2014 04 10 04    -9999.0
2014 04 10 05        4.7
2014 04 10 06        5.1
2014 04 10 07        7.3
2014 04 10 08        7.6
2014 04 10 09        5.6
2014 04 10 10        4.7
2014 04 10 11        4.3
2014 04 10 12        4.3
2014 04 10 13        3.7
2014 04 10 14        3.9
2014 04 10 15        4.1
2014 04 10 16        4.1
2014 04 10 17        4.1
2014 04 10 18        4.1
2014 04 10 19        4.5
2014 04 10 20        5.2
2014 04 10 21        4.9
2014 04 10 22        4.0
2014 04 10 23        3.0
2014 04 11 00        3.2
2014 04 11 01        3.0
2014 04 11 02        3.0
2014 04 11 03        2.9
2014 04 11 04    -9999.0
2014 04 11 05        2.6
2014 04 11 06        2.8
2014 04 11 07        6.1
2014 04 11 08        5.4
2014 04 11 09        3.0
2014 04 11 10        2.7
2014 04 11 11        3.0
2014 04 11 12        3.2
2014 04 11 13        4.6
2014 04 11 14        8.8
2014 04 11 15       11.4
2014 04 11 16       13.6
2014 04 11 17       13.0
2014 04 11 18       11.3
2014 04 11 19       10.2
2014 04 11 20        9.4
2014 04 11 21        7.8
2014 04 11 22        6.7
2014 04 11 23        5.7
2014 04 12 00        5.8
2014 04 12 01        5.0
2014 04 12 02        4.5
2014 04 12 03        4.9
2014 04 12 04    -9999.0
2014 04 12 05        3.8
2014 04 12 06        4.1
2014 04 12 07        5.0
2014 04 12 08        7.0
2014 04 12 09        5.2
2014 04 12 10        5.2
2014 04 12 11        5.6
2014 04 12 12        6.0
2014 04 12 13        6.4
2014 04 12 14        7.9
2014 04 12 15        8.2
2014 04 12 16        8.3
2014 04 12 17        8.0
2014 04 12 18        8.6
2014 04 12 19        8.5
2014 04 12 20        8.8
2014 04 12 21        9.2
2014 04 12 22        8.4
2014 04 12 23        7.8
2014 04 13 00        6.6
2014 04 13 01        6.7
2014 04 13 02        6.4
2014 04 13 03        6.4
2014 04 13 04    -9999.0
2014 04 13 05        6.3
2014 04 13 06        6.5
2014 04 13 07        6.6
2014 04 13 08        6.6
2014 04 13 09        6.3
2014 04 13 10        6.1
2014 04 13 11        6.7
2014 04 13 12        6.2
2014 04 13 13        5.8
2014 04 13 14        5.9
2014 04 13 15        5.3
2014 04 13 16        5.5
2014 04 13 17        6.1
2014 04 13 18        6.5
2014 04 13 19        8.0
2014 04 13 20        7.1
2014 04 13 21        6.1
2014 04 13 22        5.0
2014 04 13 23        5.0
2014 04 14 00        3.7
2014 04 14 01        3.1
2014 04 14 02        2.8
2014 04 14 03        2.9
2014 04 14 04    -9999.0
2014 04 14 05        2.5
2014 04 14 06        2.4
2014 04 14 07        3.5
2014 04 14 08        2.9
2014 04 14 09        2.5
2014 04 14 10        2.7
2014 04 14 11        2.8
2014 04 14 12        2.9
2014 04 14 13        2.9
2014 04 14 14        3.4
2014 04 14 15        3.5
2014 04 14 16        3.2
2014 04 14 17        3.0
2014 04 14 18        2.9
2014 04 14 19        2.8
2014 04 14 20        2.6
2014 04 14 21        2.5
2014 04 14 22        2.4
2014 04 14 23        2.6
2014 04 15 00        2.8
2014 04 15 01        2.9
2014 04 15 02        3.0
2014 04 15 03        3.3
2014 04 15 04    -9999.0
2014 04 15 05        2.6
2014 04 15 06        2.7
2014 04 15 07        4.4
2014 04 15 08        5.2
2014 04 15 09        6.2
2014 04 15 10        6.1
2014 04 15 11        8.5
2014 04 15 12        6.2
2014 04 15 13        4.5
2014 04 15 14        5.3
2014 04 15 15        4.8
2014 04 15 16        3.8
2014 04 15 17        3.8
2014 04 15 18        4.2
2014 04 15 19        4.6
2014 04 15 20        4.9
2014 04 15 21        6.0
2014 04 15 22        5.0
2014 04 15 23        4.5
2014 04 16 00        4.8
2014 04 16 01        4.2
2014 04 16 02        4.0
2014 04 16 03        3.5
2014 04 16 04    -9999.0
2014 04 16 05        2.9
2014 04 16 06        4.6
2014 04 16 07        4.0
2014 04 16 08        3.1
2014 04 16 09        3.1
2014 04 16 10        3.2
2014 04 16 11        3.3
2014 04 16 12        5.1
2014 04 16 13    -9999.0
2014 04 16 14    -9999.0
2014 04 16 15    -9999.0
2014 04 16 16        3.4
2014 04 16 17        3.9
2014 04 16 18        5.0
2014 04 16 19        5.0
2014 04 16 20        5.9
2014 04 16 21        3.7
2014 04 16 22        3.7
2014 04 16 23        4.3
2014 04 17 00        3.3
2014 04 17 01        3.2
2014 04 17 02        3.4
2014 04 17 03        3.9
2014 04 17 04    -9999.0
2014 04 17 05        3.3
2014 04 17 06        3.4
2014 04 17 07        5.4
2014 04 17 08        5.7
2014 04 17 09        4.2
2014 04 17 10        3.6
2014 04 17 11        3.3
2014 04 17 12        2.7
2014 04 17 13        2.3
2014 04 17 14        2.3
2014 04 17 15        3.1
2014 04 17 16        3.5
2014 04 17 17        3.6
2014 04 17 18        4.5
2014 04 17 19        6.3
2014 04 17 20        3.9
2014 04 17 21        2.7
2014 04 17 22        3.0
2014 04 17 23        2.9
2014 04 18 00        2.6
2014 04 18 01        3.1
2014 04 18 02        2.9
2014 04 18 03        2.7
2014 04 18 04    -9999.0
2014 04 18 05        2.6
2014 04 18 06        2.6
2014 04 18 07        4.1
2014 04 18 08        3.7
2014 04 18 09        3.6
2014 04 18 10        3.3
2014 04 18 11        3.3
2014 04 18 12        2.9
2014 04 18 13        2.8
2014 04 18 14        3.2
2014 04 18 15        3.0
2014 04 18 16        3.8
2014 04 18 17        4.0
2014 04 18 18        4.5
2014 04 18 19        4.7
2014 04 18 20        6.2
2014 04 18 21        7.9
2014 04 18 22        6.1
2014 04 18 23        6.1
2014 04 19 00        5.4
2014 04 19 01        4.8
2014 04 19 02        3.1
2014 04 19 03        2.9
2014 04 19 04    -9999.0
2014 04 19 05        2.8
2014 04 19 06        2.9
2014 04 19 07        3.0
2014 04 19 08        3.7
2014 04 19 09        3.5
2014 04 19 10        2.9
2014 04 19 11        2.9
2014 04 19 12        3.2
2014 04 19 13        3.4
2014 04 19 14        3.4
2014 04 19 15        3.3
2014 04 19 16        3.4
2014 04 19 17        3.6
2014 04 19 18        3.9
2014 04 19 19        4.3
2014 04 19 20        6.4
2014 04 19 21        4.6
2014 04 19 22        4.0
2014 04 19 23        4.0
2014 04 20 00        4.2
2014 04 20 01        3.6
2014 04 20 02        3.8
2014 04 20 03        3.8
2014 04 20 04    -9999.0
2014 04 20 05        2.7
2014 04 20 06        2.8
2014 04 20 07        3.6
2014 04 20 08        2.9
2014 04 20 09        2.7
2014 04 20 10        2.7
2014 04 20 11        3.0
2014 04 20 12        3.2
2014 04 20 13        3.3
2014 04 20 14        3.7
2014 04 20 15        3.7
2014 04 20 16        3.8
2014 04 20 17        4.2
2014 04 20 18        4.8
2014 04 20 19        5.0
2014 04 20 20        5.3
2014 04 20 21        6.2
2014 04 20 22        6.2
2014 04 20 23        4.9
2014 04 21 00        4.9
2014 04 21 01        3.7
2014 04 21 02        3.1
2014 04 21 03        2.9
2014 04 21 04    -9999.0
2014 04 21 05        2.9
2014 04 21 06        2.8
2014 04 21 07        3.2
2014 04 21 08        3.2
2014 04 21 09        3.1
2014 04 21 10        3.1
2014 04 21 11        3.3
2014 04 21 12        3.2
2014 04 21 13        3.3
2014 04 21 14        3.8
2014 04 21 15        3.7
2014 04 21 16        3.9
2014 04 21 17        3.8
2014 04 21 18        3.8
2014 04 21 19        4.0
2014 04 21 20        4.6
2014 04 21 21        3.8
2014 04 21 22        3.6
2014 04 21 23        3.0
2014 04 22 00        3.4
2014 04 22 01        2.4
2014 04 22 02        2.3
2014 04 22 03        2.2
2014 04 22 04    -9999.0
2014 04 22 05        1.8
2014 04 22 06        1.8
2014 04 22 07        3.1
2014 04 22 08        2.6
2014 04 22 09        2.5
2014 04 22 10    -9999.0
2014 04 22 11        1.9
2014 04 22 12        2.6
2014 04 22 13        3.2
2014 04 22 14        3.3
2014 04 22 15        3.4
2014 04 22 16        3.7
2014 04 22 17        4.0
2014 04 22 18        3.7
2014 04 22 19        4.6
2014 04 22 20        4.0
2014 04 22 21        3.1
2014 04 22 22        2.9
2014 04 22 23        3.4
2014 04 23 00        3.3
2014 04 23 01        3.0
2014 04 23 02        2.6
2014 04 23 03        2.1
2014 04 23 04    -9999.0
2014 04 23 05        1.9
2014 04 23 06        2.0
2014 04 23 07        3.7
2014 04 23 08        3.2
2014 04 23 09        2.7
2014 04 23 10        2.7
2014 04 23 11        2.8
2014 04 23 12        2.7
2014 04 23 13        3.0
2014 04 23 14        3.7
2014 04 23 15        4.5
2014 04 23 16        5.1
2014 04 23 17        5.4
2014 04 23 18        6.2
2014 04 23 19        6.6
2014 04 23 20        7.1
2014 04 23 21        7.2
2014 04 23 22        5.9
2014 04 23 23        6.3
2014 04 24 00        5.5
2014 04 24 01        5.7
2014 04 24 02        5.9
2014 04 24 03        5.9
2014 04 24 04    -9999.0
2014 04 24 05        5.1
2014 04 24 06        4.8
2014 04 24 07        5.3
2014 04 24 08        5.1
2014 04 24 09        5.0
2014 04 24 10        5.1
2014 04 24 11        4.6
2014 04 24 12        4.6
2014 04 24 13        4.0
2014 04 24 14        4.1
2014 04 24 15        4.1
2014 04 24 16        4.1
2014 04 24 17        4.2
2014 04 24 18        4.7
2014 04 24 19        6.6
2014 04 24 20        7.0
2014 04 24 21        6.4
2014 04 24 22        5.0
2014 04 24 23        4.6
2014 04 25 00        3.6
2014 04 25 01        2.8
2014 04 25 02        2.6
2014 04 25 03        2.5
2014 04 25 04    -9999.0
2014 04 25 05        2.1
2014 04 25 06        2.1
2014 04 25 07        3.3
2014 04 25 08        2.7
2014 04 25 09        2.0
2014 04 25 10        2.3
2014 04 25 11        2.4
2014 04 25 12        4.8
2014 04 25 13        5.1
2014 04 25 14        4.7
2014 04 25 15        4.7
2014 04 25 16        4.6
2014 04 25 17        4.7
2014 04 25 18        4.9
2014 04 25 19        4.5
2014 04 25 20        3.8
2014 04 25 21        3.6
2014 04 25 22        3.8
2014 04 25 23        3.3
2014 04 26 00        3.4
2014 04 26 01        3.4
2014 04 26 02        2.7
2014 04 26 03        2.3
2014 04 26 04    -9999.0
2014 04 26 05        2.2
2014 04 26 06        2.2
2014 04 26 07        5.1
2014 04 26 08        3.6
2014 04 26 09        3.3
2014 04 26 10        3.4
2014 04 26 11        3.5
2014 04 26 12        3.6
2014 04 26 13        4.0
2014 04 26 14        4.1
2014 04 26 15        4.0
2014 04 26 16        3.4
2014 04 26 17        3.6
2014 04 26 18        3.7
2014 04 26 19        4.1
2014 04 26 20        5.8
2014 04 26 21        5.0
2014 04 26 22        4.3
2014 04 26 23        2.8
2014 04 27 00        2.0
2014 04 27 01        1.5
2014 04 27 02        1.4
2014 04 27 03        1.9
2014 04 27 04    -9999.0
2014 04 27 05        1.5
2014 04 27 06        1.6
2014 04 27 07        2.2
2014 04 27 08        2.0
2014 04 27 09        2.8
2014 04 27 10        2.4
2014 04 27 11        2.9
2014 04 27 12        2.4
2014 04 27 13        2.3
2014 04 27 14        2.3
2014 04 27 15        2.5
2014 04 27 16        2.7
2014 04 27 17        2.8
2014 04 27 18        3.0
2014 04 27 19        2.6
2014 04 27 20        2.8
2014 04 27 21        2.8
2014 04 27 22        3.0
2014 04 27 23        2.9
2014 04 28 00        2.7
2014 04 28 01        2.7
2014 04 28 02        2.5
2014 04 28 03        2.5
2014 04 28 04    -9999.0
2014 04 28 05        2.4
2014 04 28 06        2.4
2014 04 28 07        2.6
2014 04 28 08        2.4
2014 04 28 09        2.5
2014 04 28 10        2.6
2014 04 28 11        2.7
2014 04 28 12        2.7
2014 04 28 13        2.7
2014 04 28 14        3.9
2014 04 28 15        4.1
2014 04 28 16        3.9
2014 04 28 17        3.6
2014 04 28 18        3.4
2014 04 28 19        3.1
2014 04 28 20        3.0
2014 04 28 21        2.7
2014 04 28 22        4.4
2014 04 28 23        3.7
2014 04 29 00        2.7
2014 04 29 01        2.6
2014 04 29 02        2.9
2014 04 29 03        2.4
2014 04 29 04    -9999.0
2014 04 29 05        2.2
2014 04 29 06        2.3
2014 04 29 07        2.6
2014 04 29 08        2.7
2014 04 29 09        2.8
2014 04 29 10        3.4
2014 04 29 11        2.8
2014 04 29 12        2.9
2014 04 29 13        2.7
2014 04 29 14        2.8
2014 04 29 15        2.9
2014 04 29 16        3.0
2014 04 29 17        2.7
2014 04 29 18        3.0
2014 04 29 19        3.2
2014 04 29 20        3.0
2014 04 29 21        2.5
2014 04 29 22        2.4
2014 04 29 23        2.2
2014 04 30 00        2.1
2014 04 30 01        2.1
2014 04 30 02        2.0
2014 04 30 03        1.8
2014 04 30 04    -9999.0
2014 04 30 05        1.6
2014 04 30 06        1.7
2014 04 30 07        3.1
2014 04 30 08        2.3
2014 04 30 09        2.0
2014 04 30 10        2.3
2014 04 30 11    -9999.0
2014 04 30 12        2.0
2014 04 30 13        1.8
2014 04 30 14        0.9
2014 04 30 15        0.9
2014 04 30 16        1.1
2014 04 30 17        1.2
2014 04 30 18        1.5
2014 04 30 19        2.1
2014 04 30 20        4.1
2014 04 30 21        5.4
2014 04 30 22        3.8
2014 04 30 23        3.8
2014 05 01 00        2.8
2014 05 01 01        2.3
2014 05 01 02        2.6
2014 05 01 03        2.5
2014 05 01 04    -9999.0
2014 05 01 05        2.4
2014 05 01 06        2.2
2014 05 01 07        3.2
2014 05 01 08        2.4
2014 05 01 09        2.7
2014 05 01 10        2.6
2014 05 01 11        2.6
2014 05 01 12        2.5
2014 05 01 13        2.5
2014 05 01 14        3.0
2014 05 01 15        3.1
2014 05 01 16        2.8
2014 05 01 17        3.4
2014 05 01 18        2.8
2014 05 01 19        2.5
2014 05 01 20        3.1
2014 05 01 21        2.6
2014 05 01 22        2.6
2014 05 01 23        2.9
2014 05 02 00        2.2
2014 05 02 01        2.4
2014 05 02 02        2.1
2014 05 02 03        1.9
2014 05 02 04    -9999.0
2014 05 02 05        1.6
2014 05 02 06        1.6
2014 05 02 07        2.5
2014 05 02 08        2.2
2014 05 02 09        2.4
2014 05 02 10        2.7
2014 05 02 11        2.3
2014 05 02 12        2.3
2014 05 02 13        2.2
2014 05 02 14        3.1
2014 05 02 15        3.4
2014 05 02 16        3.5
2014 05 02 17        4.1
2014 05 02 18        3.8
2014 05 02 19        3.8
2014 05 02 20        3.5
2014 05 02 21        3.7
2014 05 02 22        2.8
2014 05 02 23        2.2
2014 05 03 00        2.1
2014 05 03 01        2.5
2014 05 03 02        2.4
2014 05 03 03        2.4
2014 05 03 04    -9999.0
2014 05 03 05        1.8
2014 05 03 06        1.6
2014 05 03 07        2.2
2014 05 03 08        2.7
2014 05 03 09        3.3
2014 05 03 10        4.0
2014 05 03 11        4.1
2014 05 03 12        4.4
2014 05 03 13        4.4
2014 05 03 14        4.2
2014 05 03 15        2.9
2014 05 03 16        3.0
2014 05 03 17        3.8
2014 05 03 18        3.3
2014 05 03 19        3.5
2014 05 03 20        4.2
2014 05 03 21        3.8
2014 05 03 22        2.9
2014 05 03 23        2.8
2014 05 04 00        3.2
2014 05 04 01        2.7
2014 05 04 02        2.6
2014 05 04 03        2.6
2014 05 04 04    -9999.0
2014 05 04 05        2.8
2014 05 04 06        2.6
2014 05 04 07        2.7
2014 05 04 08        3.5
2014 05 04 09        2.6
2014 05 04 10        2.6
2014 05 04 11        2.5
2014 05 04 12        2.6
2014 05 04 13        2.5
2014 05 04 14        2.4
2014 05 04 15        2.5
2014 05 04 16        2.6
2014 05 04 17        2.6
2014 05 04 18        3.1
2014 05 04 19        3.9
2014 05 04 20        2.8
2014 05 04 21        2.7
2014 05 04 22        2.0
2014 05 04 23        2.0
2014 05 05 00        1.4
2014 05 05 01        1.5
2014 05 05 02        1.5
2014 05 05 03        1.5
2014 05 05 04    -9999.0
2014 05 05 05        1.7
2014 05 05 06        1.8
2014 05 05 07        4.1
2014 05 05 08        2.7
2014 05 05 09        2.4
2014 05 05 10        2.5
2014 05 05 11        2.8
2014 05 05 12        2.8
2014 05 05 13        2.7
2014 05 05 14        2.9
2014 05 05 15        2.9
2014 05 05 16        3.2
2014 05 05 17        3.8
2014 05 05 18        5.2
2014 05 05 19        5.7
2014 05 05 20        5.1
2014 05 05 21        4.6
2014 05 05 22        4.1
2014 05 05 23        3.4
2014 05 06 00        1.8
2014 05 06 01        1.7
2014 05 06 02        1.7
2014 05 06 03        1.7
2014 05 06 04    -9999.0
2014 05 06 05        1.8
2014 05 06 06        1.9
2014 05 06 07        2.7
2014 05 06 08        2.2
2014 05 06 09        1.9
2014 05 06 10        2.0
2014 05 06 11        2.0
2014 05 06 12        1.6
2014 05 06 13        1.5
2014 05 06 14        1.5
2014 05 06 15        1.4
2014 05 06 16        1.4
2014 05 06 17        1.3
2014 05 06 18        1.3
2014 05 06 19        1.4
2014 05 06 20        1.9
2014 05 06 21        1.4
2014 05 06 22        1.1
2014 05 06 23        1.1
2014 05 07 00        1.0
2014 05 07 01        0.9
2014 05 07 02        0.9
2014 05 07 03        1.0
2014 05 07 04    -9999.0
2014 05 07 05        0.9
2014 05 07 06        1.0
2014 05 07 07        1.6
2014 05 07 08        1.1
2014 05 07 09        1.2
2014 05 07 10        1.3
2014 05 07 11        1.2
2014 05 07 12        1.6
2014 05 07 13        1.6
2014 05 07 14        1.3
2014 05 07 15        1.3
2014 05 07 16        1.1
2014 05 07 17        1.0
2014 05 07 18        0.9
2014 05 07 19        1.0
2014 05 07 20        1.0
2014 05 07 21        1.3
2014 05 07 22        1.8
2014 05 07 23        1.3
2014 05 08 00        1.5
2014 05 08 01        1.6
2014 05 08 02        1.6
2014 05 08 03        1.8
2014 05 08 04    -9999.0
2014 05 08 05        1.9
2014 05 08 06        2.3
2014 05 08 07        2.9
2014 05 08 08        3.4
2014 05 08 09        3.7
2014 05 08 10        3.5
2014 05 08 11        3.4
2014 05 08 12        3.1
2014 05 08 13        3.1
2014 05 08 14        3.0
2014 05 08 15        3.2
2014 05 08 16        3.1
2014 05 08 17        3.3
2014 05 08 18        5.3
2014 05 08 19        5.0
2014 05 08 20        3.7
2014 05 08 21        3.4
2014 05 08 22        3.0
2014 05 08 23        2.8
2014 05 09 00        2.5
2014 05 09 01        2.6
2014 05 09 02        2.3
2014 05 09 03        2.3
2014 05 09 04    -9999.0
2014 05 09 05        1.9
2014 05 09 06        1.8
2014 05 09 07        2.5
2014 05 09 08        3.7
2014 05 09 09        3.0
2014 05 09 10        2.7
2014 05 09 11        2.5
2014 05 09 12        2.6
2014 05 09 13        2.8
2014 05 09 14        3.5
2014 05 09 15        5.1
2014 05 09 16        5.7
2014 05 09 17        5.5
2014 05 09 18        6.1
2014 05 09 19        6.9
2014 05 09 20        6.1
2014 05 09 21        5.2
2014 05 09 22        4.8
2014 05 09 23        4.1
2014 05 10 00        3.3
2014 05 10 01        2.9
2014 05 10 02        3.1
2014 05 10 03        1.9
2014 05 10 04    -9999.0
2014 05 10 05        1.4
2014 05 10 06        1.4
2014 05 10 07        2.7
2014 05 10 08        2.5
2014 05 10 09        2.7
2014 05 10 10        2.9
2014 05 10 11        3.1
2014 05 10 12        3.1
2014 05 10 13        3.3
2014 05 10 14        3.1
2014 05 10 15        2.1
2014 05 10 16        2.2
2014 05 10 17        2.5
2014 05 10 18        2.6
2014 05 10 19        2.3
2014 05 10 20        3.4
2014 05 10 21        3.0
2014 05 10 22        3.7
2014 05 10 23        1.8
2014 05 11 00        1.2
2014 05 11 01        2.2
2014 05 11 02        1.6
2014 05 11 03        1.7
2014 05 11 04    -9999.0
2014 05 11 05        1.4
2014 05 11 06        1.4
2014 05 11 07        1.5
2014 05 11 08        1.4
2014 05 11 09        1.4
2014 05 11 10        1.2
2014 05 11 11        1.3
2014 05 11 12        1.2
2014 05 11 13        1.3
2014 05 11 14        1.3
2014 05 11 15        1.1
2014 05 11 16        1.1
2014 05 11 17        1.1
2014 05 11 18        1.1
2014 05 11 19        1.1
2014 05 11 20        1.0
2014 05 11 21        1.2
2014 05 11 22        1.5
2014 05 11 23        1.9
2014 05 12 00        1.6
2014 05 12 01        1.7
2014 05 12 02        1.5
2014 05 12 03        1.4
2014 05 12 04    -9999.0
2014 05 12 05        1.1
2014 05 12 06        1.0
2014 05 12 07        1.9
2014 05 12 08        1.4
2014 05 12 09        1.4
2014 05 12 10        1.3
2014 05 12 11        1.4
2014 05 12 12        1.5
2014 05 12 13        1.4
2014 05 12 14        1.7
2014 05 12 15        1.7
2014 05 12 16        1.4
2014 05 12 17        1.5
2014 05 12 18        1.4
2014 05 12 19        1.5
2014 05 12 20        1.1
2014 05 12 21        1.0
2014 05 12 22        1.0
2014 05 12 23        1.2
2014 05 13 00        1.4
2014 05 13 01        1.3
2014 05 13 02        1.4
2014 05 13 03        1.8
2014 05 13 04    -9999.0
2014 05 13 05        1.7
2014 05 13 06        2.2
2014 05 13 07        2.2
2014 05 13 08        2.7
2014 05 13 09        3.0
2014 05 13 10        3.4
2014 05 13 11        3.4
2014 05 13 12        3.1
2014 05 13 13        2.8
2014 05 13 14        2.7
2014 05 13 15        2.8
2014 05 13 16        2.9
2014 05 13 17        2.6
2014 05 13 18        2.7
2014 05 13 19        2.9
2014 05 13 20        2.4
2014 05 13 21        2.0
2014 05 13 22        1.8
2014 05 13 23        2.2
2014 05 14 00        1.8
2014 05 14 01        2.0
2014 05 14 02        1.8
2014 05 14 03        1.7
2014 05 14 04    -9999.0
2014 05 14 05        1.9
2014 05 14 06        1.8
2014 05 14 07        1.4
2014 05 14 08        1.4
2014 05 14 09        1.2
2014 05 14 10        1.3
2014 05 14 11        1.3
2014 05 14 12        1.5
2014 05 14 13        1.4
2014 05 14 14        1.7
2014 05 14 15        2.0
2014 05 14 16        2.1
2014 05 14 17        2.5
2014 05 14 18        2.8
2014 05 14 19        3.5
2014 05 14 20        5.6
2014 05 14 21        5.1
2014 05 14 22        4.2
2014 05 14 23        4.1
2014 05 15 00        4.5
2014 05 15 01        3.7
2014 05 15 02        3.0
2014 05 15 03        3.1
2014 05 15 04    -9999.0
2014 05 15 05        2.4
2014 05 15 06        2.5
2014 05 15 07        2.2
2014 05 15 08        2.3
2014 05 15 09        2.2
2014 05 15 10        2.1
2014 05 15 11        2.3
2014 05 15 12        2.5
2014 05 15 13        3.3
2014 05 15 14        3.6
2014 05 15 15        3.3
2014 05 15 16        3.2
2014 05 15 17        3.3
2014 05 15 18        3.5
2014 05 15 19        4.8
2014 05 15 20        5.2
2014 05 15 21        4.2
2014 05 15 22        4.5
2014 05 15 23        5.0
2014 05 16 00        3.9
2014 05 16 01        4.2
2014 05 16 02        3.6
2014 05 16 03        3.3
2014 05 16 04    -9999.0
2014 05 16 05        2.4
2014 05 16 06        3.0
2014 05 16 07        5.4
2014 05 16 08        4.3
2014 05 16 09        2.7
2014 05 16 10        2.8
2014 05 16 11        2.7
2014 05 16 12        2.5
2014 05 16 13        2.3
2014 05 16 14        2.4
2014 05 16 15        2.6
2014 05 16 16        3.0
2014 05 16 17        3.4
2014 05 16 18        3.4
2014 05 16 19        4.8
2014 05 16 20        4.6
2014 05 16 21        5.3
2014 05 16 22        6.8
2014 05 16 23        5.4
2014 05 17 00        4.6
2014 05 17 01        3.5
2014 05 17 02        3.7
2014 05 17 03        3.5
2014 05 17 04    -9999.0
2014 05 17 05        3.4
2014 05 17 06        3.1
2014 05 17 07        4.8
2014 05 17 08        5.7
2014 05 17 09        5.2
2014 05 17 10        5.3
2014 05 17 11        3.4
2014 05 17 12        3.7
2014 05 17 13        3.3
2014 05 17 14        3.0
2014 05 17 15        2.9
2014 05 17 16        3.0
2014 05 17 17        3.1
2014 05 17 18        3.3
2014 05 17 19        4.4
2014 05 17 20        3.7
2014 05 17 21        3.3
2014 05 17 22        2.7
2014 05 17 23        3.0
2014 05 18 00        3.0
2014 05 18 01        2.7
2014 05 18 02        2.2
2014 05 18 03        1.9
2014 05 18 04    -9999.0
2014 05 18 05        1.8
2014 05 18 06        1.6
2014 05 18 07        2.0
2014 05 18 08        2.0
2014 05 18 09        1.8
2014 05 18 10        1.8
2014 05 18 11        1.7
2014 05 18 12        1.8
2014 05 18 13        1.9
2014 05 18 14        1.9
2014 05 18 15        2.0
2014 05 18 16        2.2
2014 05 18 17        1.9
2014 05 18 18        1.5
2014 05 18 19        1.4
2014 05 18 20        1.5
2014 05 18 21        1.4
2014 05 18 22        1.3
2014 05 18 23        1.5
2014 05 19 00        1.4
2014 05 19 01        1.6
2014 05 19 02        1.6
2014 05 19 03        1.6
2014 05 19 04    -9999.0
2014 05 19 05        1.5
2014 05 19 06        1.7
2014 05 19 07        1.8
2014 05 19 08        2.0
2014 05 19 09        2.4
2014 05 19 10        2.2
2014 05 19 11        2.3
2014 05 19 12    -9999.0
2014 05 19 13        1.9
2014 05 19 14    -9999.0
2014 05 19 15    -9999.0
2014 05 19 16    -9999.0
2014 05 19 17    -9999.0
2014 05 19 18       13.8
2014 05 19 19       11.0
2014 05 19 20       10.4
2014 05 19 21        8.4
2014 05 19 22        6.7
2014 05 19 23        5.8
2014 05 20 00        5.6
2014 05 20 01        4.9
2014 05 20 02        4.5
2014 05 20 03        4.5
2014 05 20 04    -9999.0
2014 05 20 05        5.6
2014 05 20 06        5.6
2014 05 20 07        5.1
2014 05 20 08        5.9
2014 05 20 09    -9999.0
2014 05 20 10        4.7
2014 05 20 11        5.5
2014 05 20 12        5.0
2014 05 20 13        5.3
2014 05 20 14        5.2
2014 05 20 15        4.2
2014 05 20 16        5.9
2014 05 20 17        7.1
2014 05 20 18        8.5
2014 05 20 19        8.0
2014 05 20 20        8.4
2014 05 20 21        6.5
2014 05 20 22        4.9
