med.orarie NO2 [ug/m3] staz.** VILLA FULVIA

aaaa mm gg hh        NO2
2014 04 04 22       15.0
2014 04 04 23       25.0
2014 04 05 00       24.0
2014 04 05 01       24.0
2014 04 05 02       23.0
2014 04 05 03    -9999.0
2014 04 05 04       19.0
2014 04 05 05       19.0
2014 04 05 06       26.0
2014 04 05 07       42.0
2014 04 05 08       32.0
2014 04 05 09       25.0
2014 04 05 10       16.0
2014 04 05 11       14.0
2014 04 05 12        6.0
2014 04 05 13        4.0
2014 04 05 14        3.0
2014 04 05 15        5.0
2014 04 05 16        7.0
2014 04 05 17       10.0
2014 04 05 18       18.0
2014 04 05 19       31.0
2014 04 05 20       47.0
2014 04 05 21       61.0
2014 04 05 22       54.0
2014 04 05 23       42.0
2014 04 06 00       34.0
2014 04 06 01       37.0
2014 04 06 02       36.0
2014 04 06 03    -9999.0
2014 04 06 04       31.0
2014 04 06 05       37.0
2014 04 06 06       29.0
2014 04 06 07       29.0
2014 04 06 08       29.0
2014 04 06 09       29.0
2014 04 06 10       20.0
2014 04 06 11       12.0
2014 04 06 12        6.0
2014 04 06 13        4.0
2014 04 06 14        3.0
2014 04 06 15        4.0
2014 04 06 16        7.0
2014 04 06 17        6.0
2014 04 06 18        9.0
2014 04 06 19       25.0
2014 04 06 20       54.0
2014 04 06 21       81.0
2014 04 06 22       76.0
2014 04 06 23       52.0
2014 04 07 00       64.0
2014 04 07 01       59.0
2014 04 07 02       45.0
2014 04 07 03    -9999.0
2014 04 07 04       39.0
2014 04 07 05       36.0
2014 04 07 06       40.0
2014 04 07 07       50.0
2014 04 07 08       48.0
2014 04 07 09       32.0
2014 04 07 10       21.0
2014 04 07 11       17.0
2014 04 07 12       17.0
2014 04 07 13       11.0
2014 04 07 14        8.0
2014 04 07 15        6.0
2014 04 07 16        7.0
2014 04 07 17        8.0
2014 04 07 18       13.0
2014 04 07 19       23.0
2014 04 07 20       29.0
2014 04 07 21       35.0
2014 04 07 22       34.0
2014 04 07 23       33.0
2014 04 08 00       32.0
2014 04 08 01       35.0
2014 04 08 02       36.0
2014 04 08 03    -9999.0
2014 04 08 04       35.0
2014 04 08 05       35.0
2014 04 08 06       36.0
2014 04 08 07       39.0
2014 04 08 08       38.0
2014 04 08 09       38.0
2014 04 08 10       37.0
2014 04 08 11       35.0
2014 04 08 12       19.0
2014 04 08 13       13.0
2014 04 08 14       11.0
2014 04 08 15        8.0
2014 04 08 16       10.0
2014 04 08 17       15.0
2014 04 08 18       18.0
2014 04 08 19       21.0
2014 04 08 20       25.0
2014 04 08 21       23.0
2014 04 08 22       19.0
2014 04 08 23       18.0
2014 04 09 00       21.0
2014 04 09 01       26.0
2014 04 09 02       22.0
2014 04 09 03    -9999.0
2014 04 09 04       17.0
2014 04 09 05       15.0
2014 04 09 06       16.0
2014 04 09 07       31.0
2014 04 09 08       29.0
2014 04 09 09       17.0
2014 04 09 10       12.0
2014 04 09 11        7.0
2014 04 09 12        5.0
2014 04 09 13        4.0
2014 04 09 14        3.0
2014 04 09 15        4.0
2014 04 09 16        8.0
2014 04 09 17        7.0
2014 04 09 18        9.0
2014 04 09 19       16.0
2014 04 09 20       24.0
2014 04 09 21       26.0
2014 04 09 22       25.0
2014 04 09 23       23.0
2014 04 10 00       26.0
2014 04 10 01       26.0
2014 04 10 02       25.0
2014 04 10 03    -9999.0
2014 04 10 04       26.0
2014 04 10 05       25.0
2014 04 10 06       32.0
2014 04 10 07       30.0
2014 04 10 08       28.0
2014 04 10 09       19.0
2014 04 10 10       14.0
2014 04 10 11       12.0
2014 04 10 12       13.0
2014 04 10 13       11.0
2014 04 10 14        8.0
2014 04 10 15        8.0
2014 04 10 16        6.0
2014 04 10 17        8.0
2014 04 10 18       13.0
2014 04 10 19       30.0
2014 04 10 20       27.0
2014 04 10 21       30.0
2014 04 10 22       28.0
2014 04 10 23       24.0
2014 04 11 00       20.0
2014 04 11 01       10.0
2014 04 11 02       14.0
2014 04 11 03    -9999.0
2014 04 11 04       14.0
2014 04 11 05       17.0
2014 04 11 06       21.0
2014 04 11 07       24.0
2014 04 11 08       25.0
2014 04 11 09       12.0
2014 04 11 10        7.0
2014 04 11 11        7.0
2014 04 11 12        6.0
2014 04 11 13        6.0
2014 04 11 14        6.0
2014 04 11 15        5.0
2014 04 11 16        6.0
2014 04 11 17        8.0
2014 04 11 18       11.0
2014 04 11 19       14.0
2014 04 11 20       17.0
2014 04 11 21       16.0
2014 04 11 22       14.0
2014 04 11 23       22.0
2014 04 12 00       13.0
2014 04 12 01       15.0
2014 04 12 02       10.0
2014 04 12 03    -9999.0
2014 04 12 04       16.0
2014 04 12 05       21.0
2014 04 12 06       24.0
2014 04 12 07       27.0
2014 04 12 08       16.0
2014 04 12 09       21.0
2014 04 12 10       12.0
2014 04 12 11        8.0
2014 04 12 12        7.0
2014 04 12 13        9.0
2014 04 12 14       10.0
2014 04 12 15        7.0
2014 04 12 16       10.0
2014 04 12 17       12.0
2014 04 12 18       13.0
2014 04 12 19       14.0
2014 04 12 20       17.0
2014 04 12 21       18.0
2014 04 12 22       16.0
2014 04 12 23       13.0
2014 04 13 00       19.0
2014 04 13 01       19.0
2014 04 13 02       18.0
2014 04 13 03    -9999.0
2014 04 13 04       21.0
2014 04 13 05       13.0
2014 04 13 06       21.0
2014 04 13 07       18.0
2014 04 13 08       17.0
2014 04 13 09       13.0
2014 04 13 10       13.0
2014 04 13 11       11.0
2014 04 13 12        9.0
2014 04 13 13        9.0
2014 04 13 14        6.0
2014 04 13 15        6.0
2014 04 13 16        7.0
2014 04 13 17        7.0
2014 04 13 18       11.0
2014 04 13 19       19.0
2014 04 13 20       23.0
2014 04 13 21       20.0
2014 04 13 22       23.0
2014 04 13 23       25.0
2014 04 14 00       24.0
2014 04 14 01       23.0
2014 04 14 02       23.0
2014 04 14 03    -9999.0
2014 04 14 04       24.0
2014 04 14 05       29.0
2014 04 14 06       31.0
2014 04 14 07       31.0
2014 04 14 08       34.0
2014 04 14 09       35.0
2014 04 14 10       26.0
2014 04 14 11       20.0
2014 04 14 12       13.0
2014 04 14 13        8.0
2014 04 14 14        7.0
2014 04 14 15        6.0
2014 04 14 16        6.0
2014 04 14 17       10.0
2014 04 14 18       16.0
2014 04 14 19       25.0
2014 04 14 20       24.0
2014 04 14 21       25.0
2014 04 14 22       25.0
2014 04 14 23       15.0
2014 04 15 00       19.0
2014 04 15 01       13.0
2014 04 15 02        8.0
2014 04 15 03    -9999.0
2014 04 15 04       10.0
2014 04 15 05       11.0
2014 04 15 06       14.0
2014 04 15 07       17.0
2014 04 15 08       17.0
2014 04 15 09       10.0
2014 04 15 10        6.0
2014 04 15 11        5.0
2014 04 15 12        4.0
2014 04 15 13        5.0
2014 04 15 14        3.0
2014 04 15 15        4.0
2014 04 15 16        5.0
2014 04 15 17        5.0
2014 04 15 18        7.0
2014 04 15 19       14.0
2014 04 15 20       20.0
2014 04 15 21       18.0
2014 04 15 22       11.0
2014 04 15 23       13.0
2014 04 16 00       13.0
2014 04 16 01        9.0
2014 04 16 02        8.0
2014 04 16 03    -9999.0
2014 04 16 04       12.0
2014 04 16 05       20.0
2014 04 16 06       27.0
2014 04 16 07       35.0
2014 04 16 08       31.0
2014 04 16 09       21.0
2014 04 16 10       10.0
2014 04 16 11        6.0
2014 04 16 12        5.0
2014 04 16 13        5.0
2014 04 16 14        5.0
2014 04 16 15        7.0
2014 04 16 16        9.0
2014 04 16 17       10.0
2014 04 16 18       10.0
2014 04 16 19       18.0
2014 04 16 20       56.0
2014 04 16 21       46.0
2014 04 16 22       36.0
2014 04 16 23       32.0
2014 04 17 00       32.0
2014 04 17 01       13.0
2014 04 17 02       21.0
2014 04 17 03    -9999.0
2014 04 17 04       31.0
2014 04 17 05       37.0
2014 04 17 06       44.0
2014 04 17 07       54.0
2014 04 17 08       50.0
2014 04 17 09       22.0
2014 04 17 10       11.0
2014 04 17 11        7.0
2014 04 17 12        7.0
2014 04 17 13        8.0
2014 04 17 14        7.0
2014 04 17 15        7.0
2014 04 17 16        7.0
2014 04 17 17       11.0
2014 04 17 18       16.0
2014 04 17 19       27.0
2014 04 17 20       64.0
2014 04 17 21       71.0
2014 04 17 22       37.0
2014 04 17 23       27.0
2014 04 18 00       31.0
2014 04 18 01       31.0
2014 04 18 02       31.0
2014 04 18 03    -9999.0
2014 04 18 04       32.0
2014 04 18 05       32.0
2014 04 18 06       29.0
2014 04 18 07    -9999.0
2014 04 18 08       50.0
2014 04 18 09       42.0
2014 04 18 10       35.0
2014 04 18 11       24.0
2014 04 18 12       17.0
2014 04 18 13       17.0
2014 04 18 14       13.0
2014 04 18 15       16.0
2014 04 18 16       13.0
2014 04 18 17       13.0
2014 04 18 18       23.0
2014 04 18 19       26.0
2014 04 18 20       35.0
2014 04 18 21       32.0
2014 04 18 22       27.0
2014 04 18 23       24.0
2014 04 19 00       27.0
2014 04 19 01       24.0
2014 04 19 02       25.0
2014 04 19 03    -9999.0
2014 04 19 04       19.0
2014 04 19 05       23.0
2014 04 19 06       17.0
2014 04 19 07       12.0
2014 04 19 08       11.0
2014 04 19 09       12.0
2014 04 19 10       13.0
2014 04 19 11       11.0
2014 04 19 12       12.0
2014 04 19 13       11.0
2014 04 19 14       11.0
2014 04 19 15        8.0
2014 04 19 16       11.0
2014 04 19 17       11.0
2014 04 19 18       15.0
2014 04 19 19       22.0
2014 04 19 20       31.0
2014 04 19 21       36.0
2014 04 19 22       36.0
2014 04 19 23       31.0
2014 04 20 00       41.0
2014 04 20 01       36.0
2014 04 20 02       35.0
2014 04 20 03    -9999.0
2014 04 20 04       27.0
2014 04 20 05       26.0
2014 04 20 06       26.0
2014 04 20 07       23.0
2014 04 20 08       18.0
2014 04 20 09       15.0
2014 04 20 10       13.0
2014 04 20 11       10.0
2014 04 20 12        8.0
2014 04 20 13        7.0
2014 04 20 14        9.0
2014 04 20 15        8.0
2014 04 20 16       10.0
2014 04 20 17       11.0
2014 04 20 18       10.0
2014 04 20 19       13.0
2014 04 20 20       16.0
2014 04 20 21       17.0
2014 04 20 22       16.0
2014 04 20 23       10.0
2014 04 21 00        9.0
2014 04 21 01        9.0
2014 04 21 02        8.0
2014 04 21 03    -9999.0
2014 04 21 04       11.0
2014 04 21 05       11.0
2014 04 21 06       13.0
2014 04 21 07       10.0
2014 04 21 08       11.0
2014 04 21 09       14.0
2014 04 21 10       17.0
2014 04 21 11       14.0
2014 04 21 12       10.0
2014 04 21 13        6.0
2014 04 21 14        5.0
2014 04 21 15        5.0
2014 04 21 16        6.0
2014 04 21 17        7.0
2014 04 21 18       11.0
2014 04 21 19       12.0
2014 04 21 20       16.0
2014 04 21 21       21.0
2014 04 21 22       22.0
2014 04 21 23       22.0
2014 04 22 00       23.0
2014 04 22 01       27.0
2014 04 22 02       27.0
2014 04 22 03    -9999.0
2014 04 22 04       27.0
2014 04 22 05       24.0
2014 04 22 06       25.0
2014 04 22 07       28.0
2014 04 22 08       31.0
2014 04 22 09       27.0
2014 04 22 10       23.0
2014 04 22 11       20.0
2014 04 22 12       17.0
2014 04 22 13       11.0
2014 04 22 14       11.0
2014 04 22 15       11.0
2014 04 22 16       14.0
2014 04 22 17       11.0
2014 04 22 18       14.0
2014 04 22 19       17.0
2014 04 22 20       25.0
2014 04 22 21       27.0
2014 04 22 22       28.0
2014 04 22 23       29.0
2014 04 23 00       25.0
2014 04 23 01       21.0
2014 04 23 02       21.0
2014 04 23 03    -9999.0
2014 04 23 04       25.0
2014 04 23 05       25.0
2014 04 23 06       30.0
2014 04 23 07       34.0
2014 04 23 08       32.0
2014 04 23 09       33.0
2014 04 23 10       28.0
2014 04 23 11       26.0
2014 04 23 12        9.0
2014 04 23 13        8.0
2014 04 23 14        8.0
2014 04 23 15        7.0
2014 04 23 16        7.0
2014 04 23 17       10.0
2014 04 23 18       11.0
2014 04 23 19       21.0
2014 04 23 20       36.0
2014 04 23 21       51.0
2014 04 23 22       50.0
2014 04 23 23       49.0
2014 04 24 00       38.0
2014 04 24 01       29.0
2014 04 24 02       18.0
2014 04 24 03    -9999.0
2014 04 24 04       30.0
2014 04 24 05       36.0
2014 04 24 06       37.0
2014 04 24 07       34.0
2014 04 24 08       30.0
2014 04 24 09       27.0
2014 04 24 10       23.0
2014 04 24 11       23.0
2014 04 24 12       13.0
2014 04 24 13       12.0
2014 04 24 14       14.0
2014 04 24 15       11.0
2014 04 24 16       11.0
2014 04 24 17        8.0
2014 04 24 18        8.0
2014 04 24 19       13.0
2014 04 24 20       20.0
2014 04 24 21       26.0
2014 04 24 22       26.0
2014 04 24 23       31.0
2014 04 25 00       28.0
2014 04 25 01       32.0
2014 04 25 02       33.0
2014 04 25 03    -9999.0
2014 04 25 04       37.0
2014 04 25 05       31.0
2014 04 25 06       29.0
2014 04 25 07       29.0
2014 04 25 08       26.0
2014 04 25 09       20.0
2014 04 25 10       16.0
2014 04 25 11       10.0
2014 04 25 12        7.0
2014 04 25 13        6.0
2014 04 25 14        5.0
2014 04 25 15        5.0
2014 04 25 16        6.0
2014 04 25 17        5.0
2014 04 25 18        9.0
2014 04 25 19       16.0
2014 04 25 20       22.0
2014 04 25 21       25.0
2014 04 25 22       28.0
2014 04 25 23       30.0
2014 04 26 00       33.0
2014 04 26 01       33.0
2014 04 26 02       29.0
2014 04 26 03    -9999.0
2014 04 26 04       35.0
2014 04 26 05       33.0
2014 04 26 06       32.0
2014 04 26 07       36.0
2014 04 26 08       34.0
2014 04 26 09       21.0
2014 04 26 10       17.0
2014 04 26 11       17.0
2014 04 26 12        9.0
2014 04 26 13       10.0
2014 04 26 14       10.0
2014 04 26 15       10.0
2014 04 26 16        8.0
2014 04 26 17       10.0
2014 04 26 18       12.0
2014 04 26 19       14.0
2014 04 26 20       16.0
2014 04 26 21       17.0
2014 04 26 22       17.0
2014 04 26 23       20.0
2014 04 27 00       18.0
2014 04 27 01       19.0
2014 04 27 02       19.0
2014 04 27 03    -9999.0
2014 04 27 04       21.0
2014 04 27 05       20.0
2014 04 27 06       19.0
2014 04 27 07       15.0
2014 04 27 08       14.0
2014 04 27 09       13.0
2014 04 27 10       15.0
2014 04 27 11       12.0
2014 04 27 12        9.0
2014 04 27 13        9.0
2014 04 27 14        9.0
2014 04 27 15        8.0
2014 04 27 16        7.0
2014 04 27 17       10.0
2014 04 27 18       12.0
2014 04 27 19       12.0
2014 04 27 20       16.0
2014 04 27 21       22.0
2014 04 27 22       23.0
2014 04 27 23       21.0
2014 04 28 00       20.0
2014 04 28 01       17.0
2014 04 28 02       15.0
2014 04 28 03    -9999.0
2014 04 28 04       16.0
2014 04 28 05       15.0
2014 04 28 06       20.0
2014 04 28 07       23.0
2014 04 28 08       25.0
2014 04 28 09       21.0
2014 04 28 10       21.0
2014 04 28 11       20.0
2014 04 28 12       20.0
2014 04 28 13       20.0
2014 04 28 14       18.0
2014 04 28 15       20.0
2014 04 28 16       21.0
2014 04 28 17       19.0
2014 04 28 18       21.0
2014 04 28 19       27.0
2014 04 28 20       29.0
2014 04 28 21       23.0
2014 04 28 22       23.0
2014 04 28 23       22.0
2014 04 29 00       18.0
2014 04 29 01       21.0
2014 04 29 02       20.0
2014 04 29 03    -9999.0
2014 04 29 04       20.0
2014 04 29 05       20.0
2014 04 29 06       22.0
2014 04 29 07       33.0
2014 04 29 08       44.0
2014 04 29 09       30.0
2014 04 29 10       26.0
2014 04 29 11       20.0
2014 04 29 12       16.0
2014 04 29 13       11.0
2014 04 29 14       12.0
2014 04 29 15       15.0
2014 04 29 16       14.0
2014 04 29 17       15.0
2014 04 29 18       20.0
2014 04 29 19       36.0
2014 04 29 20       47.0
2014 04 29 21       59.0
2014 04 29 22       57.0
2014 04 29 23       53.0
2014 04 30 00       44.0
2014 04 30 01       43.0
2014 04 30 02       37.0
2014 04 30 03    -9999.0
2014 04 30 04       31.0
2014 04 30 05       25.0
2014 04 30 06       27.0
2014 04 30 07       29.0
2014 04 30 08       25.0
2014 04 30 09       25.0
2014 04 30 10       26.0
2014 04 30 11       25.0
2014 04 30 12       15.0
2014 04 30 13        9.0
2014 04 30 14       13.0
2014 04 30 15       18.0
2014 04 30 16       12.0
2014 04 30 17       14.0
2014 04 30 18       13.0
2014 04 30 19       15.0
2014 04 30 20       30.0
2014 04 30 21       26.0
2014 04 30 22       20.0
2014 04 30 23       23.0
2014 05 01 00       24.0
2014 05 01 01       20.0
2014 05 01 02       22.0
2014 05 01 03    -9999.0
2014 05 01 04       23.0
2014 05 01 05       22.0
2014 05 01 06       22.0
2014 05 01 07       17.0
2014 05 01 08       18.0
2014 05 01 09       14.0
2014 05 01 10       13.0
2014 05 01 11       13.0
2014 05 01 12       13.0
2014 05 01 13       11.0
2014 05 01 14        9.0
2014 05 01 15        7.0
2014 05 01 16       10.0
2014 05 01 17        9.0
2014 05 01 18       11.0
2014 05 01 19       18.0
2014 05 01 20       26.0
2014 05 01 21       30.0
2014 05 01 22       29.0
2014 05 01 23       27.0
2014 05 02 00       26.0
2014 05 02 01       26.0
2014 05 02 02       23.0
2014 05 02 03    -9999.0
2014 05 02 04       17.0
2014 05 02 05       17.0
2014 05 02 06       19.0
2014 05 02 07       27.0
2014 05 02 08       23.0
2014 05 02 09       23.0
2014 05 02 10       30.0
2014 05 02 11       19.0
2014 05 02 12       11.0
2014 05 02 13       11.0
2014 05 02 14       12.0
2014 05 02 15       21.0
2014 05 02 16       26.0
2014 05 02 17       26.0
2014 05 02 18       22.0
2014 05 02 19       20.0
2014 05 02 20       18.0
2014 05 02 21       15.0
2014 05 02 22       10.0
2014 05 02 23       15.0
2014 05 03 00       16.0
2014 05 03 01       19.0
2014 05 03 02       19.0
2014 05 03 03    -9999.0
2014 05 03 04       18.0
2014 05 03 05       14.0
2014 05 03 06       22.0
2014 05 03 07       22.0
2014 05 03 08       19.0
2014 05 03 09       15.0
2014 05 03 10       14.0
2014 05 03 11        6.0
2014 05 03 12        4.0
2014 05 03 13        4.0
2014 05 03 14        7.0
2014 05 03 15        5.0
2014 05 03 16        8.0
2014 05 03 17       13.0
2014 05 03 18        8.0
2014 05 03 19       15.0
2014 05 03 20       41.0
2014 05 03 21       14.0
2014 05 03 22       15.0
2014 05 03 23       21.0
2014 05 04 00       23.0
2014 05 04 01       18.0
2014 05 04 02       18.0
2014 05 04 03    -9999.0
2014 05 04 04       22.0
2014 05 04 05       20.0
2014 05 04 06       20.0
2014 05 04 07       20.0
2014 05 04 08       20.0
2014 05 04 09       15.0
2014 05 04 10       11.0
2014 05 04 11        9.0
2014 05 04 12        8.0
2014 05 04 13        7.0
2014 05 04 14        7.0
2014 05 04 15        7.0
2014 05 04 16        8.0
2014 05 04 17        9.0
2014 05 04 18       11.0
2014 05 04 19       14.0
2014 05 04 20       22.0
2014 05 04 21       23.0
2014 05 04 22       19.0
2014 05 04 23       18.0
2014 05 05 00       19.0
2014 05 05 01       17.0
2014 05 05 02       18.0
2014 05 05 03    -9999.0
2014 05 05 04       24.0
2014 05 05 05       26.0
2014 05 05 06       28.0
2014 05 05 07       28.0
2014 05 05 08       24.0
2014 05 05 09       13.0
2014 05 05 10        9.0
2014 05 05 11        9.0
2014 05 05 12        9.0
2014 05 05 13        6.0
2014 05 05 14        7.0
2014 05 05 15        8.0
2014 05 05 16        9.0
2014 05 05 17       11.0
2014 05 05 18       13.0
2014 05 05 19       19.0
2014 05 05 20       25.0
2014 05 05 21       27.0
2014 05 05 22       28.0
2014 05 05 23       29.0
2014 05 06 00       31.0
2014 05 06 01       24.0
2014 05 06 02       30.0
2014 05 06 03    -9999.0
2014 05 06 04       32.0
2014 05 06 05       38.0
2014 05 06 06       26.0
2014 05 06 07       29.0
2014 05 06 08       29.0
2014 05 06 09       20.0
2014 05 06 10       16.0
2014 05 06 11       14.0
2014 05 06 12       13.0
2014 05 06 13       13.0
2014 05 06 14       12.0
2014 05 06 15       12.0
2014 05 06 16       15.0
2014 05 06 17       21.0
2014 05 06 18       21.0
2014 05 06 19       20.0
2014 05 06 20       25.0
2014 05 06 21       29.0
2014 05 06 22       26.0
2014 05 06 23       28.0
2014 05 07 00       41.0
2014 05 07 01       40.0
2014 05 07 02       36.0
2014 05 07 03    -9999.0
2014 05 07 04       30.0
2014 05 07 05       33.0
2014 05 07 06       33.0
2014 05 07 07       32.0
2014 05 07 08       40.0
2014 05 07 09       33.0
2014 05 07 10       32.0
2014 05 07 11       16.0
2014 05 07 12        9.0
2014 05 07 13        9.0
2014 05 07 14       13.0
2014 05 07 15       16.0
2014 05 07 16       21.0
2014 05 07 17       22.0
2014 05 07 18       20.0
2014 05 07 19       32.0
2014 05 07 20       47.0
2014 05 07 21       46.0
2014 05 07 22       34.0
2014 05 07 23       37.0
2014 05 08 00       21.0
2014 05 08 01       29.0
2014 05 08 02       15.0
2014 05 08 03    -9999.0
2014 05 08 04       15.0
2014 05 08 05       18.0
2014 05 08 06       23.0
2014 05 08 07       21.0
2014 05 08 08       17.0
2014 05 08 09       19.0
2014 05 08 10       17.0
2014 05 08 11    -9999.0
2014 05 08 12       17.0
2014 05 08 13       10.0
2014 05 08 14        8.0
2014 05 08 15        8.0
2014 05 08 16        9.0
2014 05 08 17       10.0
2014 05 08 18       14.0
2014 05 08 19       22.0
2014 05 08 20       34.0
2014 05 08 21       38.0
2014 05 08 22       37.0
2014 05 08 23       34.0
2014 05 09 00       31.0
2014 05 09 01       33.0
2014 05 09 02       33.0
2014 05 09 03    -9999.0
2014 05 09 04       31.0
2014 05 09 05       36.0
2014 05 09 06       37.0
2014 05 09 07       38.0
2014 05 09 08       33.0
2014 05 09 09       26.0
2014 05 09 10       21.0
2014 05 09 11       18.0
2014 05 09 12       18.0
2014 05 09 13       21.0
2014 05 09 14       18.0
2014 05 09 15       15.0
2014 05 09 16       15.0
2014 05 09 17       15.0
2014 05 09 18       17.0
2014 05 09 19       19.0
2014 05 09 20       20.0
2014 05 09 21       27.0
2014 05 09 22       31.0
2014 05 09 23       30.0
2014 05 10 00       29.0
2014 05 10 01       35.0
2014 05 10 02       32.0
2014 05 10 03    -9999.0
2014 05 10 04       30.0
2014 05 10 05       29.0
2014 05 10 06       30.0
2014 05 10 07       31.0
2014 05 10 08       24.0
2014 05 10 09       18.0
2014 05 10 10       17.0
2014 05 10 11       13.0
2014 05 10 12       13.0
2014 05 10 13       13.0
2014 05 10 14       12.0
2014 05 10 15       11.0
2014 05 10 16       11.0
2014 05 10 17       13.0
2014 05 10 18       14.0
2014 05 10 19       18.0
2014 05 10 20       20.0
2014 05 10 21       26.0
2014 05 10 22       23.0
2014 05 10 23       26.0
2014 05 11 00       25.0
2014 05 11 01       29.0
2014 05 11 02       32.0
2014 05 11 03    -9999.0
2014 05 11 04       23.0
2014 05 11 05       19.0
2014 05 11 06       21.0
2014 05 11 07       20.0
2014 05 11 08       17.0
2014 05 11 09       13.0
2014 05 11 10       14.0
2014 05 11 11       13.0
2014 05 11 12       12.0
2014 05 11 13        9.0
2014 05 11 14        6.0
2014 05 11 15        6.0
2014 05 11 16        7.0
2014 05 11 17        4.0
2014 05 11 18        6.0
2014 05 11 19        8.0
2014 05 11 20       11.0
2014 05 11 21       12.0
2014 05 11 22       26.0
2014 05 11 23       21.0
2014 05 12 00       15.0
2014 05 12 01       15.0
2014 05 12 02        9.0
2014 05 12 03    -9999.0
2014 05 12 04       10.0
2014 05 12 05       12.0
2014 05 12 06       17.0
2014 05 12 07       19.0
2014 05 12 08       18.0
2014 05 12 09       18.0
2014 05 12 10       13.0
2014 05 12 11       11.0
2014 05 12 12        9.0
2014 05 12 13        9.0
2014 05 12 14        7.0
2014 05 12 15        9.0
2014 05 12 16        9.0
2014 05 12 17       11.0
2014 05 12 18       10.0
2014 05 12 19       14.0
2014 05 12 20       21.0
2014 05 12 21       21.0
2014 05 12 22       19.0
2014 05 12 23       22.0
2014 05 13 00       15.0
2014 05 13 01        5.0
2014 05 13 02        7.0
2014 05 13 03    -9999.0
2014 05 13 04       20.0
2014 05 13 05       15.0
2014 05 13 06       12.0
2014 05 13 07       22.0
2014 05 13 08       19.0
2014 05 13 09       12.0
2014 05 13 10       10.0
2014 05 13 11        9.0
2014 05 13 12        7.0
2014 05 13 13        3.0
2014 05 13 14        8.0
2014 05 13 15       13.0
2014 05 13 16       16.0
2014 05 13 17       16.0
2014 05 13 18       24.0
2014 05 13 19       26.0
2014 05 13 20       36.0
2014 05 13 21       31.0
2014 05 13 22       37.0
2014 05 13 23       28.0
2014 05 14 00       25.0
2014 05 14 01       31.0
2014 05 14 02       34.0
2014 05 14 03    -9999.0
2014 05 14 04       32.0
2014 05 14 05       32.0
2014 05 14 06       35.0
2014 05 14 07       34.0
2014 05 14 08       27.0
2014 05 14 09       21.0
2014 05 14 10       17.0
2014 05 14 11       13.0
2014 05 14 12        9.0
2014 05 14 13        9.0
2014 05 14 14        9.0
2014 05 14 15       11.0
2014 05 14 16       12.0
2014 05 14 17       15.0
2014 05 14 18       16.0
2014 05 14 19       15.0
2014 05 14 20       13.0
2014 05 14 21       19.0
2014 05 14 22       20.0
2014 05 14 23       23.0
2014 05 15 00       34.0
2014 05 15 01       34.0
2014 05 15 02       33.0
2014 05 15 03    -9999.0
2014 05 15 04       43.0
2014 05 15 05       44.0
2014 05 15 06       49.0
2014 05 15 07       50.0
2014 05 15 08       47.0
2014 05 15 09       37.0
2014 05 15 10       26.0
2014 05 15 11       16.0
2014 05 15 12        9.0
2014 05 15 13        7.0
2014 05 15 14        8.0
2014 05 15 15        9.0
2014 05 15 16       10.0
2014 05 15 17       10.0
2014 05 15 18       18.0
2014 05 15 19       25.0
2014 05 15 20       40.0
2014 05 15 21       66.0
2014 05 15 22       43.0
2014 05 15 23       19.0
2014 05 16 00       10.0
2014 05 16 01       12.0
2014 05 16 02       21.0
2014 05 16 03    -9999.0
2014 05 16 04       20.0
2014 05 16 05       31.0
2014 05 16 06       35.0
2014 05 16 07       41.0
2014 05 16 08       42.0
2014 05 16 09       41.0
2014 05 16 10       33.0
2014 05 16 11       28.0
2014 05 16 12       27.0
2014 05 16 13       20.0
2014 05 16 14       16.0
2014 05 16 15       10.0
2014 05 16 16       12.0
2014 05 16 17       11.0
2014 05 16 18       20.0
2014 05 16 19       25.0
2014 05 16 20       16.0
2014 05 16 21       12.0
2014 05 16 22       14.0
2014 05 16 23       17.0
2014 05 17 00       24.0
2014 05 17 01       18.0
2014 05 17 02       22.0
2014 05 17 03    -9999.0
2014 05 17 04       28.0
2014 05 17 05       29.0
2014 05 17 06       33.0
2014 05 17 07       34.0
2014 05 17 08       29.0
2014 05 17 09       28.0
2014 05 17 10       20.0
2014 05 17 11       14.0
2014 05 17 12       11.0
2014 05 17 13        9.0
2014 05 17 14        8.0
2014 05 17 15       11.0
2014 05 17 16        8.0
2014 05 17 17       10.0
2014 05 17 18       10.0
2014 05 17 19       11.0
2014 05 17 20       19.0
2014 05 17 21       21.0
2014 05 17 22       16.0
2014 05 17 23       19.0
2014 05 18 00       23.0
2014 05 18 01       31.0
2014 05 18 02       27.0
2014 05 18 03    -9999.0
2014 05 18 04       37.0
2014 05 18 05       36.0
2014 05 18 06       35.0
2014 05 18 07       23.0
2014 05 18 08       24.0
2014 05 18 09       17.0
2014 05 18 10       13.0
2014 05 18 11       11.0
2014 05 18 12       10.0
2014 05 18 13        8.0
2014 05 18 14        7.0
2014 05 18 15        8.0
2014 05 18 16        7.0
2014 05 18 17        9.0
2014 05 18 18        9.0
2014 05 18 19       12.0
2014 05 18 20       15.0
2014 05 18 21       18.0
2014 05 18 22       19.0
2014 05 18 23       25.0
2014 05 19 00       31.0
2014 05 19 01       32.0
2014 05 19 02       31.0
2014 05 19 03    -9999.0
2014 05 19 04       21.0
2014 05 19 05       30.0
2014 05 19 06       30.0
2014 05 19 07       21.0
