med.orarie NO2 [ug/m3] staz.** BALLIRANA

aaaa mm gg hh        NO2
2014 07 11 01       12.0
2014 07 11 02       13.0
2014 07 11 03       18.0
2014 07 11 04       14.0
2014 07 11 05       10.0
2014 07 11 06       11.0
2014 07 11 07       12.0
2014 07 11 08       11.0
2014 07 11 09        9.0
2014 07 11 10        5.0
2014 07 11 11        7.0
2014 07 11 12        7.0
2014 07 11 13        5.0
2014 07 11 14        6.0
2014 07 11 15        5.0
2014 07 11 16        5.0
2014 07 11 17       10.0
2014 07 11 18       11.0
2014 07 11 19       10.0
2014 07 11 20        8.0
2014 07 11 21       12.0
2014 07 11 22       19.0
2014 07 11 23       13.0
2014 07 12 00       11.0
2014 07 12 01       13.0
2014 07 12 02       15.0
2014 07 12 03       15.0
2014 07 12 04       13.0
2014 07 12 05       12.0
2014 07 12 06       11.0
2014 07 12 07       15.0
2014 07 12 08       11.0
2014 07 12 09        8.0
2014 07 12 10        6.0
2014 07 12 11        4.0
2014 07 12 12        4.0
2014 07 12 13        6.0
2014 07 12 14        5.0
2014 07 12 15        7.0
2014 07 12 16        4.0
2014 07 12 17        4.0
2014 07 12 18        6.0
2014 07 12 19        8.0
2014 07 12 20        4.0
2014 07 12 21        3.0
2014 07 12 22        3.0
2014 07 12 23        4.0
2014 07 13 00        5.0
2014 07 13 01        6.0
2014 07 13 02        6.0
2014 07 13 03        6.0
2014 07 13 04        4.0
2014 07 13 05        6.0
2014 07 13 06        7.0
2014 07 13 07        7.0
2014 07 13 08        6.0
2014 07 13 09        5.0
2014 07 13 10        5.0
2014 07 13 11        2.0
2014 07 13 12        1.0
2014 07 13 13        1.0
2014 07 13 14        1.0
2014 07 13 15        1.0
2014 07 13 16        1.0
2014 07 13 17        3.0
2014 07 13 18        3.0
2014 07 13 19        4.0
2014 07 13 20        3.0
2014 07 13 21       11.0
2014 07 13 22        8.0
2014 07 13 23       11.0
2014 07 14 00        8.0
2014 07 14 01        8.0
2014 07 14 02        8.0
2014 07 14 03        8.0
2014 07 14 04        8.0
2014 07 14 05        8.0
2014 07 14 06        8.0
2014 07 14 07        8.0
2014 07 14 08        7.0
2014 07 14 09        6.0
2014 07 14 10        7.0
2014 07 14 11        6.0
2014 07 14 12        4.0
2014 07 14 13        3.0
2014 07 14 14        2.0
2014 07 14 15        3.0
2014 07 14 16        6.0
2014 07 14 17        7.0
2014 07 14 18       11.0
2014 07 14 19        7.0
2014 07 14 20        6.0
2014 07 14 21        7.0
2014 07 14 22        9.0
2014 07 14 23       10.0
2014 07 15 00       11.0
2014 07 15 01       10.0
2014 07 15 02        8.0
2014 07 15 03        9.0
2014 07 15 04       12.0
2014 07 15 05       14.0
2014 07 15 06       17.0
2014 07 15 07       14.0
2014 07 15 08       17.0
2014 07 15 09       14.0
2014 07 15 10        9.0
2014 07 15 11        7.0
2014 07 15 12        5.0
2014 07 15 13        3.0
2014 07 15 14        2.0
2014 07 15 15        1.0
2014 07 15 16        1.0
2014 07 15 17        1.0
2014 07 15 18        1.0
2014 07 15 19        2.0
2014 07 15 20        7.0
2014 07 15 21        9.0
2014 07 15 22       13.0
2014 07 15 23       19.0
2014 07 16 00       14.0
2014 07 16 01       13.0
2014 07 16 02       14.0
2014 07 16 03       16.0
2014 07 16 04       13.0
2014 07 16 05       22.0
2014 07 16 06       21.0
2014 07 16 07       14.0
2014 07 16 08       15.0
2014 07 16 09       15.0
2014 07 16 10       13.0
2014 07 16 11        8.0
2014 07 16 12        3.0
2014 07 16 13        1.0
2014 07 16 14        2.0
2014 07 16 15        2.0
2014 07 16 16        2.0
2014 07 16 17        3.0
2014 07 16 18        4.0
2014 07 16 19       10.0
2014 07 16 20        7.0
2014 07 16 21       10.0
2014 07 16 22       23.0
2014 07 16 23       21.0
2014 07 17 00       13.0
2014 07 17 01       21.0
2014 07 17 02       18.0
2014 07 17 03       16.0
2014 07 17 04       13.0
2014 07 17 05       12.0
2014 07 17 06       10.0
2014 07 17 07       12.0
2014 07 17 08       11.0
2014 07 17 09        8.0
2014 07 17 10       11.0
2014 07 17 11        6.0
2014 07 17 12        4.0
2014 07 17 13        2.0
2014 07 17 14        2.0
2014 07 17 15        2.0
2014 07 17 16        2.0
2014 07 17 17        2.0
2014 07 17 18        2.0
2014 07 17 19        3.0
2014 07 17 20       13.0
2014 07 17 21       29.0
2014 07 17 22       15.0
2014 07 17 23       12.0
2014 07 18 00       16.0
2014 07 18 01       22.0
2014 07 18 02       18.0
2014 07 18 03       15.0
2014 07 18 04       10.0
2014 07 18 05        9.0
2014 07 18 06       11.0
2014 07 18 07        8.0
2014 07 18 08        8.0
2014 07 18 09        7.0
2014 07 18 10        7.0
2014 07 18 11        6.0
2014 07 18 12        5.0
2014 07 18 13        2.0
2014 07 18 14        3.0
2014 07 18 15        3.0
2014 07 18 16        5.0
2014 07 18 17        5.0
2014 07 18 18        4.0
2014 07 18 19       10.0
2014 07 18 20       12.0
2014 07 18 21       19.0
2014 07 18 22       22.0
2014 07 18 23       16.0
2014 07 19 00       15.0
2014 07 19 01       20.0
2014 07 19 02       15.0
2014 07 19 03       15.0
2014 07 19 04       18.0
2014 07 19 05       14.0
2014 07 19 06       16.0
2014 07 19 07       14.0
2014 07 19 08       18.0
2014 07 19 09       19.0
2014 07 19 10       10.0
2014 07 19 11        5.0
2014 07 19 12        3.0
2014 07 19 13        7.0
2014 07 19 14       10.0
2014 07 19 15        4.0
2014 07 19 16        5.0
2014 07 19 17       10.0
2014 07 19 18       12.0
2014 07 19 19        8.0
2014 07 19 20        6.0
2014 07 19 21        8.0
2014 07 19 22       11.0
2014 07 19 23       15.0
2014 07 20 00       10.0
2014 07 20 01        8.0
2014 07 20 02       11.0
2014 07 20 03       12.0
2014 07 20 04       11.0
2014 07 20 05       10.0
2014 07 20 06       11.0
2014 07 20 07       12.0
2014 07 20 08       12.0
2014 07 20 09        9.0
2014 07 20 10        7.0
2014 07 20 11        5.0
2014 07 20 12        4.0
2014 07 20 13        3.0
2014 07 20 14        3.0
2014 07 20 15        3.0
2014 07 20 16        2.0
2014 07 20 17        2.0
2014 07 20 18        4.0
2014 07 20 19        4.0
2014 07 20 20        9.0
2014 07 20 21       10.0
2014 07 20 22       15.0
2014 07 20 23       16.0
2014 07 21 00       24.0
2014 07 21 01       22.0
2014 07 21 02       14.0
2014 07 21 03       16.0
2014 07 21 04        9.0
2014 07 21 05        3.0
2014 07 21 06        3.0
2014 07 21 07        7.0
2014 07 21 08       18.0
2014 07 21 09       15.0
2014 07 21 10        4.0
2014 07 21 11        7.0
2014 07 21 12        8.0
2014 07 21 13       12.0
2014 07 21 14        7.0
2014 07 21 15        4.0
2014 07 21 16        3.0
2014 07 21 17        5.0
2014 07 21 18        4.0
2014 07 21 19        4.0
2014 07 21 20        8.0
2014 07 21 21        8.0
2014 07 21 22        6.0
2014 07 21 23        4.0
2014 07 22 00        6.0
2014 07 22 01        8.0
2014 07 22 02        7.0
2014 07 22 03       12.0
2014 07 22 04       14.0
2014 07 22 05       14.0
2014 07 22 06       12.0
2014 07 22 07       11.0
2014 07 22 08        8.0
2014 07 22 09        5.0
2014 07 22 10        3.0
2014 07 22 11        3.0
2014 07 22 12        3.0
2014 07 22 13        2.0
2014 07 22 14        2.0
2014 07 22 15        2.0
2014 07 22 16        2.0
2014 07 22 17        2.0
2014 07 22 18        4.0
2014 07 22 19        6.0
2014 07 22 20       13.0
2014 07 22 21       20.0
2014 07 22 22       16.0
2014 07 22 23       11.0
2014 07 23 00       14.0
2014 07 23 01       13.0
2014 07 23 02       15.0
2014 07 23 03       12.0
2014 07 23 04       10.0
2014 07 23 05       10.0
2014 07 23 06       11.0
2014 07 23 07       11.0
2014 07 23 08       10.0
2014 07 23 09        7.0
2014 07 23 10        4.0
2014 07 23 11        2.0
2014 07 23 12        2.0
2014 07 23 13        1.0
2014 07 23 14        1.0
2014 07 23 15        1.0
2014 07 23 16        2.0
2014 07 23 17        2.0
2014 07 23 18        2.0
2014 07 23 19        4.0
2014 07 23 20       11.0
2014 07 23 21       10.0
2014 07 23 22       12.0
2014 07 23 23       12.0
2014 07 24 00       15.0
2014 07 24 01       18.0
2014 07 24 02       21.0
2014 07 24 03       12.0
2014 07 24 04        8.0
2014 07 24 05        7.0
2014 07 24 06        8.0
2014 07 24 07        7.0
2014 07 24 08        9.0
2014 07 24 09        6.0
2014 07 24 10        9.0
2014 07 24 11        7.0
2014 07 24 12       10.0
2014 07 24 13       12.0
2014 07 24 14        9.0
2014 07 24 15        6.0
2014 07 24 16        6.0
2014 07 24 17        5.0
2014 07 24 18        6.0
2014 07 24 19        8.0
2014 07 24 20       12.0
2014 07 24 21        9.0
2014 07 24 22        6.0
2014 07 24 23        6.0
2014 07 25 00        5.0
2014 07 25 01        5.0
2014 07 25 02        7.0
2014 07 25 03        8.0
2014 07 25 04        7.0
2014 07 25 05        7.0
2014 07 25 06        7.0
2014 07 25 07        7.0
2014 07 25 08        8.0
2014 07 25 09       10.0
2014 07 25 10        6.0
2014 07 25 11        4.0
2014 07 25 12        4.0
2014 07 25 13        3.0
2014 07 25 14        2.0
2014 07 25 15        2.0
2014 07 25 16        3.0
2014 07 25 17        5.0
2014 07 25 18        9.0
2014 07 25 19       13.0
2014 07 25 20       19.0
2014 07 25 21        9.0
2014 07 25 22        9.0
2014 07 25 23       15.0
2014 07 26 00        9.0
2014 07 26 01       11.0
2014 07 26 02       11.0
2014 07 26 03       10.0
2014 07 26 04       16.0
2014 07 26 05       13.0
2014 07 26 06       13.0
2014 07 26 07       10.0
2014 07 26 08       11.0
2014 07 26 09        8.0
2014 07 26 10        5.0
2014 07 26 11        4.0
2014 07 26 12        3.0
2014 07 26 13        4.0
2014 07 26 14        3.0
2014 07 26 15        4.0
2014 07 26 16        4.0
2014 07 26 17        4.0
2014 07 26 18        5.0
2014 07 26 19        4.0
2014 07 26 20        8.0
2014 07 26 21       10.0
2014 07 26 22        9.0
2014 07 26 23        6.0
2014 07 27 00        6.0
2014 07 27 01        6.0
2014 07 27 02        6.0
2014 07 27 03        6.0
2014 07 27 04        5.0
2014 07 27 05        5.0
2014 07 27 06        4.0
2014 07 27 07        4.0
2014 07 27 08        4.0
2014 07 27 09        6.0
2014 07 27 10        4.0
2014 07 27 11        3.0
2014 07 27 12        2.0
2014 07 27 13        2.0
2014 07 27 14        2.0
2014 07 27 15        2.0
2014 07 27 16        2.0
2014 07 27 17        2.0
2014 07 27 18        2.0
2014 07 27 19        4.0
2014 07 27 20        6.0
2014 07 27 21        8.0
2014 07 27 22       12.0
2014 07 27 23       15.0
2014 07 28 00       16.0
2014 07 28 01       14.0
2014 07 28 02       13.0
2014 07 28 03       17.0
2014 07 28 04       17.0
2014 07 28 05       17.0
2014 07 28 06       16.0
2014 07 28 07       15.0
2014 07 28 08       14.0
2014 07 28 09       10.0
2014 07 28 10        6.0
2014 07 28 11        4.0
2014 07 28 12        3.0
2014 07 28 13        3.0
2014 07 28 14        3.0
2014 07 28 15        3.0
2014 07 28 16        2.0
2014 07 28 17        4.0
2014 07 28 18        6.0
2014 07 28 19        7.0
2014 07 28 20        7.0
2014 07 28 21        5.0
2014 07 28 22        5.0
2014 07 28 23        8.0
2014 07 29 00       10.0
2014 07 29 01        8.0
2014 07 29 02        6.0
2014 07 29 03        5.0
2014 07 29 04        4.0
2014 07 29 05        4.0
2014 07 29 06        5.0
2014 07 29 07        8.0
2014 07 29 08       11.0
2014 07 29 09       15.0
2014 07 29 10       10.0
2014 07 29 11        8.0
2014 07 29 12        5.0
2014 07 29 13        4.0
2014 07 29 14        4.0
2014 07 29 15        3.0
2014 07 29 16        8.0
2014 07 29 17        7.0
2014 07 29 18        8.0
2014 07 29 19        7.0
2014 07 29 20        9.0
2014 07 29 21        9.0
2014 07 29 22        9.0
2014 07 29 23        7.0
2014 07 30 00        9.0
2014 07 30 01        8.0
2014 07 30 02        8.0
2014 07 30 03        8.0
2014 07 30 04        6.0
2014 07 30 05        6.0
2014 07 30 06        4.0
2014 07 30 07        5.0
2014 07 30 08        8.0
2014 07 30 09        7.0
2014 07 30 10       10.0
2014 07 30 11       11.0
2014 07 30 12       10.0
2014 07 30 13       10.0
2014 07 30 14       10.0
2014 07 30 15       11.0
2014 07 30 16       14.0
2014 07 30 17       11.0
2014 07 30 18        9.0
2014 07 30 19        5.0
2014 07 30 20        5.0
2014 07 30 21        5.0
2014 07 30 22        6.0
2014 07 30 23        7.0
2014 07 31 00        9.0
2014 07 31 01       18.0
2014 07 31 02       17.0
2014 07 31 03       15.0
2014 07 31 04       13.0
2014 07 31 05       12.0
2014 07 31 06       13.0
2014 07 31 07       12.0
2014 07 31 08        8.0
2014 07 31 09       10.0
2014 07 31 10       10.0
2014 07 31 11        6.0
2014 07 31 12        5.0
2014 07 31 13        5.0
2014 07 31 14        3.0
2014 07 31 15        4.0
2014 07 31 16        3.0
2014 07 31 17        3.0
2014 07 31 18        5.0
2014 07 31 19        7.0
2014 07 31 20       11.0
2014 07 31 21       15.0
2014 07 31 22       11.0
2014 07 31 23       11.0
2014 08 01 00       15.0
2014 08 01 01       14.0
2014 08 01 02       15.0
2014 08 01 03       15.0
2014 08 01 04       14.0
2014 08 01 05       14.0
2014 08 01 06       14.0
2014 08 01 07       11.0
2014 08 01 08       12.0
2014 08 01 09        9.0
2014 08 01 10        5.0
2014 08 01 11        5.0
2014 08 01 12        4.0
2014 08 01 13        5.0
2014 08 01 14        3.0
2014 08 01 15        3.0
2014 08 01 16        4.0
2014 08 01 17        5.0
2014 08 01 18        6.0
2014 08 01 19        8.0
2014 08 01 20        8.0
2014 08 01 21       10.0
2014 08 01 22        9.0
2014 08 01 23        7.0
2014 08 02 00       18.0
2014 08 02 01       31.0
2014 08 02 02       16.0
2014 08 02 03       21.0
2014 08 02 04       15.0
2014 08 02 05       17.0
2014 08 02 06       15.0
2014 08 02 07       15.0
2014 08 02 08       16.0
2014 08 02 09       13.0
2014 08 02 10        8.0
2014 08 02 11        5.0
2014 08 02 12        2.0
2014 08 02 13        2.0
2014 08 02 14        2.0
2014 08 02 15        2.0
2014 08 02 16        3.0
2014 08 02 17        4.0
2014 08 02 18        4.0
2014 08 02 19        4.0
2014 08 02 20        6.0
2014 08 02 21       15.0
2014 08 02 22       17.0
2014 08 02 23       11.0
2014 08 03 00        5.0
2014 08 03 01        7.0
2014 08 03 02        8.0
2014 08 03 03       11.0
2014 08 03 04       15.0
2014 08 03 05       10.0
2014 08 03 06        6.0
2014 08 03 07        9.0
2014 08 03 08        7.0
2014 08 03 09        5.0
2014 08 03 10        1.0
2014 08 03 11        0.0
2014 08 03 12        0.0
2014 08 03 13        1.0
2014 08 03 14        0.0
2014 08 03 15        1.0
2014 08 03 16        1.0
2014 08 03 17        3.0
2014 08 03 18        3.0
2014 08 03 19        3.0
2014 08 03 20        4.0
2014 08 03 21        5.0
2014 08 03 22        7.0
2014 08 03 23        7.0
2014 08 04 00        8.0
2014 08 04 01        9.0
2014 08 04 02       11.0
2014 08 04 03       10.0
2014 08 04 04       10.0
2014 08 04 05        9.0
2014 08 04 06       11.0
2014 08 04 07       11.0
2014 08 04 08       15.0
2014 08 04 09       10.0
2014 08 04 10        7.0
2014 08 04 11        5.0
2014 08 04 12        4.0
2014 08 04 13        3.0
2014 08 04 14        2.0
2014 08 04 15        2.0
2014 08 04 16        2.0
2014 08 04 17        5.0
2014 08 04 18        5.0
2014 08 04 19        4.0
2014 08 04 20        4.0
2014 08 04 21        5.0
2014 08 04 22        9.0
2014 08 04 23       10.0
2014 08 05 00       15.0
2014 08 05 01       11.0
2014 08 05 02        9.0
2014 08 05 03       13.0
2014 08 05 04       10.0
2014 08 05 05       10.0
2014 08 05 06        6.0
2014 08 05 07        8.0
2014 08 05 08        9.0
2014 08 05 09        6.0
2014 08 05 10        7.0
2014 08 05 11        3.0
2014 08 05 12        4.0
2014 08 05 13        4.0
2014 08 05 14        4.0
2014 08 05 15        4.0
2014 08 05 16        3.0
2014 08 05 17        4.0
2014 08 05 18        3.0
2014 08 05 19        5.0
2014 08 05 20       20.0
2014 08 05 21       10.0
2014 08 05 22        9.0
2014 08 05 23        8.0
2014 08 06 00        8.0
2014 08 06 01        7.0
2014 08 06 02        7.0
2014 08 06 03        7.0
2014 08 06 04        8.0
2014 08 06 05        9.0
2014 08 06 06       14.0
2014 08 06 07       17.0
2014 08 06 08       16.0
2014 08 06 09       14.0
2014 08 06 10        8.0
2014 08 06 11        5.0
2014 08 06 12        4.0
2014 08 06 13        3.0
2014 08 06 14        2.0
2014 08 06 15        1.0
2014 08 06 16        2.0
2014 08 06 17        3.0
2014 08 06 18        3.0
2014 08 06 19       10.0
2014 08 06 20       12.0
2014 08 06 21       13.0
2014 08 06 22       14.0
2014 08 06 23       19.0
2014 08 07 00       21.0
2014 08 07 01       20.0
2014 08 07 02       19.0
2014 08 07 03       15.0
2014 08 07 04       13.0
2014 08 07 05       11.0
2014 08 07 06       11.0
2014 08 07 07       14.0
2014 08 07 08       13.0
2014 08 07 09       14.0
2014 08 07 10       10.0
2014 08 07 11        4.0
2014 08 07 12        3.0
2014 08 07 13        2.0
2014 08 07 14        2.0
2014 08 07 15        2.0
2014 08 07 16        2.0
2014 08 07 17        5.0
2014 08 07 18        7.0
2014 08 07 19        9.0
2014 08 07 20        8.0
2014 08 07 21       11.0
2014 08 07 22       15.0
2014 08 07 23       13.0
2014 08 08 00       15.0
2014 08 08 01       12.0
2014 08 08 02       15.0
2014 08 08 03       15.0
2014 08 08 04       14.0
2014 08 08 05       12.0
2014 08 08 06       10.0
2014 08 08 07       14.0
2014 08 08 08       18.0
2014 08 08 09       18.0
2014 08 08 10       13.0
2014 08 08 11       20.0
2014 08 08 12       13.0
2014 08 08 13        9.0
2014 08 08 14        8.0
2014 08 08 15       10.0
2014 08 08 16       12.0
2014 08 08 17        7.0
2014 08 08 18        9.0
2014 08 08 19        5.0
2014 08 08 20        7.0
2014 08 08 21       10.0
2014 08 08 22       11.0
2014 08 08 23       10.0
2014 08 09 00       12.0
2014 08 09 01       18.0
2014 08 09 02       19.0
2014 08 09 03       16.0
2014 08 09 04       15.0
2014 08 09 05       13.0
2014 08 09 06        9.0
2014 08 09 07       13.0
2014 08 09 08       15.0
2014 08 09 09        8.0
2014 08 09 10        6.0
2014 08 09 11        5.0
2014 08 09 12        3.0
2014 08 09 13        4.0
2014 08 09 14        3.0
2014 08 09 15        3.0
2014 08 09 16        3.0
2014 08 09 17        3.0
2014 08 09 18        4.0
2014 08 09 19        8.0
2014 08 09 20       12.0
2014 08 09 21        6.0
2014 08 09 22        8.0
2014 08 09 23        9.0
2014 08 10 00       11.0
2014 08 10 01       11.0
2014 08 10 02       10.0
2014 08 10 03       11.0
2014 08 10 04       11.0
2014 08 10 05       11.0
2014 08 10 06        9.0
2014 08 10 07       11.0
2014 08 10 08        8.0
2014 08 10 09        7.0
2014 08 10 10        4.0
2014 08 10 11        2.0
2014 08 10 12        2.0
2014 08 10 13        1.0
2014 08 10 14        1.0
2014 08 10 15        1.0
2014 08 10 16        2.0
2014 08 10 17        3.0
2014 08 10 18        5.0
2014 08 10 19        8.0
2014 08 10 20        6.0
2014 08 10 21        8.0
2014 08 10 22       10.0
2014 08 10 23        4.0
2014 08 11 00        4.0
2014 08 11 01        6.0
2014 08 11 02        7.0
2014 08 11 03       10.0
2014 08 11 04        8.0
2014 08 11 05        8.0
2014 08 11 06        8.0
2014 08 11 07       10.0
2014 08 11 08       13.0
2014 08 11 09       15.0
2014 08 11 10       17.0
2014 08 11 11        8.0
2014 08 11 12        5.0
2014 08 11 13        3.0
2014 08 11 14        2.0
2014 08 11 15        1.0
2014 08 11 16        1.0
2014 08 11 17        1.0
2014 08 11 18        4.0
2014 08 11 19        5.0
2014 08 11 20        6.0
2014 08 11 21        8.0
2014 08 11 22        6.0
2014 08 11 23        7.0
2014 08 12 00        8.0
2014 08 12 01       10.0
2014 08 12 02        5.0
2014 08 12 03        6.0
2014 08 12 04        5.0
2014 08 12 05        7.0
2014 08 12 06        9.0
2014 08 12 07        7.0
2014 08 12 08       14.0
2014 08 12 09       11.0
2014 08 12 10        4.0
2014 08 12 11        2.0
2014 08 12 12        1.0
2014 08 12 13        1.0
2014 08 12 14        1.0
2014 08 12 15        0.0
2014 08 12 16        1.0
2014 08 12 17        1.0
2014 08 12 18        1.0
2014 08 12 19        3.0
2014 08 12 20        4.0
2014 08 12 21        5.0
2014 08 12 22        8.0
2014 08 12 23       18.0
2014 08 13 00        6.0
2014 08 13 01       10.0
2014 08 13 02        5.0
2014 08 13 03        8.0
2014 08 13 04        7.0
2014 08 13 05        7.0
2014 08 13 06        7.0
2014 08 13 07        6.0
2014 08 13 08        7.0
2014 08 13 09        5.0
2014 08 13 10        3.0
2014 08 13 11        2.0
2014 08 13 12        1.0
2014 08 13 13        1.0
2014 08 13 14        1.0
2014 08 13 15        2.0
2014 08 13 16        3.0
2014 08 13 17        4.0
2014 08 13 18        4.0
2014 08 13 19        4.0
2014 08 13 20        2.0
2014 08 13 21        2.0
2014 08 13 22        4.0
2014 08 13 23        2.0
2014 08 14 00        2.0
2014 08 14 01        3.0
2014 08 14 02        3.0
2014 08 14 03        6.0
2014 08 14 04        9.0
2014 08 14 05        8.0
2014 08 14 06        5.0
2014 08 14 07    -9999.0
2014 08 14 08    -9999.0
2014 08 14 09    -9999.0
2014 08 14 10        0.0
2014 08 14 11        0.0
2014 08 14 12        0.0
2014 08 14 13        0.0
2014 08 14 14        0.0
2014 08 14 15    -9999.0
2014 08 14 16        2.0
2014 08 14 17        2.0
2014 08 14 18        2.0
2014 08 14 19        2.0
2014 08 14 20        3.0
2014 08 14 21        3.0
2014 08 14 22        4.0
2014 08 14 23        4.0
2014 08 15 00        5.0
2014 08 15 01        5.0
2014 08 15 02        5.0
2014 08 15 03        8.0
2014 08 15 04        8.0
2014 08 15 05        8.0
2014 08 15 06        6.0
2014 08 15 07        6.0
2014 08 15 08        7.0
2014 08 15 09        7.0
2014 08 15 10        4.0
2014 08 15 11        3.0
2014 08 15 12        2.0
2014 08 15 13        2.0
2014 08 15 14        3.0
2014 08 15 15        2.0
2014 08 15 16        4.0
2014 08 15 17        4.0
2014 08 15 18        3.0
2014 08 15 19        3.0
2014 08 15 20        4.0
2014 08 15 21        5.0
2014 08 15 22        9.0
2014 08 15 23        9.0
2014 08 16 00        7.0
2014 08 16 01        5.0
2014 08 16 02        9.0
2014 08 16 03       10.0
2014 08 16 04        8.0
2014 08 16 05        9.0
2014 08 16 06        8.0
2014 08 16 07       10.0
2014 08 16 08       11.0
2014 08 16 09        9.0
2014 08 16 10        9.0
2014 08 16 11        6.0
2014 08 16 12        4.0
2014 08 16 13        3.0
2014 08 16 14        2.0
2014 08 16 15        4.0
2014 08 16 16        3.0
2014 08 16 17        2.0
2014 08 16 18        2.0
2014 08 16 19        4.0
2014 08 16 20        9.0
2014 08 16 21       17.0
2014 08 16 22       16.0
2014 08 16 23       14.0
2014 08 17 00       17.0
2014 08 17 01       23.0
2014 08 17 02       21.0
2014 08 17 03       19.0
2014 08 17 04       19.0
2014 08 17 05       17.0
2014 08 17 06       14.0
2014 08 17 07       14.0
2014 08 17 08       13.0
2014 08 17 09       10.0
2014 08 17 10        7.0
2014 08 17 11        5.0
2014 08 17 12        4.0
2014 08 17 13        3.0
2014 08 17 14        2.0
2014 08 17 15        3.0
2014 08 17 16        3.0
2014 08 17 17        3.0
2014 08 17 18        4.0
2014 08 17 19        5.0
2014 08 17 20        6.0
2014 08 17 21        7.0
2014 08 17 22       10.0
2014 08 17 23       13.0
2014 08 18 00       14.0
2014 08 18 01       17.0
2014 08 18 02       20.0
2014 08 18 03       24.0
2014 08 18 04       20.0
2014 08 18 05       15.0
2014 08 18 06       17.0
2014 08 18 07       17.0
2014 08 18 08       19.0
2014 08 18 09       14.0
2014 08 18 10       10.0
2014 08 18 11        7.0
2014 08 18 12        6.0
2014 08 18 13        5.0
2014 08 18 14        4.0
2014 08 18 15        3.0
2014 08 18 16        3.0
2014 08 18 17        3.0
2014 08 18 18       11.0
2014 08 18 19        7.0
2014 08 18 20       10.0
2014 08 18 21        9.0
2014 08 18 22       12.0
2014 08 18 23        8.0
2014 08 19 00       15.0
2014 08 19 01       12.0
2014 08 19 02       10.0
2014 08 19 03        9.0
2014 08 19 04        7.0
2014 08 19 05        7.0
2014 08 19 06       16.0
2014 08 19 07       11.0
2014 08 19 08       15.0
2014 08 19 09       14.0
2014 08 19 10       14.0
2014 08 19 11       12.0
2014 08 19 12        4.0
2014 08 19 13        2.0
2014 08 19 14        0.0
2014 08 19 15        2.0
2014 08 19 16        3.0
2014 08 19 17        3.0
2014 08 19 18        4.0
2014 08 19 19        2.0
2014 08 19 20        4.0
2014 08 19 21        8.0
2014 08 19 22        7.0
2014 08 19 23        7.0
2014 08 20 00        8.0
2014 08 20 01        7.0
2014 08 20 02        8.0
2014 08 20 03        9.0
2014 08 20 04       12.0
2014 08 20 05       12.0
2014 08 20 06       12.0
2014 08 20 07       12.0
2014 08 20 08       10.0
2014 08 20 09        9.0
2014 08 20 10        6.0
2014 08 20 11        4.0
2014 08 20 12        4.0
2014 08 20 13        3.0
2014 08 20 14        5.0
2014 08 20 15        5.0
2014 08 20 16        3.0
2014 08 20 17        4.0
2014 08 20 18        4.0
2014 08 20 19        6.0
2014 08 20 20        8.0
2014 08 20 21        8.0
2014 08 20 22       11.0
2014 08 20 23        6.0
2014 08 21 00        8.0
2014 08 21 01       10.0
2014 08 21 02       12.0
2014 08 21 03        8.0
2014 08 21 04        8.0
2014 08 21 05       10.0
2014 08 21 06       13.0
2014 08 21 07       16.0
2014 08 21 08       15.0
2014 08 21 09       10.0
2014 08 21 10       11.0
2014 08 21 11        7.0
2014 08 21 12        3.0
2014 08 21 13        2.0
2014 08 21 14        2.0
2014 08 21 15        2.0
2014 08 21 16        1.0
2014 08 21 17        2.0
2014 08 21 18        3.0
2014 08 21 19        5.0
2014 08 21 20        3.0
2014 08 21 21        8.0
2014 08 21 22        4.0
2014 08 21 23        7.0
2014 08 22 00        6.0
2014 08 22 01        8.0
2014 08 22 02        8.0
2014 08 22 03       16.0
2014 08 22 04       22.0
2014 08 22 05       18.0
2014 08 22 06       18.0
2014 08 22 07       11.0
2014 08 22 08       12.0
2014 08 22 09       12.0
2014 08 22 10        9.0
2014 08 22 11        7.0
2014 08 22 12        5.0
2014 08 22 13        2.0
2014 08 22 14        1.0
2014 08 22 15        1.0
2014 08 22 16        3.0
2014 08 22 17        2.0
2014 08 22 18        2.0
2014 08 22 19        8.0
2014 08 22 20       11.0
2014 08 22 21        9.0
2014 08 22 22        9.0
2014 08 22 23       10.0
2014 08 23 00        9.0
2014 08 23 01        6.0
2014 08 23 02        6.0
2014 08 23 03        7.0
2014 08 23 04        7.0
2014 08 23 05        5.0
2014 08 23 06        6.0
2014 08 23 07       12.0
2014 08 23 08        9.0
2014 08 23 09        8.0
2014 08 23 10       12.0
2014 08 23 11       13.0
2014 08 23 12        6.0
2014 08 23 13        4.0
2014 08 23 14        4.0
2014 08 23 15        1.0
2014 08 23 16        2.0
2014 08 23 17        4.0
2014 08 23 18        2.0
2014 08 23 19        2.0
2014 08 23 20        8.0
2014 08 23 21       14.0
2014 08 23 22       15.0
2014 08 23 23       19.0
2014 08 24 00       18.0
2014 08 24 01       16.0
2014 08 24 02       15.0
2014 08 24 03       14.0
2014 08 24 04       13.0
2014 08 24 05       14.0
2014 08 24 06       14.0
2014 08 24 07       15.0
2014 08 24 08       16.0
2014 08 24 09    -9999.0
2014 08 24 10    -9999.0
2014 08 24 11    -9999.0
2014 08 24 12    -9999.0
2014 08 24 13    -9999.0
2014 08 24 14    -9999.0
2014 08 24 15    -9999.0
