med.orarie NO2 [ug/m3] staz.** SAN PIETRO CAPOFIUME

aaaa mm gg hh        NO2
2014 07 01 22        6.0
2014 07 01 23        6.0
2014 07 02 00        5.0
2014 07 02 01        6.0
2014 07 02 02    -9999.0
2014 07 02 03       10.0
2014 07 02 04       12.0
2014 07 02 05       15.0
2014 07 02 06       20.0
2014 07 02 07       16.0
2014 07 02 08       13.0
2014 07 02 09       10.0
2014 07 02 10        6.0
2014 07 02 11        4.0
2014 07 02 12        3.0
2014 07 02 13        2.0
2014 07 02 14        2.0
2014 07 02 15        1.0
2014 07 02 16        1.0
2014 07 02 17        2.0
2014 07 02 18        4.0
2014 07 02 19        6.0
2014 07 02 20        5.0
2014 07 02 21        5.0
2014 07 02 22        7.0
2014 07 02 23       10.0
2014 07 03 00       10.0
2014 07 03 01       21.0
2014 07 03 02    -9999.0
2014 07 03 03    -9999.0
2014 07 03 04    -9999.0
2014 07 03 05    -9999.0
2014 07 03 06    -9999.0
2014 07 03 07    -9999.0
2014 07 03 08    -9999.0
2014 07 03 09    -9999.0
2014 07 03 10    -9999.0
2014 07 03 11        1.0
2014 07 03 12        0.0
2014 07 03 13        0.0
2014 07 03 14        0.0
2014 07 03 15        1.0
2014 07 03 16        1.0
2014 07 03 17        0.0
2014 07 03 18        1.0
2014 07 03 19        1.0
2014 07 03 20        1.0
2014 07 03 21        5.0
2014 07 03 22        6.0
2014 07 03 23        8.0
2014 07 04 00        7.0
2014 07 04 01        8.0
2014 07 04 02    -9999.0
2014 07 04 03        9.0
2014 07 04 04        9.0
2014 07 04 05       10.0
2014 07 04 06        8.0
2014 07 04 07       10.0
2014 07 04 08        8.0
2014 07 04 09        8.0
2014 07 04 10        5.0
2014 07 04 11        4.0
2014 07 04 12        3.0
2014 07 04 13        3.0
2014 07 04 14        1.0
2014 07 04 15        1.0
2014 07 04 16        1.0
2014 07 04 17        1.0
2014 07 04 18        1.0
2014 07 04 19        2.0
2014 07 04 20        3.0
2014 07 04 21        5.0
2014 07 04 22        6.0
2014 07 04 23        8.0
2014 07 05 00       10.0
2014 07 05 01       10.0
2014 07 05 02    -9999.0
2014 07 05 03       13.0
2014 07 05 04       14.0
2014 07 05 05       13.0
2014 07 05 06       15.0
2014 07 05 07       10.0
2014 07 05 08        8.0
2014 07 05 09        7.0
2014 07 05 10        6.0
2014 07 05 11        5.0
2014 07 05 12        3.0
2014 07 05 13        2.0
2014 07 05 14        1.0
2014 07 05 15        1.0
2014 07 05 16        1.0
2014 07 05 17        1.0
2014 07 05 18        1.0
2014 07 05 19        1.0
2014 07 05 20        5.0
2014 07 05 21       12.0
2014 07 05 22       11.0
2014 07 05 23       12.0
2014 07 06 00       11.0
2014 07 06 01       11.0
2014 07 06 02    -9999.0
2014 07 06 03        8.0
2014 07 06 04        9.0
2014 07 06 05       10.0
2014 07 06 06        8.0
2014 07 06 07        5.0
2014 07 06 08        5.0
2014 07 06 09        5.0
2014 07 06 10        4.0
2014 07 06 11        2.0
2014 07 06 12        1.0
2014 07 06 13        1.0
2014 07 06 14        1.0
2014 07 06 15        1.0
2014 07 06 16        1.0
2014 07 06 17        2.0
2014 07 06 18        2.0
2014 07 06 19        1.0
2014 07 06 20        3.0
2014 07 06 21        4.0
2014 07 06 22        6.0
2014 07 06 23        7.0
2014 07 07 00        8.0
2014 07 07 01       10.0
2014 07 07 02    -9999.0
2014 07 07 03        9.0
2014 07 07 04        7.0
2014 07 07 05       10.0
2014 07 07 06       12.0
2014 07 07 07       11.0
2014 07 07 08       11.0
2014 07 07 09        7.0
2014 07 07 10        7.0
2014 07 07 11        5.0
2014 07 07 12        2.0
2014 07 07 13        1.0
2014 07 07 14        0.0
2014 07 07 15        0.0
2014 07 07 16        1.0
2014 07 07 17        1.0
2014 07 07 18        4.0
2014 07 07 19        7.0
2014 07 07 20        7.0
2014 07 07 21        9.0
2014 07 07 22       12.0
2014 07 07 23        7.0
2014 07 08 00        3.0
2014 07 08 01        4.0
2014 07 08 02    -9999.0
2014 07 08 03        4.0
2014 07 08 04        3.0
2014 07 08 05        2.0
2014 07 08 06        1.0
2014 07 08 07        3.0
2014 07 08 08        3.0
2014 07 08 09        5.0
2014 07 08 10        5.0
2014 07 08 11        6.0
2014 07 08 12        9.0
2014 07 08 13        5.0
2014 07 08 14        3.0
2014 07 08 15        1.0
2014 07 08 16        0.0
2014 07 08 17        0.0
2014 07 08 18        0.0
2014 07 08 19        2.0
2014 07 08 20        3.0
2014 07 08 21        6.0
2014 07 08 22        5.0
2014 07 08 23        5.0
2014 07 09 00        3.0
2014 07 09 01        4.0
2014 07 09 02    -9999.0
2014 07 09 03        1.0
2014 07 09 04        3.0
2014 07 09 05        7.0
2014 07 09 06       11.0
2014 07 09 07       10.0
2014 07 09 08       11.0
2014 07 09 09        8.0
2014 07 09 10        7.0
2014 07 09 11        5.0
2014 07 09 12        3.0
2014 07 09 13        1.0
2014 07 09 14        0.0
2014 07 09 15        1.0
2014 07 09 16        1.0
2014 07 09 17        3.0
2014 07 09 18        7.0
2014 07 09 19        3.0
2014 07 09 20        9.0
2014 07 09 21        9.0
2014 07 09 22        3.0
2014 07 09 23        4.0
2014 07 10 00        5.0
2014 07 10 01        4.0
2014 07 10 02    -9999.0
2014 07 10 03        5.0
2014 07 10 04        3.0
2014 07 10 05        3.0
2014 07 10 06        4.0
2014 07 10 07        4.0
2014 07 10 08        2.0
2014 07 10 09        3.0
2014 07 10 10        3.0
2014 07 10 11        3.0
2014 07 10 12        2.0
2014 07 10 13        0.0
2014 07 10 14        1.0
2014 07 10 15        1.0
2014 07 10 16        1.0
2014 07 10 17        1.0
2014 07 10 18        0.0
2014 07 10 19        0.0
2014 07 10 20        1.0
2014 07 10 21        4.0
2014 07 10 22        3.0
2014 07 10 23        3.0
2014 07 11 00        4.0
2014 07 11 01        5.0
2014 07 11 02    -9999.0
2014 07 11 03        8.0
2014 07 11 04        9.0
2014 07 11 05        7.0
2014 07 11 06        5.0
2014 07 11 07        8.0
2014 07 11 08        9.0
2014 07 11 09        8.0
2014 07 11 10        6.0
2014 07 11 11        7.0
2014 07 11 12        9.0
2014 07 11 13        7.0
2014 07 11 14        4.0
2014 07 11 15        3.0
2014 07 11 16        3.0
2014 07 11 17        2.0
2014 07 11 18        2.0
2014 07 11 19        2.0
2014 07 11 20        5.0
2014 07 11 21        8.0
2014 07 11 22        4.0
2014 07 11 23        3.0
2014 07 12 00        4.0
2014 07 12 01        6.0
2014 07 12 02    -9999.0
2014 07 12 03       10.0
2014 07 12 04       10.0
2014 07 12 05       11.0
2014 07 12 06        9.0
2014 07 12 07        8.0
2014 07 12 08        8.0
2014 07 12 09        7.0
2014 07 12 10        8.0
2014 07 12 11        6.0
2014 07 12 12        4.0
2014 07 12 13        2.0
2014 07 12 14        1.0
2014 07 12 15        3.0
2014 07 12 16        5.0
2014 07 12 17        3.0
2014 07 12 18        4.0
2014 07 12 19        4.0
2014 07 12 20        3.0
2014 07 12 21        3.0
2014 07 12 22        3.0
2014 07 12 23        3.0
2014 07 13 00        4.0
2014 07 13 01        4.0
2014 07 13 02    -9999.0
2014 07 13 03        5.0
2014 07 13 04        5.0
2014 07 13 05        4.0
2014 07 13 06        5.0
2014 07 13 07        3.0
2014 07 13 08        3.0
2014 07 13 09        2.0
2014 07 13 10        1.0
2014 07 13 11        0.0
2014 07 13 12        0.0
2014 07 13 13        0.0
2014 07 13 14        0.0
2014 07 13 15        0.0
2014 07 13 16        0.0
2014 07 13 17        0.0
2014 07 13 18        0.0
2014 07 13 19        1.0
2014 07 13 20        2.0
2014 07 13 21        3.0
2014 07 13 22        4.0
2014 07 13 23        5.0
2014 07 14 00        5.0
2014 07 14 01        3.0
2014 07 14 02    -9999.0
2014 07 14 03        3.0
2014 07 14 04        5.0
2014 07 14 05        7.0
2014 07 14 06        6.0
2014 07 14 07        5.0
2014 07 14 08        2.0
2014 07 14 09        1.0
2014 07 14 10        1.0
2014 07 14 11        0.0
2014 07 14 12        0.0
2014 07 14 13        0.0
2014 07 14 14        0.0
2014 07 14 15        0.0
2014 07 14 16        0.0
2014 07 14 17        1.0
2014 07 14 18        0.0
2014 07 14 19        0.0
2014 07 14 20        3.0
2014 07 14 21        3.0
2014 07 14 22        4.0
2014 07 14 23        4.0
2014 07 15 00        4.0
2014 07 15 01        5.0
2014 07 15 02    -9999.0
2014 07 15 03        9.0
2014 07 15 04       15.0
2014 07 15 05       17.0
2014 07 15 06       15.0
2014 07 15 07       12.0
2014 07 15 08       11.0
2014 07 15 09       10.0
2014 07 15 10        7.0
2014 07 15 11        4.0
2014 07 15 12        1.0
2014 07 15 13        0.0
2014 07 15 14        0.0
2014 07 15 15        0.0
2014 07 15 16        0.0
2014 07 15 17        0.0
2014 07 15 18        0.0
2014 07 15 19        0.0
2014 07 15 20        4.0
2014 07 15 21       14.0
2014 07 15 22       19.0
2014 07 15 23       11.0
2014 07 16 00       10.0
2014 07 16 01        9.0
2014 07 16 02    -9999.0
2014 07 16 03       23.0
2014 07 16 04       23.0
2014 07 16 05       15.0
2014 07 16 06       10.0
2014 07 16 07       14.0
2014 07 16 08       17.0
2014 07 16 09       15.0
2014 07 16 10        8.0
2014 07 16 11        7.0
2014 07 16 12        5.0
2014 07 16 13        1.0
2014 07 16 14        0.0
2014 07 16 15        0.0
2014 07 16 16        0.0
2014 07 16 17        0.0
2014 07 16 18        0.0
2014 07 16 19        0.0
2014 07 16 20        4.0
2014 07 16 21       10.0
2014 07 16 22        8.0
2014 07 16 23       13.0
2014 07 17 00        8.0
2014 07 17 01        9.0
2014 07 17 02    -9999.0
2014 07 17 03       13.0
2014 07 17 04       14.0
2014 07 17 05       11.0
2014 07 17 06       10.0
2014 07 17 07       14.0
2014 07 17 08       17.0
2014 07 17 09        8.0
2014 07 17 10        7.0
2014 07 17 11        2.0
2014 07 17 12        1.0
2014 07 17 13        0.0
2014 07 17 14        0.0
2014 07 17 15        0.0
2014 07 17 16        0.0
2014 07 17 17        0.0
2014 07 17 18        0.0
2014 07 17 19        6.0
2014 07 17 20       15.0
2014 07 17 21       13.0
2014 07 17 22        9.0
2014 07 17 23        9.0
2014 07 18 00       10.0
2014 07 18 01        9.0
2014 07 18 02    -9999.0
2014 07 18 03        4.0
2014 07 18 04        3.0
2014 07 18 05        3.0
2014 07 18 06        6.0
2014 07 18 07       10.0
2014 07 18 08       11.0
2014 07 18 09        5.0
2014 07 18 10        3.0
2014 07 18 11        1.0
2014 07 18 12        0.0
2014 07 18 13        0.0
2014 07 18 14        0.0
2014 07 18 15        0.0
2014 07 18 16        0.0
2014 07 18 17        0.0
2014 07 18 18        0.0
2014 07 18 19        2.0
2014 07 18 20        5.0
2014 07 18 21        7.0
2014 07 18 22       14.0
2014 07 18 23       20.0
2014 07 19 00       16.0
2014 07 19 01        9.0
2014 07 19 02    -9999.0
2014 07 19 03        9.0
2014 07 19 04        7.0
2014 07 19 05        7.0
2014 07 19 06        7.0
2014 07 19 07        9.0
2014 07 19 08       14.0
2014 07 19 09        9.0
2014 07 19 10        5.0
2014 07 19 11        3.0
2014 07 19 12        0.0
2014 07 19 13        0.0
2014 07 19 14        0.0
2014 07 19 15        0.0
2014 07 19 16        0.0
2014 07 19 17        0.0
2014 07 19 18        2.0
2014 07 19 19        6.0
2014 07 19 20        4.0
2014 07 19 21        5.0
2014 07 19 22        7.0
2014 07 19 23       10.0
2014 07 20 00        8.0
2014 07 20 01        7.0
2014 07 20 02    -9999.0
2014 07 20 03        9.0
2014 07 20 04        6.0
2014 07 20 05        7.0
2014 07 20 06        5.0
2014 07 20 07        6.0
2014 07 20 08        8.0
2014 07 20 09        8.0
2014 07 20 10        6.0
2014 07 20 11        4.0
2014 07 20 12        3.0
2014 07 20 13        1.0
2014 07 20 14        0.0
2014 07 20 15        0.0
2014 07 20 16        1.0
2014 07 20 17        1.0
2014 07 20 18        2.0
2014 07 20 19        3.0
2014 07 20 20        5.0
2014 07 20 21        7.0
2014 07 20 22       14.0
2014 07 20 23       10.0
2014 07 21 00        8.0
2014 07 21 01        7.0
2014 07 21 02    -9999.0
2014 07 21 03        2.0
2014 07 21 04        2.0
2014 07 21 05        3.0
2014 07 21 06        4.0
2014 07 21 07        2.0
2014 07 21 08        2.0
2014 07 21 09        7.0
2014 07 21 10        6.0
2014 07 21 11        7.0
2014 07 21 12        4.0
2014 07 21 13        3.0
2014 07 21 14        2.0
2014 07 21 15        5.0
2014 07 21 16        7.0
2014 07 21 17        7.0
2014 07 21 18        5.0
2014 07 21 19        6.0
2014 07 21 20        5.0
2014 07 21 21        2.0
2014 07 21 22        3.0
2014 07 21 23        7.0
2014 07 22 00        8.0
2014 07 22 01        8.0
2014 07 22 02    -9999.0
2014 07 22 03       12.0
2014 07 22 04       11.0
2014 07 22 05        8.0
2014 07 22 06        7.0
2014 07 22 07        6.0
2014 07 22 08        4.0
2014 07 22 09        2.0
2014 07 22 10        3.0
2014 07 22 11        2.0
2014 07 22 12        1.0
2014 07 22 13        3.0
2014 07 22 14        1.0
2014 07 22 15        0.0
2014 07 22 16        0.0
2014 07 22 17        0.0
2014 07 22 18        0.0
2014 07 22 19        1.0
2014 07 22 20        3.0
2014 07 22 21        5.0
2014 07 22 22        8.0
2014 07 22 23        6.0
2014 07 23 00        5.0
2014 07 23 01       11.0
2014 07 23 02    -9999.0
2014 07 23 03        9.0
2014 07 23 04        7.0
2014 07 23 05        6.0
2014 07 23 06        6.0
2014 07 23 07        7.0
2014 07 23 08       10.0
2014 07 23 09        7.0
2014 07 23 10       13.0
2014 07 23 11        2.0
2014 07 23 12        1.0
2014 07 23 13        0.0
2014 07 23 14        3.0
2014 07 23 15        1.0
2014 07 23 16        1.0
2014 07 23 17        2.0
2014 07 23 18        0.0
2014 07 23 19        3.0
2014 07 23 20        6.0
2014 07 23 21       25.0
2014 07 23 22       16.0
2014 07 23 23       21.0
2014 07 24 00       21.0
2014 07 24 01       17.0
2014 07 24 02    -9999.0
2014 07 24 03        4.0
2014 07 24 04        3.0
2014 07 24 05        3.0
2014 07 24 06        3.0
2014 07 24 07        5.0
2014 07 24 08        4.0
2014 07 24 09        5.0
2014 07 24 10        7.0
2014 07 24 11        7.0
2014 07 24 12        7.0
2014 07 24 13        6.0
2014 07 24 14        6.0
2014 07 24 15        7.0
2014 07 24 16        7.0
2014 07 24 17        6.0
2014 07 24 18        3.0
2014 07 24 19        2.0
2014 07 24 20        2.0
2014 07 24 21        4.0
2014 07 24 22        2.0
2014 07 24 23        3.0
2014 07 25 00        4.0
2014 07 25 01        3.0
2014 07 25 02    -9999.0
2014 07 25 03        4.0
2014 07 25 04        5.0
2014 07 25 05        3.0
2014 07 25 06        5.0
2014 07 25 07        5.0
2014 07 25 08       15.0
2014 07 25 09        9.0
2014 07 25 10        6.0
2014 07 25 11        2.0
2014 07 25 12        1.0
2014 07 25 13        0.0
2014 07 25 14        0.0
2014 07 25 15        0.0
2014 07 25 16        0.0
2014 07 25 17        0.0
2014 07 25 18        0.0
2014 07 25 19        2.0
2014 07 25 20        5.0
2014 07 25 21        8.0
2014 07 25 22        5.0
2014 07 25 23        4.0
2014 07 26 00        3.0
2014 07 26 01        4.0
2014 07 26 02    -9999.0
2014 07 26 03        5.0
2014 07 26 04        4.0
2014 07 26 05        4.0
2014 07 26 06        6.0
2014 07 26 07        8.0
2014 07 26 08        8.0
2014 07 26 09        9.0
2014 07 26 10        8.0
2014 07 26 11        5.0
2014 07 26 12        5.0
2014 07 26 13        1.0
2014 07 26 14        0.0
2014 07 26 15        0.0
2014 07 26 16        1.0
2014 07 26 17        2.0
2014 07 26 18        4.0
2014 07 26 19        3.0
2014 07 26 20        3.0
2014 07 26 21        2.0
2014 07 26 22        2.0
2014 07 26 23        2.0
2014 07 27 00        3.0
2014 07 27 01        1.0
2014 07 27 02    -9999.0
2014 07 27 03        4.0
2014 07 27 04        3.0
2014 07 27 05        1.0
2014 07 27 06        2.0
2014 07 27 07        2.0
2014 07 27 08        2.0
2014 07 27 09        1.0
2014 07 27 10        0.0
2014 07 27 11        0.0
2014 07 27 12        0.0
2014 07 27 13        0.0
2014 07 27 14        0.0
2014 07 27 15        0.0
2014 07 27 16        0.0
2014 07 27 17        0.0
2014 07 27 18        0.0
2014 07 27 19        0.0
2014 07 27 20        1.0
2014 07 27 21        7.0
2014 07 27 22       10.0
2014 07 27 23       14.0
2014 07 28 00        9.0
2014 07 28 01        8.0
2014 07 28 02    -9999.0
2014 07 28 03       14.0
2014 07 28 04       18.0
2014 07 28 05       20.0
2014 07 28 06       17.0
2014 07 28 07        8.0
2014 07 28 08        6.0
2014 07 28 09        9.0
2014 07 28 10       10.0
2014 07 28 11        4.0
2014 07 28 12        1.0
2014 07 28 13        0.0
2014 07 28 14        0.0
2014 07 28 15        0.0
2014 07 28 16        0.0
2014 07 28 17        0.0
2014 07 28 18        3.0
2014 07 28 19        4.0
2014 07 28 20        5.0
2014 07 28 21        6.0
2014 07 28 22        5.0
2014 07 28 23        1.0
2014 07 29 00        2.0
2014 07 29 01        3.0
2014 07 29 02    -9999.0
2014 07 29 03        2.0
2014 07 29 04        2.0
2014 07 29 05        1.0
2014 07 29 06        2.0
2014 07 29 07        3.0
2014 07 29 08        5.0
2014 07 29 09        8.0
2014 07 29 10        8.0
2014 07 29 11        4.0
2014 07 29 12        2.0
2014 07 29 13        1.0
2014 07 29 14        0.0
2014 07 29 15        0.0
2014 07 29 16        4.0
2014 07 29 17        3.0
2014 07 29 18        6.0
2014 07 29 19        5.0
2014 07 29 20        3.0
2014 07 29 21        5.0
2014 07 29 22        6.0
2014 07 29 23        7.0
2014 07 30 00        6.0
2014 07 30 01        4.0
2014 07 30 02    -9999.0
2014 07 30 03        6.0
2014 07 30 04        4.0
2014 07 30 05        1.0
2014 07 30 06        2.0
2014 07 30 07        3.0
2014 07 30 08        5.0
2014 07 30 09        8.0
2014 07 30 10       10.0
2014 07 30 11       14.0
2014 07 30 12       16.0
2014 07 30 13       11.0
2014 07 30 14        8.0
2014 07 30 15        7.0
2014 07 30 16        6.0
2014 07 30 17        4.0
2014 07 30 18        2.0
2014 07 30 19        1.0
2014 07 30 20        3.0
2014 07 30 21        5.0
2014 07 30 22        6.0
2014 07 30 23        4.0
2014 07 31 00        7.0
2014 07 31 01       15.0
2014 07 31 02    -9999.0
2014 07 31 03       15.0
2014 07 31 04        9.0
2014 07 31 05       10.0
2014 07 31 06       11.0
2014 07 31 07       11.0
2014 07 31 08       10.0
2014 07 31 09       11.0
2014 07 31 10        8.0
2014 07 31 11        4.0
2014 07 31 12        3.0
2014 07 31 13        3.0
2014 07 31 14        1.0
2014 07 31 15        1.0
2014 07 31 16        3.0
2014 07 31 17        4.0
2014 07 31 18        3.0
2014 07 31 19        3.0
2014 07 31 20        3.0
2014 07 31 21        6.0
2014 07 31 22        8.0
2014 07 31 23        7.0
2014 08 01 00        7.0
2014 08 01 01       10.0
2014 08 01 02    -9999.0
2014 08 01 03        9.0
2014 08 01 04        6.0
2014 08 01 05        4.0
2014 08 01 06        4.0
2014 08 01 07        6.0
2014 08 01 08        6.0
2014 08 01 09        4.0
2014 08 01 10        2.0
2014 08 01 11        1.0
2014 08 01 12        1.0
2014 08 01 13        0.0
2014 08 01 14        0.0
2014 08 01 15        0.0
2014 08 01 16        0.0
2014 08 01 17        1.0
2014 08 01 18        3.0
2014 08 01 19        3.0
2014 08 01 20        6.0
2014 08 01 21        8.0
2014 08 01 22        8.0
2014 08 01 23        6.0
2014 08 02 00        5.0
2014 08 02 01        7.0
2014 08 02 02    -9999.0
2014 08 02 03        6.0
2014 08 02 04        5.0
2014 08 02 05        5.0
2014 08 02 06        5.0
2014 08 02 07        4.0
2014 08 02 08        7.0
2014 08 02 09        8.0
2014 08 02 10        7.0
2014 08 02 11        6.0
2014 08 02 12        3.0
2014 08 02 13        2.0
2014 08 02 14        1.0
2014 08 02 15        1.0
2014 08 02 16        0.0
2014 08 02 17        0.0
2014 08 02 18        0.0
2014 08 02 19        0.0
2014 08 02 20        4.0
2014 08 02 21        5.0
2014 08 02 22        4.0
2014 08 02 23        5.0
2014 08 03 00        5.0
2014 08 03 01        5.0
2014 08 03 02    -9999.0
2014 08 03 03        8.0
2014 08 03 04        5.0
2014 08 03 05        6.0
2014 08 03 06        9.0
2014 08 03 07        7.0
2014 08 03 08        6.0
2014 08 03 09        7.0
2014 08 03 10        7.0
2014 08 03 11        5.0
2014 08 03 12        3.0
2014 08 03 13        2.0
2014 08 03 14        0.0
2014 08 03 15        0.0
2014 08 03 16        1.0
2014 08 03 17        0.0
2014 08 03 18        0.0
2014 08 03 19        0.0
2014 08 03 20        1.0
2014 08 03 21        1.0
2014 08 03 22        2.0
2014 08 03 23        3.0
2014 08 04 00        4.0
2014 08 04 01        3.0
2014 08 04 02    -9999.0
2014 08 04 03        6.0
2014 08 04 04        9.0
2014 08 04 05        9.0
2014 08 04 06        8.0
2014 08 04 07        9.0
2014 08 04 08       13.0
2014 08 04 09        7.0
2014 08 04 10        4.0
2014 08 04 11        2.0
2014 08 04 12        0.0
2014 08 04 13        0.0
2014 08 04 14    -9999.0
2014 08 04 15    -9999.0
2014 08 04 16    -9999.0
2014 08 04 17    -9999.0
2014 08 04 18    -9999.0
2014 08 04 19    -9999.0
2014 08 04 20    -9999.0
2014 08 04 21    -9999.0
2014 08 04 22    -9999.0
2014 08 04 23    -9999.0
2014 08 05 00    -9999.0
2014 08 05 01    -9999.0
2014 08 05 02    -9999.0
2014 08 05 03    -9999.0
2014 08 05 04    -9999.0
2014 08 05 05    -9999.0
2014 08 05 06    -9999.0
2014 08 05 07    -9999.0
2014 08 05 08    -9999.0
2014 08 05 09    -9999.0
2014 08 05 10        4.0
2014 08 05 11        4.0
2014 08 05 12        2.0
2014 08 05 13        2.0
2014 08 05 14        3.0
2014 08 05 15        4.0
2014 08 05 16        3.0
2014 08 05 17        3.0
2014 08 05 18        3.0
2014 08 05 19        3.0
2014 08 05 20        4.0
2014 08 05 21        8.0
2014 08 05 22        8.0
2014 08 05 23        2.0
2014 08 06 00        4.0
2014 08 06 01        4.0
2014 08 06 02    -9999.0
2014 08 06 03       10.0
2014 08 06 04       12.0
2014 08 06 05       11.0
2014 08 06 06       12.0
2014 08 06 07       11.0
2014 08 06 08       14.0
2014 08 06 09       12.0
2014 08 06 10        5.0
2014 08 06 11        2.0
2014 08 06 12        2.0
2014 08 06 13        1.0
2014 08 06 14        1.0
2014 08 06 15        0.0
2014 08 06 16        1.0
2014 08 06 17        1.0
2014 08 06 18        2.0
2014 08 06 19        5.0
2014 08 06 20        6.0
2014 08 06 21       10.0
2014 08 06 22       10.0
2014 08 06 23       12.0
2014 08 07 00       15.0
2014 08 07 01       13.0
2014 08 07 02    -9999.0
2014 08 07 03       12.0
2014 08 07 04        6.0
2014 08 07 05        4.0
2014 08 07 06        5.0
2014 08 07 07       11.0
2014 08 07 08       11.0
2014 08 07 09       11.0
2014 08 07 10       17.0
2014 08 07 11        4.0
2014 08 07 12        0.0
2014 08 07 13        0.0
2014 08 07 14        0.0
2014 08 07 15        0.0
2014 08 07 16        0.0
2014 08 07 17        1.0
2014 08 07 18        1.0
2014 08 07 19        2.0
2014 08 07 20        6.0
2014 08 07 21        8.0
2014 08 07 22        5.0
2014 08 07 23        6.0
2014 08 08 00        7.0
2014 08 08 01       10.0
2014 08 08 02    -9999.0
2014 08 08 03        5.0
2014 08 08 04        5.0
2014 08 08 05        4.0
2014 08 08 06        5.0
2014 08 08 07        3.0
2014 08 08 08        9.0
2014 08 08 09        7.0
2014 08 08 10        5.0
2014 08 08 11        3.0
2014 08 08 12        3.0
2014 08 08 13    -9999.0
2014 08 08 14        3.0
2014 08 08 15        4.0
2014 08 08 16        4.0
2014 08 08 17        3.0
2014 08 08 18        5.0
2014 08 08 19        7.0
2014 08 08 20        7.0
2014 08 08 21        6.0
2014 08 08 22        6.0
2014 08 08 23        6.0
2014 08 09 00        7.0
2014 08 09 01        8.0
2014 08 09 02    -9999.0
2014 08 09 03        8.0
2014 08 09 04       13.0
2014 08 09 05       15.0
2014 08 09 06       20.0
2014 08 09 07       13.0
2014 08 09 08       14.0
2014 08 09 09       10.0
2014 08 09 10        9.0
2014 08 09 11        5.0
2014 08 09 12        3.0
2014 08 09 13        2.0
2014 08 09 14        1.0
2014 08 09 15        1.0
2014 08 09 16        1.0
2014 08 09 17        2.0
2014 08 09 18        3.0
2014 08 09 19        3.0
2014 08 09 20        5.0
2014 08 09 21        4.0
2014 08 09 22        4.0
2014 08 09 23        3.0
2014 08 10 00        2.0
2014 08 10 01        3.0
2014 08 10 02    -9999.0
2014 08 10 03        9.0
2014 08 10 04        3.0
2014 08 10 05        6.0
2014 08 10 06        7.0
2014 08 10 07        8.0
2014 08 10 08       16.0
2014 08 10 09       10.0
2014 08 10 10        6.0
2014 08 10 11        3.0
2014 08 10 12        1.0
2014 08 10 13        1.0
2014 08 10 14        1.0
2014 08 10 15        0.0
2014 08 10 16        0.0
2014 08 10 17        0.0
2014 08 10 18        1.0
2014 08 10 19        3.0
2014 08 10 20        4.0
2014 08 10 21        5.0
2014 08 10 22        3.0
2014 08 10 23        3.0
2014 08 11 00        2.0
2014 08 11 01        3.0
2014 08 11 02    -9999.0
2014 08 11 03        8.0
2014 08 11 04        5.0
2014 08 11 05        4.0
2014 08 11 06       14.0
2014 08 11 07       14.0
2014 08 11 08       13.0
2014 08 11 09       11.0
2014 08 11 10        7.0
2014 08 11 11    -9999.0
2014 08 11 12    -9999.0
2014 08 11 13        3.0
2014 08 11 14        4.0
2014 08 11 15        3.0
2014 08 11 16        3.0
2014 08 11 17        3.0
2014 08 11 18        3.0
2014 08 11 19        3.0
2014 08 11 20        6.0
2014 08 11 21       10.0
2014 08 11 22        8.0
2014 08 11 23        5.0
2014 08 12 00        5.0
2014 08 12 01        6.0
2014 08 12 02    -9999.0
2014 08 12 03        4.0
2014 08 12 04        7.0
2014 08 12 05       10.0
2014 08 12 06        6.0
2014 08 12 07       10.0
2014 08 12 08        9.0
2014 08 12 09        7.0
2014 08 12 10        3.0
2014 08 12 11        2.0
2014 08 12 12        2.0
2014 08 12 13        2.0
2014 08 12 14        2.0
2014 08 12 15        2.0
2014 08 12 16        2.0
2014 08 12 17        2.0
2014 08 12 18        4.0
2014 08 12 19        4.0
2014 08 12 20        5.0
2014 08 12 21        6.0
2014 08 12 22        5.0
2014 08 12 23        5.0
2014 08 13 00        5.0
2014 08 13 01        7.0
2014 08 13 02    -9999.0
2014 08 13 03        6.0
2014 08 13 04        5.0
2014 08 13 05        6.0
2014 08 13 06       10.0
2014 08 13 07        9.0
2014 08 13 08        7.0
2014 08 13 09        3.0
2014 08 13 10        0.0
2014 08 13 11        0.0
2014 08 13 12        0.0
2014 08 13 13        0.0
2014 08 13 14        0.0
2014 08 13 15        1.0
2014 08 13 16        3.0
2014 08 13 17        3.0
2014 08 13 18        5.0
2014 08 13 19        5.0
2014 08 13 20        2.0
2014 08 13 21        7.0
2014 08 13 22        8.0
2014 08 13 23        7.0
2014 08 14 00        6.0
2014 08 14 01        6.0
2014 08 14 02    -9999.0
2014 08 14 03        9.0
2014 08 14 04        9.0
2014 08 14 05        8.0
2014 08 14 06        7.0
2014 08 14 07        4.0
2014 08 14 08       10.0
2014 08 14 09       11.0
2014 08 14 10        7.0
2014 08 14 11        2.0
2014 08 14 12        3.0
2014 08 14 13        3.0
2014 08 14 14        2.0
2014 08 14 15        2.0
2014 08 14 16        2.0
2014 08 14 17        3.0
2014 08 14 18        3.0
2014 08 14 19        6.0
2014 08 14 20        8.0
2014 08 14 21       10.0
2014 08 14 22        1.0
2014 08 14 23        0.0
2014 08 15 00        1.0
2014 08 15 01        4.0
2014 08 15 02    -9999.0
