med.orarie NO2 [ug/m3] staz.** PARCO RESISTENZA

aaaa mm gg hh        NO2
2014 07 03 11        9.0
2014 07 03 12        6.0
2014 07 03 13        5.0
2014 07 03 14        4.0
2014 07 03 15        4.0
2014 07 03 16        4.0
2014 07 03 17        4.0
2014 07 03 18        5.0
2014 07 03 19        6.0
2014 07 03 20        9.0
2014 07 03 21       12.0
2014 07 03 22       15.0
2014 07 03 23       17.0
2014 07 04 00       11.0
2014 07 04 01        9.0
2014 07 04 02        7.0
2014 07 04 03        4.0
2014 07 04 04    -9999.0
2014 07 04 05        6.0
2014 07 04 06        7.0
2014 07 04 07        9.0
2014 07 04 08       12.0
2014 07 04 09        9.0
2014 07 04 10        6.0
2014 07 04 11        7.0
2014 07 04 12        7.0
2014 07 04 13        8.0
2014 07 04 14        5.0
2014 07 04 15        4.0
2014 07 04 16        4.0
2014 07 04 17        4.0
2014 07 04 18        4.0
2014 07 04 19        6.0
2014 07 04 20        7.0
2014 07 04 21        8.0
2014 07 04 22       11.0
2014 07 04 23       15.0
2014 07 05 00       13.0
2014 07 05 01        6.0
2014 07 05 02        4.0
2014 07 05 03        4.0
2014 07 05 04    -9999.0
2014 07 05 05        7.0
2014 07 05 06       10.0
2014 07 05 07       10.0
2014 07 05 08       10.0
2014 07 05 09       10.0
2014 07 05 10        9.0
2014 07 05 11        8.0
2014 07 05 12        7.0
2014 07 05 13        5.0
2014 07 05 14        5.0
2014 07 05 15        4.0
2014 07 05 16        5.0
2014 07 05 17        5.0
2014 07 05 18        7.0
2014 07 05 19        8.0
2014 07 05 20       11.0
2014 07 05 21        8.0
2014 07 05 22        8.0
2014 07 05 23        7.0
2014 07 06 00        5.0
2014 07 06 01        5.0
2014 07 06 02        3.0
2014 07 06 03        3.0
2014 07 06 04    -9999.0
2014 07 06 05        2.0
2014 07 06 06        3.0
2014 07 06 07        4.0
2014 07 06 08        4.0
2014 07 06 09        3.0
2014 07 06 10        4.0
2014 07 06 11        3.0
2014 07 06 12        3.0
2014 07 06 13        3.0
2014 07 06 14        2.0
2014 07 06 15        2.0
2014 07 06 16        3.0
2014 07 06 17        3.0
2014 07 06 18        3.0
2014 07 06 19        5.0
2014 07 06 20        6.0
2014 07 06 21        8.0
2014 07 06 22       10.0
2014 07 06 23        8.0
2014 07 07 00        8.0
2014 07 07 01        4.0
2014 07 07 02        4.0
2014 07 07 03        3.0
2014 07 07 04    -9999.0
2014 07 07 05        4.0
2014 07 07 06        7.0
2014 07 07 07       14.0
2014 07 07 08       13.0
2014 07 07 09       10.0
2014 07 07 10        7.0
2014 07 07 11        5.0
2014 07 07 12        7.0
2014 07 07 13        4.0
2014 07 07 14        5.0
2014 07 07 15        6.0
2014 07 07 16        6.0
2014 07 07 17        7.0
2014 07 07 18       10.0
2014 07 07 19       17.0
2014 07 07 20       21.0
2014 07 07 21       22.0
2014 07 07 22        9.0
2014 07 07 23        6.0
2014 07 08 00        6.0
2014 07 08 01        2.0
2014 07 08 02        2.0
2014 07 08 03        2.0
2014 07 08 04    -9999.0
2014 07 08 05        3.0
2014 07 08 06       12.0
2014 07 08 07       10.0
2014 07 08 08        7.0
2014 07 08 09        8.0
2014 07 08 10        9.0
2014 07 08 11        8.0
2014 07 08 12       10.0
2014 07 08 13        8.0
2014 07 08 14        6.0
2014 07 08 15        6.0
2014 07 08 16        7.0
2014 07 08 17        8.0
2014 07 08 18        9.0
2014 07 08 19       12.0
2014 07 08 20        9.0
2014 07 08 21        5.0
2014 07 08 22        4.0
2014 07 08 23        4.0
2014 07 09 00        4.0
2014 07 09 01        2.0
2014 07 09 02        1.0
2014 07 09 03        2.0
2014 07 09 04    -9999.0
2014 07 09 05        4.0
2014 07 09 06        7.0
2014 07 09 07        7.0
2014 07 09 08        9.0
2014 07 09 09        7.0
2014 07 09 10        7.0
2014 07 09 11        8.0
2014 07 09 12        7.0
2014 07 09 13        6.0
2014 07 09 14        5.0
2014 07 09 15        6.0
2014 07 09 16        7.0
2014 07 09 17        8.0
2014 07 09 18        8.0
2014 07 09 19       11.0
2014 07 09 20       12.0
2014 07 09 21       10.0
2014 07 09 22       14.0
2014 07 09 23       12.0
2014 07 10 00       11.0
2014 07 10 01        7.0
2014 07 10 02        5.0
2014 07 10 03        3.0
2014 07 10 04    -9999.0
2014 07 10 05        5.0
2014 07 10 06        7.0
2014 07 10 07        9.0
2014 07 10 08       10.0
2014 07 10 09        8.0
2014 07 10 10        9.0
2014 07 10 11       10.0
2014 07 10 12       10.0
2014 07 10 13        7.0
2014 07 10 14        6.0
2014 07 10 15        7.0
2014 07 10 16        7.0
2014 07 10 17        7.0
2014 07 10 18        9.0
2014 07 10 19        9.0
2014 07 10 20       10.0
2014 07 10 21       12.0
2014 07 10 22       11.0
2014 07 10 23        8.0
2014 07 11 00        7.0
2014 07 11 01        4.0
2014 07 11 02        3.0
2014 07 11 03        2.0
2014 07 11 04    -9999.0
2014 07 11 05        5.0
2014 07 11 06        7.0
2014 07 11 07       11.0
2014 07 11 08       11.0
2014 07 11 09        9.0
2014 07 11 10        8.0
2014 07 11 11        4.0
2014 07 11 12        7.0
2014 07 11 13        5.0
2014 07 11 14        5.0
2014 07 11 15        5.0
2014 07 11 16        8.0
2014 07 11 17        7.0
2014 07 11 18        7.0
2014 07 11 19        7.0
2014 07 11 20       11.0
2014 07 11 21       14.0
2014 07 11 22       12.0
2014 07 11 23       10.0
2014 07 12 00        8.0
2014 07 12 01        7.0
2014 07 12 02        5.0
2014 07 12 03        4.0
2014 07 12 04    -9999.0
2014 07 12 05        4.0
2014 07 12 06        7.0
2014 07 12 07        7.0
2014 07 12 08        8.0
2014 07 12 09        6.0
2014 07 12 10        5.0
2014 07 12 11        5.0
2014 07 12 12        5.0
2014 07 12 13        4.0
2014 07 12 14        6.0
2014 07 12 15        6.0
2014 07 12 16        5.0
2014 07 12 17        3.0
2014 07 12 18        8.0
2014 07 12 19        9.0
2014 07 12 20        9.0
2014 07 12 21        8.0
2014 07 12 22        7.0
2014 07 12 23        6.0
2014 07 13 00        5.0
2014 07 13 01        5.0
2014 07 13 02        6.0
2014 07 13 03        4.0
2014 07 13 04    -9999.0
2014 07 13 05        3.0
2014 07 13 06        3.0
2014 07 13 07        4.0
2014 07 13 08        4.0
2014 07 13 09        4.0
2014 07 13 10        6.0
2014 07 13 11        5.0
2014 07 13 12        4.0
2014 07 13 13        2.0
2014 07 13 14        2.0
2014 07 13 15        4.0
2014 07 13 16        5.0
2014 07 13 17        5.0
2014 07 13 18        5.0
2014 07 13 19        4.0
2014 07 13 20       11.0
2014 07 13 21        9.0
2014 07 13 22        5.0
2014 07 13 23        5.0
2014 07 14 00        6.0
2014 07 14 01        6.0
2014 07 14 02        4.0
2014 07 14 03        3.0
2014 07 14 04    -9999.0
2014 07 14 05        4.0
2014 07 14 06        5.0
2014 07 14 07       15.0
2014 07 14 08       16.0
2014 07 14 09        8.0
2014 07 14 10        7.0
2014 07 14 11        8.0
2014 07 14 12        6.0
2014 07 14 13        6.0
2014 07 14 14       10.0
2014 07 14 15        8.0
2014 07 14 16        5.0
2014 07 14 17        6.0
2014 07 14 18        8.0
2014 07 14 19       10.0
2014 07 14 20       12.0
2014 07 14 21       17.0
2014 07 14 22       18.0
2014 07 14 23       14.0
2014 07 15 00       10.0
2014 07 15 01        6.0
2014 07 15 02        4.0
2014 07 15 03        3.0
2014 07 15 04    -9999.0
2014 07 15 05        4.0
2014 07 15 06        9.0
2014 07 15 07       12.0
2014 07 15 08       11.0
2014 07 15 09        9.0
2014 07 15 10       11.0
2014 07 15 11        8.0
2014 07 15 12        5.0
2014 07 15 13        4.0
2014 07 15 14        4.0
2014 07 15 15        4.0
2014 07 15 16        3.0
2014 07 15 17        3.0
2014 07 15 18        5.0
2014 07 15 19        7.0
2014 07 15 20       12.0
2014 07 15 21       19.0
2014 07 15 22       14.0
2014 07 15 23        7.0
2014 07 16 00        5.0
2014 07 16 01        4.0
2014 07 16 02        3.0
2014 07 16 03        2.0
2014 07 16 04    -9999.0
2014 07 16 05        5.0
2014 07 16 06        7.0
2014 07 16 07       11.0
2014 07 16 08       13.0
2014 07 16 09       11.0
2014 07 16 10       11.0
2014 07 16 11        8.0
2014 07 16 12        6.0
2014 07 16 13        5.0
2014 07 16 14        5.0
2014 07 16 15        3.0
2014 07 16 16        3.0
2014 07 16 17        4.0
2014 07 16 18        4.0
2014 07 16 19        8.0
2014 07 16 20       12.0
2014 07 16 21       29.0
2014 07 16 22       14.0
2014 07 16 23        8.0
2014 07 17 00        7.0
2014 07 17 01    -9999.0
2014 07 17 02    -9999.0
2014 07 17 03    -9999.0
2014 07 17 04    -9999.0
2014 07 17 05    -9999.0
2014 07 17 06    -9999.0
2014 07 17 07    -9999.0
2014 07 17 08    -9999.0
2014 07 17 09    -9999.0
2014 07 17 10    -9999.0
2014 07 17 11    -9999.0
2014 07 17 12    -9999.0
2014 07 17 13    -9999.0
2014 07 17 14    -9999.0
2014 07 17 15    -9999.0
2014 07 17 16    -9999.0
2014 07 17 17    -9999.0
2014 07 17 18    -9999.0
2014 07 17 19    -9999.0
2014 07 17 20    -9999.0
2014 07 17 21    -9999.0
2014 07 17 22    -9999.0
2014 07 17 23    -9999.0
2014 07 18 00    -9999.0
2014 07 18 01        4.0
2014 07 18 02        4.0
2014 07 18 03        3.0
2014 07 18 04    -9999.0
2014 07 18 05        5.0
2014 07 18 06        6.0
2014 07 18 07        9.0
2014 07 18 08       11.0
2014 07 18 09    -9999.0
2014 07 18 10       14.0
2014 07 18 11        8.0
2014 07 18 12        9.0
2014 07 18 13        6.0
2014 07 18 14        4.0
2014 07 18 15        4.0
2014 07 18 16        5.0
2014 07 18 17        6.0
2014 07 18 18        7.0
2014 07 18 19        9.0
2014 07 18 20       15.0
2014 07 18 21       17.0
2014 07 18 22       20.0
2014 07 18 23        8.0
2014 07 19 00        6.0
2014 07 19 01        5.0
2014 07 19 02        4.0
2014 07 19 03        3.0
2014 07 19 04    -9999.0
2014 07 19 05        7.0
2014 07 19 06        6.0
2014 07 19 07        7.0
2014 07 19 08        8.0
2014 07 19 09        9.0
2014 07 19 10       11.0
2014 07 19 11        8.0
2014 07 19 12        6.0
2014 07 19 13        4.0
2014 07 19 14        4.0
2014 07 19 15        4.0
2014 07 19 16        5.0
2014 07 19 17        5.0
2014 07 19 18        6.0
2014 07 19 19        8.0
2014 07 19 20       12.0
2014 07 19 21       17.0
2014 07 19 22       16.0
2014 07 19 23        7.0
2014 07 20 00        7.0
2014 07 20 01        5.0
2014 07 20 02        5.0
2014 07 20 03        4.0
2014 07 20 04    -9999.0
2014 07 20 05        3.0
2014 07 20 06        5.0
2014 07 20 07        4.0
2014 07 20 08        6.0
2014 07 20 09        6.0
2014 07 20 10        4.0
2014 07 20 11        3.0
2014 07 20 12        4.0
2014 07 20 13        2.0
2014 07 20 14        2.0
2014 07 20 15        3.0
2014 07 20 16        4.0
2014 07 20 17        7.0
2014 07 20 18        7.0
2014 07 20 19       10.0
2014 07 20 20       23.0
2014 07 20 21       10.0
2014 07 20 22       16.0
2014 07 20 23       17.0
2014 07 21 00        6.0
2014 07 21 01        5.0
2014 07 21 02        6.0
2014 07 21 03        6.0
2014 07 21 04    -9999.0
2014 07 21 05        6.0
2014 07 21 06        8.0
2014 07 21 07       15.0
2014 07 21 08       29.0
2014 07 21 09       13.0
2014 07 21 10        9.0
2014 07 21 11       12.0
2014 07 21 12       13.0
2014 07 21 13       11.0
2014 07 21 14        8.0
2014 07 21 15        9.0
2014 07 21 16        9.0
2014 07 21 17        6.0
2014 07 21 18        8.0
2014 07 21 19        8.0
2014 07 21 20       12.0
2014 07 21 21        7.0
2014 07 21 22        4.0
2014 07 21 23        6.0
2014 07 22 00        8.0
2014 07 22 01        6.0
2014 07 22 02        4.0
2014 07 22 03        4.0
2014 07 22 04    -9999.0
2014 07 22 05        3.0
2014 07 22 06        9.0
2014 07 22 07        9.0
2014 07 22 08        6.0
2014 07 22 09        8.0
2014 07 22 10        8.0
2014 07 22 11        9.0
2014 07 22 12        7.0
2014 07 22 13        4.0
2014 07 22 14        5.0
2014 07 22 15        6.0
2014 07 22 16        9.0
2014 07 22 17        6.0
2014 07 22 18        8.0
2014 07 22 19        9.0
2014 07 22 20       12.0
2014 07 22 21       12.0
2014 07 22 22       13.0
2014 07 22 23       15.0
2014 07 23 00       10.0
2014 07 23 01        6.0
2014 07 23 02        4.0
2014 07 23 03        4.0
2014 07 23 04    -9999.0
2014 07 23 05        5.0
2014 07 23 06        9.0
2014 07 23 07       12.0
2014 07 23 08       18.0
2014 07 23 09       12.0
2014 07 23 10        8.0
2014 07 23 11        5.0
2014 07 23 12        5.0
2014 07 23 13        2.0
2014 07 23 14        2.0
2014 07 23 15        2.0
2014 07 23 16        3.0
2014 07 23 17        4.0
2014 07 23 18        5.0
2014 07 23 19        8.0
2014 07 23 20       14.0
2014 07 23 21       22.0
2014 07 23 22        9.0
2014 07 23 23        6.0
2014 07 24 00        6.0
2014 07 24 01        3.0
2014 07 24 02        3.0
2014 07 24 03        2.0
2014 07 24 04    -9999.0
2014 07 24 05        5.0
2014 07 24 06       10.0
2014 07 24 07       15.0
2014 07 24 08       16.0
2014 07 24 09       12.0
2014 07 24 10        6.0
2014 07 24 11       10.0
2014 07 24 12        8.0
2014 07 24 13        7.0
2014 07 24 14       10.0
2014 07 24 15       10.0
2014 07 24 16       13.0
2014 07 24 17       12.0
2014 07 24 18       10.0
2014 07 24 19       11.0
2014 07 24 20       14.0
2014 07 24 21       15.0
2014 07 24 22       10.0
2014 07 24 23        8.0
2014 07 25 00        7.0
2014 07 25 01        5.0
2014 07 25 02        3.0
2014 07 25 03        3.0
2014 07 25 04    -9999.0
2014 07 25 05        4.0
2014 07 25 06        6.0
2014 07 25 07        9.0
2014 07 25 08        8.0
2014 07 25 09        6.0
2014 07 25 10        7.0
2014 07 25 11        4.0
2014 07 25 12        5.0
2014 07 25 13        4.0
2014 07 25 14        4.0
2014 07 25 15        6.0
2014 07 25 16        6.0
2014 07 25 17        7.0
2014 07 25 18        7.0
2014 07 25 19        8.0
2014 07 25 20       11.0
2014 07 25 21       15.0
2014 07 25 22       16.0
2014 07 25 23       21.0
2014 07 26 00       13.0
2014 07 26 01        8.0
2014 07 26 02        7.0
2014 07 26 03        5.0
2014 07 26 04    -9999.0
2014 07 26 05        6.0
2014 07 26 06        9.0
2014 07 26 07       10.0
2014 07 26 08        8.0
2014 07 26 09        8.0
2014 07 26 10        5.0
2014 07 26 11        5.0
2014 07 26 12        5.0
2014 07 26 13        6.0
2014 07 26 14        6.0
2014 07 26 15        6.0
2014 07 26 16        5.0
2014 07 26 17       11.0
2014 07 26 18       10.0
2014 07 26 19       10.0
2014 07 26 20       11.0
2014 07 26 21       13.0
2014 07 26 22       11.0
2014 07 26 23        9.0
2014 07 27 00        6.0
2014 07 27 01        8.0
2014 07 27 02        9.0
2014 07 27 03        6.0
2014 07 27 04    -9999.0
2014 07 27 05        5.0
2014 07 27 06        4.0
2014 07 27 07        5.0
2014 07 27 08        5.0
2014 07 27 09        5.0
2014 07 27 10        7.0
2014 07 27 11        7.0
2014 07 27 12        4.0
2014 07 27 13        3.0
2014 07 27 14        2.0
2014 07 27 15        3.0
2014 07 27 16        2.0
2014 07 27 17        4.0
2014 07 27 18        8.0
2014 07 27 19       13.0
2014 07 27 20       14.0
2014 07 27 21       10.0
2014 07 27 22       12.0
2014 07 27 23       10.0
2014 07 28 00        5.0
2014 07 28 01        6.0
2014 07 28 02        3.0
2014 07 28 03        5.0
2014 07 28 04    -9999.0
2014 07 28 05        3.0
2014 07 28 06        5.0
2014 07 28 07       11.0
2014 07 28 08       14.0
2014 07 28 09       12.0
2014 07 28 10        7.0
2014 07 28 11        6.0
2014 07 28 12        5.0
2014 07 28 13        4.0
2014 07 28 14        2.0
2014 07 28 15        3.0
2014 07 28 16        4.0
2014 07 28 17        6.0
2014 07 28 18        9.0
2014 07 28 19       14.0
2014 07 28 20       16.0
2014 07 28 21       24.0
2014 07 28 22       13.0
2014 07 28 23        7.0
2014 07 29 00        7.0
2014 07 29 01        9.0
2014 07 29 02        2.0
2014 07 29 03        2.0
2014 07 29 04    -9999.0
2014 07 29 05        4.0
2014 07 29 06        6.0
2014 07 29 07       14.0
2014 07 29 08       18.0
2014 07 29 09       20.0
2014 07 29 10       19.0
2014 07 29 11       20.0
2014 07 29 12       14.0
2014 07 29 13        8.0
2014 07 29 14        7.0
2014 07 29 15        5.0
2014 07 29 16        6.0
2014 07 29 17        7.0
2014 07 29 18       11.0
2014 07 29 19       11.0
2014 07 29 20       13.0
2014 07 29 21       14.0
2014 07 29 22       14.0
2014 07 29 23       12.0
2014 07 30 00        6.0
2014 07 30 01        4.0
2014 07 30 02        4.0
2014 07 30 03        3.0
2014 07 30 04    -9999.0
2014 07 30 05        4.0
2014 07 30 06        5.0
2014 07 30 07       10.0
2014 07 30 08       12.0
2014 07 30 09        5.0
2014 07 30 10        4.0
2014 07 30 11        7.0
2014 07 30 12        6.0
2014 07 30 13        5.0
2014 07 30 14        4.0
2014 07 30 15        6.0
2014 07 30 16        6.0
2014 07 30 17        6.0
2014 07 30 18        7.0
2014 07 30 19        8.0
2014 07 30 20        9.0
2014 07 30 21        9.0
2014 07 30 22        7.0
2014 07 30 23        6.0
2014 07 31 00        6.0
2014 07 31 01        4.0
2014 07 31 02        4.0
2014 07 31 03        3.0
2014 07 31 04    -9999.0
2014 07 31 05        3.0
2014 07 31 06        6.0
2014 07 31 07       12.0
2014 07 31 08       16.0
2014 07 31 09       15.0
2014 07 31 10       15.0
2014 07 31 11        7.0
2014 07 31 12        6.0
2014 07 31 13        5.0
2014 07 31 14        6.0
2014 07 31 15        5.0
2014 07 31 16        6.0
2014 07 31 17        9.0
2014 07 31 18       13.0
2014 07 31 19       15.0
2014 07 31 20       15.0
2014 07 31 21       20.0
2014 07 31 22       18.0
2014 07 31 23       12.0
2014 08 01 00        7.0
2014 08 01 01        5.0
2014 08 01 02        3.0
2014 08 01 03        2.0
2014 08 01 04    -9999.0
2014 08 01 05        4.0
2014 08 01 06        5.0
2014 08 01 07       10.0
2014 08 01 08       15.0
2014 08 01 09        8.0
2014 08 01 10        6.0
2014 08 01 11        5.0
2014 08 01 12        5.0
2014 08 01 13        5.0
2014 08 01 14        4.0
2014 08 01 15        4.0
2014 08 01 16        4.0
2014 08 01 17        5.0
2014 08 01 18        7.0
2014 08 01 19        9.0
2014 08 01 20       12.0
2014 08 01 21       15.0
2014 08 01 22       11.0
2014 08 01 23       12.0
2014 08 02 00        8.0
2014 08 02 01        6.0
2014 08 02 02        4.0
2014 08 02 03        3.0
2014 08 02 04    -9999.0
2014 08 02 05        3.0
2014 08 02 06        5.0
2014 08 02 07        7.0
2014 08 02 08        8.0
2014 08 02 09        6.0
2014 08 02 10        6.0
2014 08 02 11        5.0
2014 08 02 12        4.0
2014 08 02 13        5.0
2014 08 02 14        3.0
2014 08 02 15        4.0
2014 08 02 16        4.0
2014 08 02 17        4.0
2014 08 02 18        4.0
2014 08 02 19        6.0
2014 08 02 20       10.0
2014 08 02 21       11.0
2014 08 02 22       10.0
2014 08 02 23        6.0
2014 08 03 00        6.0
2014 08 03 01        4.0
2014 08 03 02        4.0
2014 08 03 03        3.0
2014 08 03 04    -9999.0
2014 08 03 05        3.0
2014 08 03 06        3.0
2014 08 03 07        6.0
2014 08 03 08        5.0
2014 08 03 09        4.0
2014 08 03 10        4.0
2014 08 03 11        2.0
2014 08 03 12        2.0
2014 08 03 13        1.0
2014 08 03 14        2.0
2014 08 03 15        2.0
2014 08 03 16        4.0
2014 08 03 17        4.0
2014 08 03 18        3.0
2014 08 03 19        6.0
2014 08 03 20        8.0
2014 08 03 21        8.0
2014 08 03 22        5.0
2014 08 03 23        5.0
2014 08 04 00        6.0
2014 08 04 01        5.0
2014 08 04 02        3.0
2014 08 04 03        2.0
2014 08 04 04    -9999.0
2014 08 04 05        8.0
2014 08 04 06        6.0
2014 08 04 07       10.0
2014 08 04 08       14.0
2014 08 04 09        7.0
2014 08 04 10        4.0
2014 08 04 11        6.0
2014 08 04 12        4.0
2014 08 04 13        4.0
2014 08 04 14        4.0
2014 08 04 15        4.0
2014 08 04 16        5.0
2014 08 04 17        5.0
2014 08 04 18        7.0
2014 08 04 19       11.0
2014 08 04 20       15.0
2014 08 04 21       12.0
2014 08 04 22        9.0
2014 08 04 23       14.0
2014 08 05 00        7.0
2014 08 05 01        4.0
2014 08 05 02        4.0
2014 08 05 03        3.0
2014 08 05 04    -9999.0
2014 08 05 05        4.0
2014 08 05 06       10.0
2014 08 05 07       12.0
2014 08 05 08       11.0
2014 08 05 09        9.0
2014 08 05 10       17.0
2014 08 05 11       12.0
2014 08 05 12        3.0
2014 08 05 13        4.0
2014 08 05 14        4.0
2014 08 05 15        4.0
2014 08 05 16        5.0
2014 08 05 17        8.0
2014 08 05 18       12.0
2014 08 05 19       10.0
2014 08 05 20       13.0
2014 08 05 21       15.0
2014 08 05 22       12.0
2014 08 05 23        9.0
2014 08 06 00        6.0
2014 08 06 01        5.0
2014 08 06 02        3.0
2014 08 06 03        2.0
2014 08 06 04    -9999.0
2014 08 06 05        6.0
2014 08 06 06        8.0
2014 08 06 07       13.0
2014 08 06 08       12.0
2014 08 06 09        7.0
2014 08 06 10        6.0
2014 08 06 11        6.0
2014 08 06 12        4.0
2014 08 06 13        3.0
2014 08 06 14        4.0
2014 08 06 15        3.0
2014 08 06 16        4.0
2014 08 06 17        4.0
2014 08 06 18        5.0
2014 08 06 19       19.0
2014 08 06 20       20.0
2014 08 06 21       21.0
2014 08 06 22        8.0
2014 08 06 23        7.0
2014 08 07 00        5.0
2014 08 07 01        4.0
2014 08 07 02        3.0
2014 08 07 03        2.0
2014 08 07 04    -9999.0
2014 08 07 05        3.0
2014 08 07 06        7.0
2014 08 07 07       10.0
2014 08 07 08       11.0
2014 08 07 09       13.0
2014 08 07 10       10.0
2014 08 07 11       11.0
2014 08 07 12        8.0
2014 08 07 13        5.0
2014 08 07 14        4.0
2014 08 07 15        4.0
2014 08 07 16        4.0
2014 08 07 17        5.0
2014 08 07 18        7.0
2014 08 07 19        8.0
2014 08 07 20       14.0
2014 08 07 21       17.0
2014 08 07 22       14.0
2014 08 07 23        7.0
2014 08 08 00        5.0
2014 08 08 01        3.0
2014 08 08 02        3.0
2014 08 08 03        2.0
2014 08 08 04    -9999.0
2014 08 08 05        5.0
2014 08 08 06        7.0
2014 08 08 07       13.0
2014 08 08 08       13.0
2014 08 08 09       14.0
2014 08 08 10       13.0
2014 08 08 11        7.0
2014 08 08 12       12.0
2014 08 08 13        5.0
2014 08 08 14        4.0
2014 08 08 15        4.0
2014 08 08 16        4.0
2014 08 08 17        5.0
2014 08 08 18        6.0
2014 08 08 19       10.0
2014 08 08 20       15.0
2014 08 08 21       12.0
2014 08 08 22       10.0
2014 08 08 23        5.0
2014 08 09 00        6.0
2014 08 09 01        4.0
2014 08 09 02        4.0
2014 08 09 03        4.0
2014 08 09 04    -9999.0
2014 08 09 05        3.0
2014 08 09 06        8.0
2014 08 09 07       10.0
2014 08 09 08       10.0
2014 08 09 09       10.0
2014 08 09 10        7.0
2014 08 09 11        6.0
2014 08 09 12        6.0
2014 08 09 13        4.0
2014 08 09 14        3.0
2014 08 09 15        4.0
2014 08 09 16        4.0
2014 08 09 17        6.0
2014 08 09 18        7.0
2014 08 09 19        6.0
2014 08 09 20        7.0
2014 08 09 21        6.0
2014 08 09 22        8.0
2014 08 09 23       10.0
2014 08 10 00       12.0
2014 08 10 01        8.0
2014 08 10 02        4.0
2014 08 10 03        5.0
2014 08 10 04    -9999.0
2014 08 10 05        3.0
2014 08 10 06        4.0
2014 08 10 07        3.0
2014 08 10 08        5.0
2014 08 10 09       10.0
2014 08 10 10        8.0
2014 08 10 11        4.0
2014 08 10 12        3.0
2014 08 10 13        3.0
2014 08 10 14        2.0
2014 08 10 15        2.0
2014 08 10 16        3.0
2014 08 10 17        4.0
2014 08 10 18        4.0
2014 08 10 19        4.0
2014 08 10 20        5.0
2014 08 10 21        6.0
2014 08 10 22        7.0
2014 08 10 23       11.0
2014 08 11 00        7.0
2014 08 11 01        5.0
2014 08 11 02        3.0
2014 08 11 03        2.0
2014 08 11 04    -9999.0
2014 08 11 05        3.0
2014 08 11 06        5.0
2014 08 11 07       10.0
2014 08 11 08       11.0
2014 08 11 09       14.0
2014 08 11 10       12.0
2014 08 11 11        8.0
2014 08 11 12        7.0
2014 08 11 13        5.0
2014 08 11 14        4.0
2014 08 11 15        4.0
2014 08 11 16        5.0
2014 08 11 17        6.0
2014 08 11 18        8.0
2014 08 11 19       10.0
2014 08 11 20       15.0
2014 08 11 21       18.0
2014 08 11 22       11.0
2014 08 11 23        9.0
2014 08 12 00        6.0
2014 08 12 01    -9999.0
2014 08 12 02    -9999.0
2014 08 12 03    -9999.0
2014 08 12 04    -9999.0
2014 08 12 05    -9999.0
2014 08 12 06    -9999.0
2014 08 12 07    -9999.0
2014 08 12 08    -9999.0
2014 08 12 09    -9999.0
2014 08 12 10    -9999.0
2014 08 12 11    -9999.0
2014 08 12 12    -9999.0
2014 08 12 13    -9999.0
2014 08 12 14    -9999.0
2014 08 12 15    -9999.0
2014 08 12 16    -9999.0
2014 08 12 17    -9999.0
2014 08 12 18    -9999.0
2014 08 12 19    -9999.0
2014 08 12 20    -9999.0
2014 08 12 21    -9999.0
2014 08 12 22    -9999.0
2014 08 12 23    -9999.0
2014 08 13 00    -9999.0
2014 08 13 01    -9999.0
2014 08 13 02    -9999.0
2014 08 13 03    -9999.0
2014 08 13 04    -9999.0
2014 08 13 05    -9999.0
2014 08 13 06    -9999.0
2014 08 13 07    -9999.0
2014 08 13 08    -9999.0
2014 08 13 09    -9999.0
2014 08 13 10    -9999.0
2014 08 13 11    -9999.0
2014 08 13 12    -9999.0
2014 08 13 13    -9999.0
2014 08 13 14    -9999.0
2014 08 13 15    -9999.0
2014 08 13 16    -9999.0
2014 08 13 17    -9999.0
2014 08 13 18    -9999.0
2014 08 13 19    -9999.0
2014 08 13 20    -9999.0
2014 08 13 21    -9999.0
2014 08 13 22    -9999.0
2014 08 13 23    -9999.0
2014 08 14 00    -9999.0
2014 08 14 01    -9999.0
2014 08 14 02    -9999.0
2014 08 14 03    -9999.0
2014 08 14 04    -9999.0
2014 08 14 05    -9999.0
2014 08 14 06    -9999.0
2014 08 14 07    -9999.0
2014 08 14 08    -9999.0
2014 08 14 09    -9999.0
2014 08 14 10    -9999.0
2014 08 14 11    -9999.0
2014 08 14 12    -9999.0
2014 08 14 13    -9999.0
2014 08 14 14    -9999.0
2014 08 14 15    -9999.0
2014 08 14 16    -9999.0
2014 08 14 17    -9999.0
2014 08 14 18    -9999.0
2014 08 14 19    -9999.0
2014 08 14 20    -9999.0
2014 08 14 21    -9999.0
2014 08 14 22    -9999.0
2014 08 14 23    -9999.0
2014 08 15 00    -9999.0
2014 08 15 01    -9999.0
2014 08 15 02    -9999.0
2014 08 15 03    -9999.0
2014 08 15 04    -9999.0
2014 08 15 05    -9999.0
2014 08 15 06    -9999.0
2014 08 15 07    -9999.0
2014 08 15 08    -9999.0
2014 08 15 09    -9999.0
2014 08 15 10    -9999.0
2014 08 15 11    -9999.0
2014 08 15 12    -9999.0
2014 08 15 13    -9999.0
2014 08 15 14    -9999.0
2014 08 15 15    -9999.0
2014 08 15 16    -9999.0
2014 08 15 17    -9999.0
2014 08 15 18    -9999.0
2014 08 15 19    -9999.0
2014 08 15 20    -9999.0
2014 08 15 21    -9999.0
2014 08 15 22    -9999.0
2014 08 15 23    -9999.0
2014 08 16 00    -9999.0
2014 08 16 01    -9999.0
2014 08 16 02    -9999.0
