med.orarie NO2 [ug/m3] staz.** PARCO EDILCARANI

aaaa mm gg hh        NO2
2014 07 05 04       21.0
2014 07 05 05       20.0
2014 07 05 06       16.0
2014 07 05 07       12.0
2014 07 05 08       14.0
2014 07 05 09        8.0
2014 07 05 10        7.0
2014 07 05 11        7.0
2014 07 05 12        6.0
2014 07 05 13        5.0
2014 07 05 14        5.0
2014 07 05 15        5.0
2014 07 05 16        4.0
2014 07 05 17        5.0
2014 07 05 18        5.0
2014 07 05 19        6.0
2014 07 05 20        9.0
2014 07 05 21       11.0
2014 07 05 22       21.0
2014 07 05 23       16.0
2014 07 06 00       13.0
2014 07 06 01       14.0
2014 07 06 02       16.0
2014 07 06 03       15.0
2014 07 06 04       14.0
2014 07 06 05       12.0
2014 07 06 06       12.0
2014 07 06 07       10.0
2014 07 06 08        7.0
2014 07 06 09       11.0
2014 07 06 10        7.0
2014 07 06 11        6.0
2014 07 06 12        5.0
2014 07 06 13        4.0
2014 07 06 14        3.0
2014 07 06 15        4.0
2014 07 06 16        4.0
2014 07 06 17        4.0
2014 07 06 18        5.0
2014 07 06 19        7.0
2014 07 06 20       11.0
2014 07 06 21       18.0
2014 07 06 22       10.0
2014 07 06 23        9.0
2014 07 07 00       10.0
2014 07 07 01        7.0
2014 07 07 02        7.0
2014 07 07 03        6.0
2014 07 07 04       10.0
2014 07 07 05       11.0
2014 07 07 06       11.0
2014 07 07 07       12.0
2014 07 07 08       15.0
2014 07 07 09       17.0
2014 07 07 10       13.0
2014 07 07 11       12.0
2014 07 07 12       12.0
2014 07 07 13        8.0
2014 07 07 14        6.0
2014 07 07 15        7.0
2014 07 07 16        9.0
2014 07 07 17       18.0
2014 07 07 18       27.0
2014 07 07 19       19.0
2014 07 07 20       27.0
2014 07 07 21       27.0
2014 07 07 22       16.0
2014 07 07 23       19.0
2014 07 08 00       16.0
2014 07 08 01        6.0
2014 07 08 02        3.0
2014 07 08 03        1.0
2014 07 08 04        5.0
2014 07 08 05       14.0
2014 07 08 06       19.0
2014 07 08 07       19.0
2014 07 08 08       27.0
2014 07 08 09       18.0
2014 07 08 10       17.0
2014 07 08 11       32.0
2014 07 08 12       25.0
2014 07 08 13       13.0
2014 07 08 14       10.0
2014 07 08 15        4.0
2014 07 08 16        3.0
2014 07 08 17        3.0
2014 07 08 18        7.0
2014 07 08 19        9.0
2014 07 08 20        7.0
2014 07 08 21        7.0
2014 07 08 22        9.0
2014 07 08 23        3.0
2014 07 09 00        5.0
2014 07 09 01        5.0
2014 07 09 02        5.0
2014 07 09 03       10.0
2014 07 09 04       13.0
2014 07 09 05       12.0
2014 07 09 06       10.0
2014 07 09 07       11.0
2014 07 09 08       12.0
2014 07 09 09       11.0
2014 07 09 10       24.0
2014 07 09 11       19.0
2014 07 09 12       16.0
2014 07 09 13       19.0
2014 07 09 14       20.0
2014 07 09 15       23.0
2014 07 09 16       10.0
2014 07 09 17        8.0
2014 07 09 18        8.0
2014 07 09 19       11.0
2014 07 09 20       12.0
2014 07 09 21       17.0
2014 07 09 22       17.0
2014 07 09 23       13.0
2014 07 10 00       16.0
2014 07 10 01       13.0
2014 07 10 02       12.0
2014 07 10 03       10.0
2014 07 10 04       13.0
2014 07 10 05        8.0
2014 07 10 06       12.0
2014 07 10 07       15.0
2014 07 10 08       15.0
2014 07 10 09       10.0
2014 07 10 10    -9999.0
2014 07 10 11       11.0
2014 07 10 12       10.0
2014 07 10 13        9.0
2014 07 10 14        6.0
2014 07 10 15        9.0
2014 07 10 16        7.0
2014 07 10 17        9.0
2014 07 10 18       10.0
2014 07 10 19       14.0
2014 07 10 20       15.0
2014 07 10 21       14.0
2014 07 10 22       12.0
2014 07 10 23       14.0
2014 07 11 00       18.0
2014 07 11 01       14.0
2014 07 11 02       13.0
2014 07 11 03       13.0
2014 07 11 04       11.0
2014 07 11 05       11.0
2014 07 11 06       11.0
2014 07 11 07       14.0
2014 07 11 08       14.0
2014 07 11 09       24.0
2014 07 11 10       20.0
2014 07 11 11       13.0
2014 07 11 12       12.0
2014 07 11 13       10.0
2014 07 11 14       10.0
2014 07 11 15       10.0
2014 07 11 16       10.0
2014 07 11 17        8.0
2014 07 11 18        9.0
2014 07 11 19       11.0
2014 07 11 20       19.0
2014 07 11 21       20.0
2014 07 11 22       21.0
2014 07 11 23       16.0
2014 07 12 00       15.0
2014 07 12 01       11.0
2014 07 12 02       10.0
2014 07 12 03        9.0
2014 07 12 04       11.0
2014 07 12 05       11.0
2014 07 12 06       11.0
2014 07 12 07       13.0
2014 07 12 08       13.0
2014 07 12 09       12.0
2014 07 12 10       10.0
2014 07 12 11        8.0
2014 07 12 12        8.0
2014 07 12 13        9.0
2014 07 12 14        9.0
2014 07 12 15        6.0
2014 07 12 16        5.0
2014 07 12 17        5.0
2014 07 12 18       10.0
2014 07 12 19       10.0
2014 07 12 20        9.0
2014 07 12 21       12.0
2014 07 12 22       11.0
2014 07 12 23       10.0
2014 07 13 00       10.0
2014 07 13 01        9.0
2014 07 13 02       10.0
2014 07 13 03       11.0
2014 07 13 04       10.0
2014 07 13 05       15.0
2014 07 13 06       14.0
2014 07 13 07       12.0
2014 07 13 08       10.0
2014 07 13 09        8.0
2014 07 13 10        8.0
2014 07 13 11        9.0
2014 07 13 12        6.0
2014 07 13 13        5.0
2014 07 13 14        4.0
2014 07 13 15        4.0
2014 07 13 16        5.0
2014 07 13 17        7.0
2014 07 13 18        8.0
2014 07 13 19        5.0
2014 07 13 20       11.0
2014 07 13 21       13.0
2014 07 13 22       15.0
2014 07 13 23       13.0
2014 07 14 00       10.0
2014 07 14 01        6.0
2014 07 14 02       10.0
2014 07 14 03        8.0
2014 07 14 04       12.0
2014 07 14 05       10.0
2014 07 14 06       15.0
2014 07 14 07       19.0
2014 07 14 08       18.0
2014 07 14 09       15.0
2014 07 14 10       26.0
2014 07 14 11       22.0
2014 07 14 12       11.0
2014 07 14 13        7.0
2014 07 14 14        9.0
2014 07 14 15       15.0
2014 07 14 16       15.0
2014 07 14 17       14.0
2014 07 14 18       12.0
2014 07 14 19       16.0
2014 07 14 20       14.0
2014 07 14 21       19.0
2014 07 14 22       14.0
2014 07 14 23       10.0
2014 07 15 00       12.0
2014 07 15 01       11.0
2014 07 15 02       10.0
2014 07 15 03        8.0
2014 07 15 04        9.0
2014 07 15 05       10.0
2014 07 15 06       11.0
2014 07 15 07       13.0
2014 07 15 08       15.0
2014 07 15 09       11.0
2014 07 15 10       10.0
2014 07 15 11        6.0
2014 07 15 12        8.0
2014 07 15 13        7.0
2014 07 15 14        6.0
2014 07 15 15        7.0
2014 07 15 16        6.0
2014 07 15 17        7.0
2014 07 15 18        8.0
2014 07 15 19       10.0
2014 07 15 20       15.0
2014 07 15 21       31.0
2014 07 15 22       18.0
2014 07 15 23       17.0
2014 07 16 00       19.0
2014 07 16 01       15.0
2014 07 16 02       14.0
2014 07 16 03       14.0
2014 07 16 04       14.0
2014 07 16 05       13.0
2014 07 16 06       15.0
2014 07 16 07       17.0
2014 07 16 08       17.0
2014 07 16 09       13.0
2014 07 16 10       10.0
2014 07 16 11       10.0
2014 07 16 12        8.0
2014 07 16 13        7.0
2014 07 16 14        8.0
2014 07 16 15        9.0
2014 07 16 16       10.0
2014 07 16 17       10.0
2014 07 16 18       10.0
2014 07 16 19       12.0
2014 07 16 20       24.0
2014 07 16 21       35.0
2014 07 16 22       17.0
2014 07 16 23       13.0
2014 07 17 00       17.0
2014 07 17 01       14.0
2014 07 17 02       13.0
2014 07 17 03       12.0
2014 07 17 04       13.0
2014 07 17 05       12.0
2014 07 17 06       12.0
2014 07 17 07       15.0
2014 07 17 08       19.0
2014 07 17 09       15.0
2014 07 17 10        7.0
2014 07 17 11       11.0
2014 07 17 12       11.0
2014 07 17 13        9.0
2014 07 17 14        8.0
2014 07 17 15        8.0
2014 07 17 16        9.0
2014 07 17 17       10.0
2014 07 17 18       11.0
2014 07 17 19       11.0
2014 07 17 20       19.0
2014 07 17 21       22.0
2014 07 17 22       20.0
2014 07 17 23       16.0
2014 07 18 00       14.0
2014 07 18 01       13.0
2014 07 18 02       12.0
2014 07 18 03        8.0
2014 07 18 04       14.0
2014 07 18 05       17.0
2014 07 18 06       19.0
2014 07 18 07       22.0
2014 07 18 08       19.0
2014 07 18 09       18.0
2014 07 18 10       29.0
2014 07 18 11       28.0
2014 07 18 12       17.0
2014 07 18 13       12.0
2014 07 18 14       11.0
2014 07 18 15        8.0
2014 07 18 16        7.0
2014 07 18 17        7.0
2014 07 18 18        8.0
2014 07 18 19       14.0
2014 07 18 20       21.0
2014 07 18 21       21.0
2014 07 18 22       23.0
2014 07 18 23       14.0
2014 07 19 00       18.0
2014 07 19 01       14.0
2014 07 19 02       15.0
2014 07 19 03       13.0
2014 07 19 04       12.0
2014 07 19 05       13.0
2014 07 19 06       12.0
2014 07 19 07       13.0
2014 07 19 08       13.0
2014 07 19 09       10.0
2014 07 19 10       20.0
2014 07 19 11       15.0
2014 07 19 12        7.0
2014 07 19 13        6.0
2014 07 19 14        5.0
2014 07 19 15        5.0
2014 07 19 16        5.0
2014 07 19 17        5.0
2014 07 19 18        7.0
2014 07 19 19        9.0
2014 07 19 20       21.0
2014 07 19 21       25.0
2014 07 19 22       13.0
2014 07 19 23       14.0
2014 07 20 00       13.0
2014 07 20 01       11.0
2014 07 20 02       11.0
2014 07 20 03       11.0
2014 07 20 04       13.0
2014 07 20 05       10.0
2014 07 20 06       11.0
2014 07 20 07       10.0
2014 07 20 08        9.0
2014 07 20 09        9.0
2014 07 20 10        8.0
2014 07 20 11        8.0
2014 07 20 12        9.0
2014 07 20 13        6.0
2014 07 20 14        6.0
2014 07 20 15        7.0
2014 07 20 16        6.0
2014 07 20 17        5.0
2014 07 20 18       10.0
2014 07 20 19       16.0
2014 07 20 20       10.0
2014 07 20 21       13.0
2014 07 20 22       20.0
2014 07 20 23       25.0
2014 07 21 00       19.0
2014 07 21 01       15.0
2014 07 21 02       11.0
2014 07 21 03        7.0
2014 07 21 04       11.0
2014 07 21 05       15.0
2014 07 21 06       11.0
2014 07 21 07       21.0
2014 07 21 08       17.0
2014 07 21 09       22.0
2014 07 21 10       15.0
2014 07 21 11       10.0
2014 07 21 12       13.0
2014 07 21 13        9.0
2014 07 21 14        9.0
2014 07 21 15        7.0
2014 07 21 16        9.0
2014 07 21 17       14.0
2014 07 21 18       23.0
2014 07 21 19       14.0
2014 07 21 20       14.0
2014 07 21 21       11.0
2014 07 21 22       15.0
2014 07 21 23       15.0
2014 07 22 00       16.0
2014 07 22 01       16.0
2014 07 22 02       11.0
2014 07 22 03       10.0
2014 07 22 04       15.0
2014 07 22 05       14.0
2014 07 22 06       11.0
2014 07 22 07       17.0
2014 07 22 08       14.0
2014 07 22 09    -9999.0
2014 07 22 10    -9999.0
2014 07 22 11    -9999.0
2014 07 22 12    -9999.0
2014 07 22 13        6.0
2014 07 22 14        6.0
2014 07 22 15        5.0
2014 07 22 16        7.0
2014 07 22 17        7.0
2014 07 22 18        7.0
2014 07 22 19       10.0
2014 07 22 20       14.0
2014 07 22 21       28.0
2014 07 22 22       19.0
2014 07 22 23       18.0
2014 07 23 00       16.0
2014 07 23 01       22.0
2014 07 23 02       17.0
2014 07 23 03       19.0
2014 07 23 04       19.0
2014 07 23 05       21.0
2014 07 23 06       20.0
2014 07 23 07       23.0
2014 07 23 08       21.0
2014 07 23 09       14.0
2014 07 23 10       15.0
2014 07 23 11       13.0
2014 07 23 12       11.0
2014 07 23 13        8.0
2014 07 23 14        7.0
2014 07 23 15        7.0
2014 07 23 16        6.0
2014 07 23 17        7.0
2014 07 23 18       12.0
2014 07 23 19       19.0
2014 07 23 20       38.0
2014 07 23 21       35.0
2014 07 23 22       25.0
2014 07 23 23       23.0
2014 07 24 00        8.0
2014 07 24 01        5.0
2014 07 24 02        5.0
2014 07 24 03        4.0
2014 07 24 04        4.0
2014 07 24 05        4.0
2014 07 24 06        7.0
2014 07 24 07       22.0
2014 07 24 08       25.0
2014 07 24 09       18.0
2014 07 24 10       15.0
2014 07 24 11       15.0
2014 07 24 12       15.0
2014 07 24 13       15.0
2014 07 24 14       12.0
2014 07 24 15       10.0
2014 07 24 16       10.0
2014 07 24 17       12.0
2014 07 24 18       16.0
2014 07 24 19       15.0
2014 07 24 20       16.0
2014 07 24 21       14.0
2014 07 24 22       11.0
2014 07 24 23       13.0
2014 07 25 00       16.0
2014 07 25 01       14.0
2014 07 25 02       12.0
2014 07 25 03       20.0
2014 07 25 04       20.0
2014 07 25 05       23.0
2014 07 25 06       20.0
2014 07 25 07       16.0
2014 07 25 08       13.0
2014 07 25 09       23.0
2014 07 25 10       15.0
2014 07 25 11        9.0
2014 07 25 12       11.0
2014 07 25 13       10.0
2014 07 25 14        8.0
2014 07 25 15       11.0
2014 07 25 16       10.0
2014 07 25 17       11.0
2014 07 25 18       12.0
2014 07 25 19       19.0
2014 07 25 20       12.0
2014 07 25 21       17.0
2014 07 25 22       17.0
2014 07 25 23       15.0
2014 07 26 00       16.0
2014 07 26 01       14.0
2014 07 26 02       20.0
2014 07 26 03       16.0
2014 07 26 04       16.0
2014 07 26 05       15.0
2014 07 26 06       15.0
2014 07 26 07       13.0
2014 07 26 08       11.0
2014 07 26 09       12.0
2014 07 26 10        9.0
2014 07 26 11        7.0
2014 07 26 12        7.0
2014 07 26 13        7.0
2014 07 26 14       10.0
2014 07 26 15       13.0
2014 07 26 16        8.0
2014 07 26 17        9.0
2014 07 26 18       17.0
2014 07 26 19       15.0
2014 07 26 20       18.0
2014 07 26 21       18.0
2014 07 26 22       16.0
2014 07 26 23       10.0
2014 07 27 00        9.0
2014 07 27 01        6.0
2014 07 27 02        5.0
2014 07 27 03        4.0
2014 07 27 04        3.0
2014 07 27 05        3.0
2014 07 27 06        5.0
2014 07 27 07       11.0
2014 07 27 08       14.0
2014 07 27 09        7.0
2014 07 27 10        3.0
2014 07 27 11        4.0
2014 07 27 12        3.0
2014 07 27 13        3.0
2014 07 27 14        3.0
2014 07 27 15        3.0
2014 07 27 16        2.0
2014 07 27 17        3.0
2014 07 27 18        3.0
2014 07 27 19        3.0
2014 07 27 20        5.0
2014 07 27 21       20.0
2014 07 27 22       12.0
2014 07 27 23       16.0
2014 07 28 00       17.0
2014 07 28 01       12.0
2014 07 28 02        9.0
2014 07 28 03       11.0
2014 07 28 04       12.0
2014 07 28 05       12.0
2014 07 28 06       13.0
2014 07 28 07       16.0
2014 07 28 08       17.0
2014 07 28 09       19.0
2014 07 28 10       30.0
2014 07 28 11       10.0
2014 07 28 12        7.0
2014 07 28 13        8.0
2014 07 28 14        7.0
2014 07 28 15        8.0
2014 07 28 16       10.0
2014 07 28 17       21.0
2014 07 28 18       26.0
2014 07 28 19       17.0
2014 07 28 20       10.0
2014 07 28 21        5.0
2014 07 28 22        3.0
2014 07 28 23        5.0
2014 07 29 00       11.0
2014 07 29 01       10.0
2014 07 29 02        7.0
2014 07 29 03       23.0
2014 07 29 04       13.0
2014 07 29 05       13.0
2014 07 29 06       24.0
2014 07 29 07       30.0
2014 07 29 08       33.0
2014 07 29 09       37.0
2014 07 29 10       43.0
2014 07 29 11       35.0
2014 07 29 12       17.0
2014 07 29 13       25.0
2014 07 29 14       23.0
2014 07 29 15       17.0
2014 07 29 16       10.0
2014 07 29 17       12.0
2014 07 29 18       14.0
2014 07 29 19       12.0
2014 07 29 20       20.0
2014 07 29 21       25.0
2014 07 29 22       21.0
2014 07 29 23       14.0
2014 07 30 00        9.0
2014 07 30 01        6.0
2014 07 30 02        9.0
2014 07 30 03        8.0
2014 07 30 04        4.0
2014 07 30 05        3.0
2014 07 30 06        3.0
2014 07 30 07        6.0
2014 07 30 08       11.0
2014 07 30 09       10.0
2014 07 30 10       13.0
2014 07 30 11       15.0
2014 07 30 12       12.0
2014 07 30 13        8.0
2014 07 30 14        7.0
2014 07 30 15        7.0
2014 07 30 16        5.0
2014 07 30 17        5.0
2014 07 30 18        5.0
2014 07 30 19        7.0
2014 07 30 20       12.0
2014 07 30 21       15.0
2014 07 30 22       19.0
2014 07 30 23       15.0
2014 07 31 00       13.0
2014 07 31 01       10.0
2014 07 31 02        8.0
2014 07 31 03        6.0
2014 07 31 04       10.0
2014 07 31 05        8.0
2014 07 31 06       13.0
2014 07 31 07       14.0
2014 07 31 08       16.0
2014 07 31 09       16.0
2014 07 31 10    -9999.0
2014 07 31 11    -9999.0
2014 07 31 12    -9999.0
2014 07 31 13    -9999.0
2014 07 31 14    -9999.0
2014 07 31 15       14.0
2014 07 31 16       14.0
2014 07 31 17       15.0
2014 07 31 18       22.0
2014 07 31 19       24.0
2014 07 31 20       32.0
2014 07 31 21       38.0
2014 07 31 22       36.0
2014 07 31 23       33.0
2014 08 01 00       23.0
2014 08 01 01       17.0
2014 08 01 02       13.0
2014 08 01 03       13.0
2014 08 01 04       13.0
2014 08 01 05       15.0
2014 08 01 06       18.0
2014 08 01 07       16.0
2014 08 01 08       32.0
2014 08 01 09       30.0
2014 08 01 10       26.0
2014 08 01 11       26.0
2014 08 01 12       20.0
2014 08 01 13       12.0
2014 08 01 14        8.0
2014 08 01 15       10.0
2014 08 01 16       14.0
2014 08 01 17       14.0
2014 08 01 18       19.0
2014 08 01 19       20.0
2014 08 01 20       23.0
2014 08 01 21       40.0
2014 08 01 22       19.0
2014 08 01 23       17.0
2014 08 02 00        9.0
2014 08 02 01        8.0
2014 08 02 02        8.0
2014 08 02 03        9.0
2014 08 02 04        8.0
2014 08 02 05        9.0
2014 08 02 06       10.0
2014 08 02 07       13.0
2014 08 02 08       12.0
2014 08 02 09       12.0
2014 08 02 10        8.0
2014 08 02 11        9.0
2014 08 02 12        7.0
2014 08 02 13        7.0
2014 08 02 14        6.0
2014 08 02 15        5.0
2014 08 02 16        6.0
2014 08 02 17        6.0
2014 08 02 18        9.0
2014 08 02 19       14.0
2014 08 02 20       18.0
2014 08 02 21       19.0
2014 08 02 22       13.0
2014 08 02 23       17.0
2014 08 03 00       10.0
2014 08 03 01        9.0
2014 08 03 02       10.0
2014 08 03 03        9.0
2014 08 03 04        8.0
2014 08 03 05        6.0
2014 08 03 06       13.0
2014 08 03 07       15.0
2014 08 03 08       12.0
2014 08 03 09       12.0
2014 08 03 10        7.0
2014 08 03 11        5.0
2014 08 03 12        6.0
2014 08 03 13        5.0
2014 08 03 14        4.0
2014 08 03 15        5.0
2014 08 03 16        4.0
2014 08 03 17        5.0
2014 08 03 18        6.0
2014 08 03 19        8.0
2014 08 03 20        9.0
2014 08 03 21       17.0
2014 08 03 22       17.0
2014 08 03 23       13.0
2014 08 04 00       12.0
2014 08 04 01       10.0
2014 08 04 02        9.0
2014 08 04 03        9.0
2014 08 04 04        9.0
2014 08 04 05        9.0
2014 08 04 06       11.0
2014 08 04 07       12.0
2014 08 04 08       14.0
2014 08 04 09       11.0
2014 08 04 10        9.0
2014 08 04 11       10.0
2014 08 04 12        8.0
2014 08 04 13        7.0
2014 08 04 14        7.0
2014 08 04 15        8.0
2014 08 04 16        8.0
2014 08 04 17        9.0
2014 08 04 18       10.0
2014 08 04 19       15.0
2014 08 04 20       20.0
2014 08 04 21       25.0
2014 08 04 22       19.0
2014 08 04 23       12.0
2014 08 05 00       11.0
2014 08 05 01        6.0
2014 08 05 02        9.0
2014 08 05 03        9.0
2014 08 05 04       10.0
2014 08 05 05       11.0
2014 08 05 06       12.0
2014 08 05 07       16.0
2014 08 05 08       18.0
2014 08 05 09       13.0
2014 08 05 10       11.0
2014 08 05 11       10.0
2014 08 05 12        9.0
2014 08 05 13        8.0
2014 08 05 14        5.0
2014 08 05 15        6.0
2014 08 05 16        7.0
2014 08 05 17        8.0
2014 08 05 18        8.0
2014 08 05 19       13.0
2014 08 05 20       16.0
2014 08 05 21       15.0
2014 08 05 22       14.0
2014 08 05 23       13.0
2014 08 06 00       15.0
2014 08 06 01       11.0
2014 08 06 02        9.0
2014 08 06 03       10.0
2014 08 06 04        9.0
2014 08 06 05       10.0
2014 08 06 06       11.0
2014 08 06 07       12.0
2014 08 06 08       16.0
2014 08 06 09       14.0
2014 08 06 10        7.0
2014 08 06 11        7.0
2014 08 06 12       10.0
2014 08 06 13        7.0
2014 08 06 14        7.0
2014 08 06 15        9.0
2014 08 06 16        8.0
2014 08 06 17        9.0
2014 08 06 18       11.0
2014 08 06 19       13.0
2014 08 06 20       19.0
2014 08 06 21       25.0
2014 08 06 22       12.0
2014 08 06 23       12.0
2014 08 07 00       10.0
2014 08 07 01        9.0
2014 08 07 02        9.0
2014 08 07 03        9.0
2014 08 07 04        9.0
2014 08 07 05       10.0
2014 08 07 06       10.0
2014 08 07 07       13.0
2014 08 07 08       16.0
2014 08 07 09       13.0
2014 08 07 10       23.0
2014 08 07 11       24.0
2014 08 07 12       16.0
2014 08 07 13       12.0
2014 08 07 14        8.0
2014 08 07 15        8.0
2014 08 07 16        8.0
2014 08 07 17        7.0
2014 08 07 18       12.0
2014 08 07 19        9.0
2014 08 07 20       10.0
2014 08 07 21       14.0
2014 08 07 22       12.0
2014 08 07 23       11.0
2014 08 08 00       10.0
2014 08 08 01        9.0
2014 08 08 02        8.0
2014 08 08 03        8.0
2014 08 08 04        9.0
2014 08 08 05        8.0
2014 08 08 06       10.0
2014 08 08 07       11.0
2014 08 08 08       13.0
2014 08 08 09       16.0
2014 08 08 10       18.0
2014 08 08 11       13.0
2014 08 08 12       15.0
2014 08 08 13       14.0
2014 08 08 14       10.0
2014 08 08 15        9.0
2014 08 08 16        7.0
2014 08 08 17        9.0
2014 08 08 18       10.0
2014 08 08 19       13.0
2014 08 08 20       20.0
2014 08 08 21       22.0
2014 08 08 22       13.0
2014 08 08 23        9.0
2014 08 09 00        7.0
2014 08 09 01        6.0
2014 08 09 02        5.0
2014 08 09 03        4.0
2014 08 09 04        4.0
2014 08 09 05        4.0
2014 08 09 06        5.0
2014 08 09 07        9.0
2014 08 09 08        8.0
2014 08 09 09        7.0
2014 08 09 10        6.0
2014 08 09 11        6.0
2014 08 09 12        5.0
2014 08 09 13        3.0
2014 08 09 14        3.0
2014 08 09 15        3.0
2014 08 09 16        4.0
2014 08 09 17        5.0
2014 08 09 18        5.0
2014 08 09 19        7.0
2014 08 09 20       11.0
2014 08 09 21       25.0
2014 08 09 22       10.0
2014 08 09 23        7.0
2014 08 10 00        5.0
2014 08 10 01        4.0
2014 08 10 02        4.0
2014 08 10 03        3.0
2014 08 10 04        3.0
2014 08 10 05        3.0
2014 08 10 06        3.0
2014 08 10 07        3.0
2014 08 10 08        4.0
2014 08 10 09        5.0
2014 08 10 10        4.0
2014 08 10 11        4.0
2014 08 10 12        4.0
2014 08 10 13        4.0
2014 08 10 14        4.0
2014 08 10 15        3.0
2014 08 10 16        3.0
2014 08 10 17        4.0
2014 08 10 18        4.0
2014 08 10 19        6.0
2014 08 10 20       10.0
2014 08 10 21       14.0
2014 08 10 22        9.0
2014 08 10 23        6.0
2014 08 11 00        4.0
2014 08 11 01        3.0
2014 08 11 02        3.0
2014 08 11 03        2.0
2014 08 11 04        2.0
2014 08 11 05        2.0
2014 08 11 06        4.0
2014 08 11 07        6.0
2014 08 11 08        7.0
2014 08 11 09        9.0
2014 08 11 10        6.0
2014 08 11 11        6.0
2014 08 11 12        5.0
2014 08 11 13        5.0
2014 08 11 14        4.0
2014 08 11 15        5.0
2014 08 11 16        5.0
2014 08 11 17        6.0
2014 08 11 18        8.0
2014 08 11 19       10.0
2014 08 11 20       11.0
2014 08 11 21       11.0
2014 08 11 22        8.0
2014 08 11 23        6.0
2014 08 12 00        4.0
2014 08 12 01        3.0
2014 08 12 02        2.0
2014 08 12 03        2.0
2014 08 12 04        2.0
2014 08 12 05        3.0
2014 08 12 06        4.0
2014 08 12 07        6.0
2014 08 12 08        9.0
2014 08 12 09        9.0
2014 08 12 10        9.0
2014 08 12 11        7.0
2014 08 12 12        6.0
2014 08 12 13        5.0
2014 08 12 14        5.0
2014 08 12 15        5.0
2014 08 12 16        4.0
2014 08 12 17        5.0
2014 08 12 18        4.0
2014 08 12 19        5.0
2014 08 12 20        8.0
2014 08 12 21        5.0
2014 08 12 22        5.0
2014 08 12 23        7.0
2014 08 13 00        6.0
2014 08 13 01        5.0
2014 08 13 02        5.0
2014 08 13 03        5.0
2014 08 13 04        3.0
2014 08 13 05        4.0
2014 08 13 06        5.0
2014 08 13 07        7.0
2014 08 13 08        7.0
2014 08 13 09       12.0
2014 08 13 10       21.0
2014 08 13 11       24.0
2014 08 13 12       15.0
2014 08 13 13       12.0
2014 08 13 14       10.0
2014 08 13 15       12.0
2014 08 13 16       15.0
2014 08 13 17       14.0
2014 08 13 18       16.0
2014 08 13 19       15.0
2014 08 13 20       19.0
2014 08 13 21       21.0
2014 08 13 22       22.0
2014 08 13 23       21.0
2014 08 14 00       16.0
2014 08 14 01        9.0
2014 08 14 02        5.0
2014 08 14 03        3.0
2014 08 14 04        3.0
2014 08 14 05        3.0
2014 08 14 06        6.0
2014 08 14 07        7.0
2014 08 14 08        8.0
2014 08 14 09        7.0
2014 08 14 10        4.0
2014 08 14 11        4.0
2014 08 14 12        4.0
2014 08 14 13        3.0
2014 08 14 14        2.0
2014 08 14 15        3.0
2014 08 14 16        4.0
2014 08 14 17        9.0
2014 08 14 18       11.0
2014 08 14 19        9.0
2014 08 14 20       20.0
2014 08 14 21        9.0
2014 08 14 22        5.0
2014 08 14 23        5.0
2014 08 15 00        3.0
2014 08 15 01        3.0
2014 08 15 02        3.0
2014 08 15 03        3.0
2014 08 15 04        2.0
2014 08 15 05        2.0
2014 08 15 06        3.0
2014 08 15 07        4.0
2014 08 15 08        5.0
2014 08 15 09        5.0
2014 08 15 10        5.0
2014 08 15 11        5.0
2014 08 15 12        6.0
2014 08 15 13        4.0
2014 08 15 14        3.0
2014 08 15 15        3.0
2014 08 15 16        3.0
2014 08 15 17        4.0
2014 08 15 18        3.0
2014 08 15 19        5.0
2014 08 15 20        8.0
2014 08 15 21        8.0
2014 08 15 22        7.0
2014 08 15 23        5.0
2014 08 16 00        4.0
2014 08 16 01        3.0
2014 08 16 02        3.0
2014 08 16 03        2.0
2014 08 16 04        2.0
2014 08 16 05        2.0
2014 08 16 06        3.0
2014 08 16 07        4.0
2014 08 16 08        6.0
2014 08 16 09        6.0
2014 08 16 10        8.0
2014 08 16 11        7.0
2014 08 16 12        7.0
2014 08 16 13        5.0
2014 08 16 14        3.0
2014 08 16 15        3.0
2014 08 16 16        3.0
2014 08 16 17        5.0
2014 08 16 18        5.0
2014 08 16 19        4.0
2014 08 16 20       12.0
2014 08 16 21       25.0
2014 08 16 22        6.0
2014 08 16 23        5.0
2014 08 17 00        4.0
2014 08 17 01        3.0
2014 08 17 02        3.0
2014 08 17 03        3.0
2014 08 17 04        3.0
2014 08 17 05        2.0
2014 08 17 06        3.0
2014 08 17 07        3.0
2014 08 17 08        4.0
2014 08 17 09        4.0
2014 08 17 10        4.0
2014 08 17 11        4.0
2014 08 17 12        3.0
2014 08 17 13        3.0
2014 08 17 14        3.0
2014 08 17 15        2.0
2014 08 17 16        3.0
2014 08 17 17        3.0
2014 08 17 18        4.0
2014 08 17 19        8.0
2014 08 17 20       19.0
2014 08 17 21       20.0
2014 08 17 22        7.0
2014 08 17 23        5.0
2014 08 18 00        4.0
2014 08 18 01        4.0
2014 08 18 02        3.0
2014 08 18 03        3.0
2014 08 18 04        3.0
2014 08 18 05        3.0
2014 08 18 06        4.0
2014 08 18 07        7.0
2014 08 18 08        8.0
2014 08 18 09        8.0
2014 08 18 10        9.0
2014 08 18 11        8.0
2014 08 18 12        8.0
2014 08 18 13        8.0
2014 08 18 14        6.0
2014 08 18 15        5.0
2014 08 18 16        5.0
2014 08 18 17        5.0
2014 08 18 18        5.0
