med.orarie NO2 [ug/m3] staz.** S. ROCCO

aaaa mm gg hh        NO2
2014 02 03 12       14.7
2014 02 03 13       14.9
2014 02 03 14       16.8
2014 02 03 15       17.8
2014 02 03 16       18.9
2014 02 03 17       21.8
2014 02 03 18       21.4
2014 02 03 19       21.6
2014 02 03 20       18.3
2014 02 03 21       16.7
2014 02 03 22       15.3
2014 02 03 23       16.5
2014 02 04 00       14.3
2014 02 04 01       11.2
2014 02 04 02       12.2
2014 02 04 03       11.2
2014 02 04 04       10.1
2014 02 04 05        9.4
2014 02 04 06       10.0
2014 02 04 07        8.9
2014 02 04 08       12.4
2014 02 04 09       15.6
2014 02 04 10       12.9
2014 02 04 11       15.4
2014 02 04 12       15.7
2014 02 04 13       16.1
2014 02 04 14       16.6
2014 02 04 15       17.1
2014 02 04 16       17.3
2014 02 04 17       19.5
2014 02 04 18       19.5
2014 02 04 19       21.5
2014 02 04 20       20.7
2014 02 04 21       20.7
2014 02 04 22       22.3
2014 02 04 23       22.7
2014 02 05 00       20.1
2014 02 05 01       17.4
2014 02 05 02       15.2
2014 02 05 03       18.1
2014 02 05 04       22.5
2014 02 05 05       27.3
2014 02 05 06       20.6
2014 02 05 07       17.2
2014 02 05 08       16.7
2014 02 05 09       17.0
2014 02 05 10       16.3
2014 02 05 11       15.5
2014 02 05 12       15.9
2014 02 05 13       16.0
2014 02 05 14       18.3
2014 02 05 15       18.3
2014 02 05 16       18.6
2014 02 05 17       19.1
2014 02 05 18       23.3
2014 02 05 19       20.5
2014 02 05 20       18.8
2014 02 05 21       20.0
2014 02 05 22       28.0
2014 02 05 23       32.1
2014 02 06 00       28.1
2014 02 06 01       26.7
2014 02 06 02       23.4
2014 02 06 03       16.2
2014 02 06 04       10.4
2014 02 06 05       11.5
2014 02 06 06        8.5
2014 02 06 07       11.1
2014 02 06 08       15.8
2014 02 06 09       19.7
2014 02 06 10       21.6
2014 02 06 11       14.1
2014 02 06 12       10.4
2014 02 06 13       11.8
2014 02 06 14       14.0
2014 02 06 15       14.8
2014 02 06 16       15.1
2014 02 06 17       17.0
2014 02 06 18       22.6
2014 02 06 19       31.7
2014 02 06 20       44.1
2014 02 06 21       39.8
2014 02 06 22       45.5
2014 02 06 23       39.9
2014 02 07 00       34.2
2014 02 07 01       29.1
2014 02 07 02       26.3
2014 02 07 03       31.5
2014 02 07 04       26.1
2014 02 07 05       18.1
2014 02 07 06       15.2
2014 02 07 07       14.7
2014 02 07 08       15.8
2014 02 07 09       19.8
2014 02 07 10       26.3
2014 02 07 11       24.0
2014 02 07 12       28.2
2014 02 07 13       24.3
2014 02 07 14       24.5
2014 02 07 15       26.2
2014 02 07 16       33.3
2014 02 07 17       39.5
2014 02 07 18       46.9
2014 02 07 19       47.5
2014 02 07 20       41.8
2014 02 07 21       31.5
2014 02 07 22       28.4
2014 02 07 23       40.8
