med.orarie NO2 [ug/m3] staz.** GHERARDI

aaaa mm gg hh        NO2
2014 01 28 07        6.0
2014 01 28 08        3.0
2014 01 28 09        4.0
2014 01 28 10        6.0
2014 01 28 11       19.0
2014 01 28 12       24.0
2014 01 28 13       16.0
2014 01 28 14       14.0
2014 01 28 15       11.0
2014 01 28 16       10.0
2014 01 28 17        9.0
2014 01 28 18       18.0
2014 01 28 19       22.0
2014 01 28 20       21.0
2014 01 28 21       14.0
2014 01 28 22       12.0
2014 01 28 23       14.0
2014 01 29 00       15.0
2014 01 29 01       17.0
2014 01 29 02       20.0
2014 01 29 03    -9999.0
2014 01 29 04       28.0
2014 01 29 05       32.0
2014 01 29 06       38.0
2014 01 29 07       39.0
2014 01 29 08       34.0
2014 01 29 09       33.0
2014 01 29 10       28.0
2014 01 29 11       19.0
2014 01 29 12       13.0
2014 01 29 13        8.0
2014 01 29 14        6.0
2014 01 29 15        5.0
2014 01 29 16        6.0
2014 01 29 17        8.0
2014 01 29 18       11.0
2014 01 29 19       13.0
2014 01 29 20        7.0
2014 01 29 21        5.0
2014 01 29 22        5.0
2014 01 29 23        4.0
2014 01 30 00        4.0
2014 01 30 01        3.0
2014 01 30 02        3.0
2014 01 30 03    -9999.0
2014 01 30 04        5.0
2014 01 30 05        5.0
2014 01 30 06        5.0
2014 01 30 07        5.0
2014 01 30 08        5.0
2014 01 30 09        6.0
2014 01 30 10        8.0
2014 01 30 11        8.0
2014 01 30 12       10.0
2014 01 30 13       11.0
2014 01 30 14       13.0
2014 01 30 15       10.0
2014 01 30 16        5.0
2014 01 30 17        6.0
2014 01 30 18        9.0
2014 01 30 19       12.0
2014 01 30 20       14.0
2014 01 30 21       12.0
2014 01 30 22       13.0
2014 01 30 23       13.0
2014 01 31 00       12.0
2014 01 31 01       10.0
2014 01 31 02        8.0
2014 01 31 03    -9999.0
2014 01 31 04        7.0
2014 01 31 05       26.0
2014 01 31 06       45.0
2014 01 31 07       50.0
2014 01 31 08       50.0
2014 01 31 09       48.0
2014 01 31 10       45.0
2014 01 31 11       43.0
2014 01 31 12       41.0
2014 01 31 13       39.0
2014 01 31 14       35.0
2014 01 31 15       34.0
2014 01 31 16       35.0
2014 01 31 17       35.0
2014 01 31 18       34.0
2014 01 31 19       37.0
2014 01 31 20       38.0
2014 01 31 21       39.0
2014 01 31 22       39.0
2014 01 31 23       39.0
2014 02 01 00       39.0
2014 02 01 01       40.0
2014 02 01 02       37.0
2014 02 01 03    -9999.0
2014 02 01 04       31.0
2014 02 01 05       30.0
2014 02 01 06       25.0
2014 02 01 07       17.0
2014 02 01 08       17.0
2014 02 01 09       23.0
2014 02 01 10       25.0
2014 02 01 11       26.0
2014 02 01 12       27.0
2014 02 01 13       24.0
2014 02 01 14       24.0
2014 02 01 15       25.0
2014 02 01 16       24.0
2014 02 01 17       25.0
2014 02 01 18       23.0
2014 02 01 19       24.0
2014 02 01 20       26.0
2014 02 01 21       23.0
2014 02 01 22       18.0
2014 02 01 23       14.0
2014 02 02 00       13.0
2014 02 02 01       11.0
2014 02 02 02       11.0
2014 02 02 03    -9999.0
2014 02 02 04       19.0
2014 02 02 05       19.0
2014 02 02 06       15.0
2014 02 02 07       14.0
2014 02 02 08       16.0
2014 02 02 09       16.0
2014 02 02 10        8.0
2014 02 02 11        9.0
2014 02 02 12        8.0
2014 02 02 13        7.0
2014 02 02 14        7.0
2014 02 02 15        7.0
2014 02 02 16        8.0
2014 02 02 17        8.0
2014 02 02 18        9.0
2014 02 02 19        8.0
2014 02 02 20        9.0
2014 02 02 21        5.0
2014 02 02 22        3.0
2014 02 02 23        2.0
2014 02 03 00        3.0
2014 02 03 01        3.0
2014 02 03 02        2.0
2014 02 03 03    -9999.0
2014 02 03 04        3.0
2014 02 03 05        3.0
2014 02 03 06        3.0
2014 02 03 07        3.0
2014 02 03 08        3.0
2014 02 03 09        3.0
2014 02 03 10        3.0
2014 02 03 11        4.0
2014 02 03 12        4.0
2014 02 03 13        6.0
2014 02 03 14        6.0
2014 02 03 15        5.0
2014 02 03 16        7.0
2014 02 03 17       10.0
2014 02 03 18       10.0
2014 02 03 19       10.0
2014 02 03 20        7.0
2014 02 03 21        9.0
2014 02 03 22        7.0
2014 02 03 23        5.0
2014 02 04 00        4.0
2014 02 04 01        3.0
2014 02 04 02        3.0
2014 02 04 03    -9999.0
2014 02 04 04        6.0
2014 02 04 05        5.0
2014 02 04 06        5.0
2014 02 04 07        5.0
2014 02 04 08        6.0
2014 02 04 09        7.0
2014 02 04 10        8.0
2014 02 04 11        9.0
2014 02 04 12        8.0
2014 02 04 13        9.0
2014 02 04 14       12.0
2014 02 04 15       12.0
2014 02 04 16       13.0
2014 02 04 17       12.0
2014 02 04 18       15.0
2014 02 04 19       22.0
2014 02 04 20       22.0
2014 02 04 21       27.0
2014 02 04 22       32.0
2014 02 04 23       33.0
2014 02 05 00       32.0
2014 02 05 01       35.0
2014 02 05 02       32.0
2014 02 05 03    -9999.0
2014 02 05 04       14.0
2014 02 05 05       13.0
2014 02 05 06       13.0
2014 02 05 07       13.0
2014 02 05 08       13.0
2014 02 05 09       11.0
2014 02 05 10       11.0
2014 02 05 11       14.0
2014 02 05 12       18.0
2014 02 05 13       21.0
2014 02 05 14       21.0
2014 02 05 15       20.0
2014 02 05 16       22.0
2014 02 05 17       23.0
