med.orarie NO2 [ug/m3] staz.** DELTA CERVIA

aaaa mm gg hh        NO2
2014 07 08 11        4.0
2014 07 08 12        3.0
2014 07 08 13        2.0
2014 07 08 14        3.0
2014 07 08 15        3.0
2014 07 08 16        2.0
2014 07 08 17        2.0
2014 07 08 18        2.0
2014 07 08 19        2.0
2014 07 08 20        3.0
2014 07 08 21        3.0
2014 07 08 22        6.0
2014 07 08 23        4.0
2014 07 09 00        5.0
2014 07 09 01        5.0
2014 07 09 02    -9999.0
2014 07 09 03        4.0
2014 07 09 04        5.0
2014 07 09 05        6.0
2014 07 09 06       12.0
2014 07 09 07       17.0
2014 07 09 08       11.0
2014 07 09 09        8.0
2014 07 09 10        7.0
2014 07 09 11        3.0
2014 07 09 12        3.0
2014 07 09 13        2.0
2014 07 09 14        5.0
2014 07 09 15        3.0
2014 07 09 16        1.0
2014 07 09 17        2.0
2014 07 09 18        2.0
2014 07 09 19        3.0
2014 07 09 20        5.0
2014 07 09 21        4.0
2014 07 09 22        8.0
2014 07 09 23       19.0
2014 07 10 00       19.0
2014 07 10 01       22.0
2014 07 10 02    -9999.0
2014 07 10 03        9.0
2014 07 10 04        7.0
2014 07 10 05        5.0
2014 07 10 06        6.0
2014 07 10 07       11.0
2014 07 10 08       14.0
2014 07 10 09        9.0
2014 07 10 10        7.0
2014 07 10 11        8.0
2014 07 10 12        9.0
2014 07 10 13        6.0
2014 07 10 14        7.0
2014 07 10 15        6.0
2014 07 10 16        6.0
2014 07 10 17        5.0
2014 07 10 18        5.0
2014 07 10 19        5.0
2014 07 10 20        5.0
2014 07 10 21       13.0
2014 07 10 22       17.0
2014 07 10 23       21.0
2014 07 11 00       20.0
2014 07 11 01       12.0
2014 07 11 02    -9999.0
2014 07 11 03       17.0
2014 07 11 04        9.0
2014 07 11 05       12.0
2014 07 11 06       19.0
2014 07 11 07       22.0
2014 07 11 08       20.0
2014 07 11 09       20.0
2014 07 11 10       13.0
2014 07 11 11        7.0
2014 07 11 12        2.0
2014 07 11 13        2.0
2014 07 11 14        2.0
2014 07 11 15        1.0
2014 07 11 16        1.0
2014 07 11 17        1.0
2014 07 11 18        2.0
2014 07 11 19        2.0
2014 07 11 20        4.0
2014 07 11 21        6.0
2014 07 11 22        5.0
2014 07 11 23        7.0
2014 07 12 00       26.0
2014 07 12 01       28.0
2014 07 12 02    -9999.0
2014 07 12 03       32.0
2014 07 12 04       19.0
2014 07 12 05       18.0
2014 07 12 06       14.0
2014 07 12 07       12.0
2014 07 12 08       17.0
2014 07 12 09       10.0
2014 07 12 10        8.0
2014 07 12 11        7.0
2014 07 12 12        4.0
2014 07 12 13        3.0
2014 07 12 14        2.0
2014 07 12 15        4.0
2014 07 12 16        2.0
2014 07 12 17        1.0
2014 07 12 18        2.0
2014 07 12 19        3.0
2014 07 12 20        6.0
2014 07 12 21        8.0
2014 07 12 22        8.0
2014 07 12 23       10.0
2014 07 13 00       10.0
2014 07 13 01        9.0
2014 07 13 02    -9999.0
2014 07 13 03       13.0
2014 07 13 04       12.0
2014 07 13 05       16.0
2014 07 13 06       13.0
2014 07 13 07       11.0
2014 07 13 08        8.0
2014 07 13 09        7.0
2014 07 13 10        7.0
2014 07 13 11        5.0
2014 07 13 12        3.0
2014 07 13 13        4.0
2014 07 13 14        3.0
2014 07 13 15        1.0
2014 07 13 16        2.0
2014 07 13 17        5.0
2014 07 13 18        6.0
2014 07 13 19        5.0
2014 07 13 20        9.0
2014 07 13 21       13.0
2014 07 13 22       20.0
2014 07 13 23       20.0
2014 07 14 00       20.0
2014 07 14 01       19.0
2014 07 14 02    -9999.0
2014 07 14 03       12.0
2014 07 14 04        9.0
2014 07 14 05       11.0
2014 07 14 06       23.0
2014 07 14 07       24.0
2014 07 14 08       16.0
2014 07 14 09        7.0
2014 07 14 10        4.0
2014 07 14 11        9.0
2014 07 14 12        2.0
2014 07 14 13        2.0
2014 07 14 14        2.0
2014 07 14 15        1.0
2014 07 14 16        1.0
2014 07 14 17        8.0
2014 07 14 18        6.0
2014 07 14 19        4.0
2014 07 14 20        4.0
2014 07 14 21       12.0
2014 07 14 22       26.0
2014 07 14 23       24.0
2014 07 15 00       25.0
2014 07 15 01       22.0
2014 07 15 02    -9999.0
2014 07 15 03       16.0
2014 07 15 04       12.0
2014 07 15 05       10.0
2014 07 15 06       16.0
2014 07 15 07       16.0
2014 07 15 08       14.0
2014 07 15 09       14.0
2014 07 15 10       10.0
2014 07 15 11        8.0
2014 07 15 12        4.0
2014 07 15 13        2.0
2014 07 15 14        2.0
2014 07 15 15        1.0
2014 07 15 16        1.0
2014 07 15 17        1.0
2014 07 15 18        2.0
2014 07 15 19        3.0
2014 07 15 20        7.0
2014 07 15 21       12.0
2014 07 15 22       16.0
2014 07 15 23       31.0
2014 07 16 00       25.0
2014 07 16 01       16.0
2014 07 16 02    -9999.0
2014 07 16 03       11.0
2014 07 16 04        9.0
2014 07 16 05       13.0
2014 07 16 06       19.0
2014 07 16 07       20.0
2014 07 16 08       22.0
2014 07 16 09       21.0
2014 07 16 10       19.0
2014 07 16 11       13.0
2014 07 16 12        3.0
2014 07 16 13        3.0
2014 07 16 14        2.0
2014 07 16 15        1.0
2014 07 16 16        2.0
2014 07 16 17        2.0
2014 07 16 18        2.0
2014 07 16 19        4.0
2014 07 16 20        6.0
2014 07 16 21        9.0
2014 07 16 22       17.0
2014 07 16 23       25.0
2014 07 17 00       43.0
2014 07 17 01       35.0
2014 07 17 02    -9999.0
2014 07 17 03       15.0
2014 07 17 04        9.0
2014 07 17 05        9.0
2014 07 17 06       17.0
2014 07 17 07       22.0
2014 07 17 08       27.0
2014 07 17 09       23.0
2014 07 17 10       13.0
2014 07 17 11       11.0
2014 07 17 12        8.0
2014 07 17 13        4.0
2014 07 17 14        6.0
2014 07 17 15        1.0
2014 07 17 16        2.0
2014 07 17 17        4.0
2014 07 17 18        5.0
2014 07 17 19        2.0
2014 07 17 20       11.0
2014 07 17 21       14.0
2014 07 17 22       16.0
2014 07 17 23       27.0
2014 07 18 00       29.0
2014 07 18 01       31.0
2014 07 18 02    -9999.0
2014 07 18 03       11.0
2014 07 18 04        8.0
2014 07 18 05       13.0
2014 07 18 06       21.0
2014 07 18 07       19.0
2014 07 18 08       20.0
2014 07 18 09       14.0
2014 07 18 10       11.0
2014 07 18 11        8.0
2014 07 18 12        5.0
2014 07 18 13        3.0
2014 07 18 14        2.0
2014 07 18 15        1.0
2014 07 18 16        1.0
2014 07 18 17        2.0
2014 07 18 18        2.0
2014 07 18 19        4.0
2014 07 18 20        7.0
2014 07 18 21        9.0
2014 07 18 22       11.0
2014 07 18 23       28.0
2014 07 19 00       34.0
2014 07 19 01       45.0
2014 07 19 02    -9999.0
2014 07 19 03       30.0
2014 07 19 04       28.0
2014 07 19 05       28.0
2014 07 19 06       28.0
2014 07 19 07       25.0
2014 07 19 08       15.0
2014 07 19 09       10.0
2014 07 19 10        8.0
2014 07 19 11       15.0
2014 07 19 12        7.0
2014 07 19 13        2.0
2014 07 19 14        1.0
2014 07 19 15        2.0
2014 07 19 16        3.0
2014 07 19 17        4.0
2014 07 19 18        3.0
2014 07 19 19        5.0
2014 07 19 20        7.0
2014 07 19 21        9.0
2014 07 19 22       16.0
2014 07 19 23       31.0
2014 07 20 00       42.0
2014 07 20 01       38.0
2014 07 20 02    -9999.0
2014 07 20 03       31.0
2014 07 20 04       23.0
2014 07 20 05       25.0
2014 07 20 06       24.0
2014 07 20 07       14.0
2014 07 20 08       11.0
2014 07 20 09        9.0
2014 07 20 10        8.0
2014 07 20 11       10.0
2014 07 20 12        6.0
2014 07 20 13        5.0
2014 07 20 14        3.0
2014 07 20 15        3.0
2014 07 20 16        3.0
2014 07 20 17        4.0
2014 07 20 18        5.0
2014 07 20 19       11.0
2014 07 20 20       11.0
2014 07 20 21       24.0
2014 07 20 22       27.0
2014 07 20 23       23.0
2014 07 21 00       29.0
2014 07 21 01       31.0
2014 07 21 02    -9999.0
2014 07 21 03       17.0
2014 07 21 04       12.0
2014 07 21 05       18.0
2014 07 21 06       14.0
2014 07 21 07       14.0
2014 07 21 08       24.0
2014 07 21 09       16.0
2014 07 21 10       17.0
2014 07 21 11    -9999.0
2014 07 21 12       11.0
2014 07 21 13       13.0
2014 07 21 14        8.0
2014 07 21 15        5.0
2014 07 21 16        5.0
2014 07 21 17        5.0
2014 07 21 18        4.0
2014 07 21 19        7.0
2014 07 21 20       10.0
2014 07 21 21       14.0
2014 07 21 22       15.0
2014 07 21 23       12.0
2014 07 22 00       13.0
2014 07 22 01        9.0
2014 07 22 02    -9999.0
2014 07 22 03        9.0
2014 07 22 04       14.0
2014 07 22 05       21.0
2014 07 22 06       18.0
2014 07 22 07       18.0
2014 07 22 08       11.0
2014 07 22 09        6.0
2014 07 22 10        5.0
2014 07 22 11        5.0
2014 07 22 12        3.0
2014 07 22 13        4.0
2014 07 22 14        3.0
2014 07 22 15        4.0
2014 07 22 16        4.0
2014 07 22 17        3.0
2014 07 22 18        2.0
2014 07 22 19        3.0
2014 07 22 20       14.0
2014 07 22 21       12.0
2014 07 22 22       15.0
2014 07 22 23       21.0
2014 07 23 00       26.0
2014 07 23 01       20.0
2014 07 23 02    -9999.0
2014 07 23 03       20.0
2014 07 23 04       16.0
2014 07 23 05       17.0
2014 07 23 06       19.0
2014 07 23 07       23.0
2014 07 23 08       25.0
2014 07 23 09       14.0
2014 07 23 10        4.0
2014 07 23 11        1.0
2014 07 23 12        1.0
2014 07 23 13        0.0
2014 07 23 14        0.0
2014 07 23 15        0.0
2014 07 23 16        0.0
2014 07 23 17        0.0
2014 07 23 18        1.0
2014 07 23 19        4.0
2014 07 23 20        8.0
2014 07 23 21       16.0
2014 07 23 22       24.0
2014 07 23 23       27.0
2014 07 24 00       44.0
2014 07 24 01       36.0
2014 07 24 02    -9999.0
2014 07 24 03       13.0
2014 07 24 04       13.0
2014 07 24 05        9.0
2014 07 24 06       13.0
2014 07 24 07       24.0
2014 07 24 08       26.0
2014 07 24 09       16.0
2014 07 24 10       11.0
2014 07 24 11        8.0
2014 07 24 12        5.0
2014 07 24 13        5.0
2014 07 24 14        8.0
2014 07 24 15       11.0
2014 07 24 16       14.0
2014 07 24 17       12.0
2014 07 24 18        9.0
2014 07 24 19        3.0
2014 07 24 20        5.0
2014 07 24 21       13.0
2014 07 24 22       14.0
2014 07 24 23       22.0
2014 07 25 00       26.0
2014 07 25 01       14.0
2014 07 25 02    -9999.0
2014 07 25 03       14.0
2014 07 25 04       17.0
2014 07 25 05       23.0
2014 07 25 06       22.0
2014 07 25 07       21.0
2014 07 25 08       17.0
2014 07 25 09       11.0
2014 07 25 10        7.0
2014 07 25 11        6.0
2014 07 25 12        6.0
2014 07 25 13        4.0
2014 07 25 14        1.0
2014 07 25 15        1.0
2014 07 25 16        1.0
2014 07 25 17        2.0
2014 07 25 18        2.0
2014 07 25 19        3.0
2014 07 25 20        6.0
2014 07 25 21        5.0
2014 07 25 22        5.0
2014 07 25 23        7.0
2014 07 26 00       14.0
2014 07 26 01       18.0
2014 07 26 02    -9999.0
2014 07 26 03       18.0
2014 07 26 04       14.0
2014 07 26 05       11.0
2014 07 26 06       14.0
2014 07 26 07       17.0
2014 07 26 08       18.0
2014 07 26 09       19.0
2014 07 26 10       16.0
2014 07 26 11        9.0
2014 07 26 12        3.0
2014 07 26 13        2.0
2014 07 26 14        1.0
2014 07 26 15        2.0
2014 07 26 16        4.0
2014 07 26 17        5.0
2014 07 26 18        6.0
2014 07 26 19       15.0
2014 07 26 20       16.0
2014 07 26 21       12.0
2014 07 26 22       12.0
2014 07 26 23       14.0
2014 07 27 00       14.0
2014 07 27 01       10.0
2014 07 27 02    -9999.0
2014 07 27 03        6.0
2014 07 27 04        7.0
2014 07 27 05        7.0
2014 07 27 06        4.0
2014 07 27 07        5.0
2014 07 27 08        5.0
2014 07 27 09        5.0
2014 07 27 10        4.0
2014 07 27 11        3.0
2014 07 27 12        4.0
2014 07 27 13        4.0
2014 07 27 14        3.0
2014 07 27 15        2.0
2014 07 27 16        2.0
2014 07 27 17        1.0
2014 07 27 18        1.0
2014 07 27 19        3.0
2014 07 27 20        9.0
2014 07 27 21       10.0
2014 07 27 22       11.0
2014 07 27 23       17.0
2014 07 28 00       24.0
2014 07 28 01       28.0
2014 07 28 02    -9999.0
2014 07 28 03       15.0
2014 07 28 04       15.0
2014 07 28 05       19.0
2014 07 28 06       25.0
2014 07 28 07       24.0
2014 07 28 08       19.0
2014 07 28 09       13.0
2014 07 28 10        5.0
2014 07 28 11        3.0
2014 07 28 12        3.0
2014 07 28 13        2.0
2014 07 28 14        1.0
2014 07 28 15        0.0
2014 07 28 16        1.0
2014 07 28 17        1.0
2014 07 28 18        2.0
2014 07 28 19        3.0
2014 07 28 20        2.0
2014 07 28 21        3.0
2014 07 28 22        5.0
2014 07 28 23       14.0
2014 07 29 00       16.0
2014 07 29 01       20.0
2014 07 29 02    -9999.0
2014 07 29 03       19.0
2014 07 29 04       16.0
2014 07 29 05       13.0
2014 07 29 06        8.0
2014 07 29 07       12.0
2014 07 29 08       20.0
2014 07 29 09       20.0
2014 07 29 10       20.0
2014 07 29 11       15.0
2014 07 29 12        9.0
2014 07 29 13        4.0
2014 07 29 14        2.0
2014 07 29 15       10.0
2014 07 29 16        5.0
2014 07 29 17        4.0
2014 07 29 18        7.0
2014 07 29 19       10.0
2014 07 29 20       10.0
2014 07 29 21        8.0
2014 07 29 22       10.0
2014 07 29 23       13.0
2014 07 30 00       10.0
2014 07 30 01       12.0
2014 07 30 02    -9999.0
2014 07 30 03        7.0
2014 07 30 04        6.0
2014 07 30 05        6.0
2014 07 30 06        7.0
2014 07 30 07        6.0
2014 07 30 08        8.0
2014 07 30 09        8.0
2014 07 30 10        5.0
2014 07 30 11        4.0
2014 07 30 12        4.0
2014 07 30 13        5.0
2014 07 30 14        5.0
2014 07 30 15        8.0
2014 07 30 16        7.0
2014 07 30 17       12.0
2014 07 30 18       10.0
2014 07 30 19       13.0
2014 07 30 20       14.0
2014 07 30 21       14.0
2014 07 30 22       12.0
2014 07 30 23       10.0
2014 07 31 00       15.0
2014 07 31 01       15.0
2014 07 31 02    -9999.0
2014 07 31 03       10.0
2014 07 31 04       13.0
2014 07 31 05        8.0
2014 07 31 06       15.0
2014 07 31 07       19.0
2014 07 31 08       34.0
2014 07 31 09       33.0
2014 07 31 10       24.0
2014 07 31 11       10.0
2014 07 31 12        7.0
2014 07 31 13        5.0
2014 07 31 14        4.0
2014 07 31 15        3.0
2014 07 31 16        2.0
2014 07 31 17        2.0
2014 07 31 18        3.0
2014 07 31 19        3.0
2014 07 31 20        5.0
2014 07 31 21        5.0
2014 07 31 22       11.0
2014 07 31 23       11.0
2014 08 01 00       18.0
2014 08 01 01       23.0
2014 08 01 02    -9999.0
2014 08 01 03       14.0
2014 08 01 04       13.0
2014 08 01 05       15.0
2014 08 01 06       15.0
2014 08 01 07       23.0
2014 08 01 08       23.0
2014 08 01 09       13.0
2014 08 01 10        9.0
2014 08 01 11        5.0
2014 08 01 12        3.0
2014 08 01 13        3.0
2014 08 01 14        1.0
2014 08 01 15        0.0
2014 08 01 16        1.0
2014 08 01 17        1.0
2014 08 01 18        1.0
2014 08 01 19        2.0
2014 08 01 20        4.0
2014 08 01 21        4.0
2014 08 01 22        3.0
2014 08 01 23        9.0
2014 08 02 00       20.0
2014 08 02 01       23.0
2014 08 02 02    -9999.0
2014 08 02 03       21.0
2014 08 02 04    -9999.0
2014 08 02 05    -9999.0
2014 08 02 06    -9999.0
2014 08 02 07    -9999.0
2014 08 02 08    -9999.0
2014 08 02 09    -9999.0
2014 08 02 10    -9999.0
2014 08 02 11    -9999.0
2014 08 02 12    -9999.0
2014 08 02 13    -9999.0
2014 08 02 14    -9999.0
2014 08 02 15    -9999.0
2014 08 02 16    -9999.0
2014 08 02 17    -9999.0
2014 08 02 18    -9999.0
2014 08 02 19    -9999.0
2014 08 02 20    -9999.0
2014 08 02 21    -9999.0
2014 08 02 22    -9999.0
2014 08 02 23    -9999.0
2014 08 03 00    -9999.0
2014 08 03 01    -9999.0
2014 08 03 02    -9999.0
2014 08 03 03    -9999.0
2014 08 03 04    -9999.0
2014 08 03 05    -9999.0
2014 08 03 06    -9999.0
2014 08 03 07    -9999.0
2014 08 03 08    -9999.0
2014 08 03 09    -9999.0
2014 08 03 10    -9999.0
2014 08 03 11    -9999.0
2014 08 03 12    -9999.0
2014 08 03 13    -9999.0
2014 08 03 14    -9999.0
2014 08 03 15    -9999.0
2014 08 03 16    -9999.0
2014 08 03 17    -9999.0
2014 08 03 18    -9999.0
2014 08 03 19    -9999.0
2014 08 03 20    -9999.0
2014 08 03 21    -9999.0
2014 08 03 22    -9999.0
2014 08 03 23    -9999.0
2014 08 04 00    -9999.0
2014 08 04 01    -9999.0
2014 08 04 02    -9999.0
2014 08 04 03    -9999.0
2014 08 04 04    -9999.0
2014 08 04 05    -9999.0
2014 08 04 06    -9999.0
2014 08 04 07    -9999.0
2014 08 04 08    -9999.0
2014 08 04 09    -9999.0
2014 08 04 10    -9999.0
2014 08 04 11    -9999.0
2014 08 04 12    -9999.0
2014 08 04 13    -9999.0
2014 08 04 14        3.0
2014 08 04 15        3.0
2014 08 04 16        3.0
2014 08 04 17        1.0
2014 08 04 18        2.0
2014 08 04 19        5.0
2014 08 04 20        6.0
2014 08 04 21       11.0
2014 08 04 22       17.0
2014 08 04 23       15.0
2014 08 05 00       23.0
2014 08 05 01       26.0
2014 08 05 02    -9999.0
2014 08 05 03       27.0
2014 08 05 04       20.0
2014 08 05 05       11.0
2014 08 05 06       16.0
2014 08 05 07       22.0
2014 08 05 08       17.0
2014 08 05 09       19.0
2014 08 05 10        8.0
2014 08 05 11       15.0
2014 08 05 12        8.0
2014 08 05 13        4.0
2014 08 05 14        3.0
2014 08 05 15        2.0
2014 08 05 16        1.0
2014 08 05 17        1.0
2014 08 05 18        0.0
2014 08 05 19        0.0
2014 08 05 20        2.0
2014 08 05 21        5.0
2014 08 05 22        6.0
2014 08 05 23       24.0
2014 08 06 00       19.0
2014 08 06 01       26.0
2014 08 06 02    -9999.0
2014 08 06 03       14.0
2014 08 06 04       10.0
2014 08 06 05        1.0
2014 08 06 06       13.0
2014 08 06 07       19.0
2014 08 06 08       18.0
2014 08 06 09       14.0
2014 08 06 10       12.0
2014 08 06 11        7.0
2014 08 06 12        6.0
2014 08 06 13        2.0
2014 08 06 14        1.0
2014 08 06 15        1.0
2014 08 06 16        1.0
2014 08 06 17        1.0
2014 08 06 18        2.0
2014 08 06 19        9.0
2014 08 06 20       31.0
2014 08 06 21       32.0
2014 08 06 22       34.0
2014 08 06 23       35.0
2014 08 07 00       30.0
2014 08 07 01       31.0
2014 08 07 02    -9999.0
2014 08 07 03       28.0
2014 08 07 04       24.0
2014 08 07 05       19.0
2014 08 07 06       21.0
2014 08 07 07       33.0
2014 08 07 08       30.0
2014 08 07 09       20.0
2014 08 07 10       13.0
2014 08 07 11        6.0
2014 08 07 12        9.0
2014 08 07 13       10.0
2014 08 07 14        2.0
2014 08 07 15        1.0
2014 08 07 16        1.0
2014 08 07 17        1.0
2014 08 07 18        2.0
2014 08 07 19        4.0
2014 08 07 20       10.0
2014 08 07 21       19.0
2014 08 07 22       22.0
2014 08 07 23       25.0
2014 08 08 00       38.0
2014 08 08 01       40.0
2014 08 08 02    -9999.0
2014 08 08 03       22.0
2014 08 08 04       17.0
2014 08 08 05       16.0
2014 08 08 06       16.0
2014 08 08 07       24.0
2014 08 08 08       24.0
2014 08 08 09       25.0
2014 08 08 10       12.0
2014 08 08 11        4.0
2014 08 08 12        3.0
2014 08 08 13        1.0
2014 08 08 14        1.0
2014 08 08 15        2.0
2014 08 08 16        1.0
2014 08 08 17        1.0
2014 08 08 18        2.0
2014 08 08 19        3.0
2014 08 08 20        5.0
2014 08 08 21        6.0
2014 08 08 22       12.0
2014 08 08 23       26.0
2014 08 09 00       42.0
2014 08 09 01       37.0
2014 08 09 02    -9999.0
2014 08 09 03       29.0
2014 08 09 04       28.0
2014 08 09 05       16.0
2014 08 09 06       20.0
2014 08 09 07       18.0
2014 08 09 08       17.0
2014 08 09 09       10.0
2014 08 09 10        7.0
2014 08 09 11        9.0
2014 08 09 12        5.0
2014 08 09 13        2.0
2014 08 09 14        4.0
2014 08 09 15        3.0
2014 08 09 16        1.0
2014 08 09 17        1.0
2014 08 09 18        3.0
2014 08 09 19        3.0
2014 08 09 20        6.0
2014 08 09 21        6.0
2014 08 09 22        9.0
2014 08 09 23       22.0
2014 08 10 00       19.0
2014 08 10 01       42.0
2014 08 10 02    -9999.0
2014 08 10 03       13.0
2014 08 10 04       12.0
2014 08 10 05       12.0
2014 08 10 06       17.0
2014 08 10 07        9.0
2014 08 10 08       11.0
2014 08 10 09        8.0
2014 08 10 10        4.0
2014 08 10 11        3.0
2014 08 10 12        4.0
2014 08 10 13        3.0
2014 08 10 14        2.0
2014 08 10 15        2.0
2014 08 10 16        2.0
2014 08 10 17        1.0
2014 08 10 18        2.0
2014 08 10 19        3.0
2014 08 10 20        3.0
2014 08 10 21        3.0
2014 08 10 22        6.0
2014 08 10 23       15.0
2014 08 11 00       15.0
2014 08 11 01       24.0
2014 08 11 02    -9999.0
2014 08 11 03       23.0
2014 08 11 04       15.0
2014 08 11 05       12.0
2014 08 11 06       14.0
2014 08 11 07       21.0
2014 08 11 08       19.0
2014 08 11 09       20.0
2014 08 11 10        9.0
2014 08 11 11        8.0
2014 08 11 12        8.0
2014 08 11 13        9.0
2014 08 11 14        2.0
2014 08 11 15        1.0
2014 08 11 16        2.0
2014 08 11 17        1.0
2014 08 11 18        2.0
2014 08 11 19        4.0
2014 08 11 20        5.0
2014 08 11 21        5.0
2014 08 11 22       10.0
2014 08 11 23       18.0
2014 08 12 00       22.0
2014 08 12 01       29.0
2014 08 12 02    -9999.0
2014 08 12 03       17.0
2014 08 12 04       17.0
2014 08 12 05       18.0
2014 08 12 06       34.0
2014 08 12 07       25.0
2014 08 12 08       27.0
2014 08 12 09       10.0
2014 08 12 10        3.0
2014 08 12 11        2.0
2014 08 12 12        2.0
2014 08 12 13        3.0
2014 08 12 14        2.0
2014 08 12 15        2.0
2014 08 12 16        2.0
2014 08 12 17        1.0
2014 08 12 18        1.0
2014 08 12 19        2.0
2014 08 12 20        2.0
2014 08 12 21        6.0
2014 08 12 22       17.0
2014 08 12 23       12.0
2014 08 13 00        7.0
2014 08 13 01        5.0
2014 08 13 02    -9999.0
2014 08 13 03        3.0
2014 08 13 04        7.0
2014 08 13 05        6.0
2014 08 13 06        8.0
2014 08 13 07       12.0
2014 08 13 08        9.0
2014 08 13 09       11.0
2014 08 13 10        4.0
2014 08 13 11        2.0
2014 08 13 12        3.0
2014 08 13 13        2.0
2014 08 13 14        2.0
2014 08 13 15        2.0
2014 08 13 16        2.0
2014 08 13 17        2.0
2014 08 13 18        3.0
2014 08 13 19        5.0
2014 08 13 20       10.0
2014 08 13 21       12.0
2014 08 13 22        8.0
2014 08 13 23       10.0
2014 08 14 00       14.0
2014 08 14 01        3.0
2014 08 14 02    -9999.0
2014 08 14 03        2.0
2014 08 14 04        3.0
2014 08 14 05        4.0
2014 08 14 06        6.0
2014 08 14 07       10.0
2014 08 14 08        9.0
2014 08 14 09        4.0
2014 08 14 10        3.0
2014 08 14 11        3.0
2014 08 14 12        3.0
2014 08 14 13        2.0
2014 08 14 14        2.0
2014 08 14 15        1.0
2014 08 14 16        1.0
2014 08 14 17        1.0
2014 08 14 18        2.0
2014 08 14 19        3.0
2014 08 14 20        6.0
2014 08 14 21        7.0
2014 08 14 22        6.0
2014 08 14 23        7.0
2014 08 15 00       11.0
2014 08 15 01       10.0
2014 08 15 02    -9999.0
2014 08 15 03        6.0
2014 08 15 04        9.0
2014 08 15 05       11.0
2014 08 15 06       11.0
2014 08 15 07       14.0
2014 08 15 08       10.0
2014 08 15 09        8.0
2014 08 15 10        4.0
2014 08 15 11        1.0
2014 08 15 12        1.0
2014 08 15 13        1.0
2014 08 15 14        1.0
2014 08 15 15        1.0
2014 08 15 16        1.0
2014 08 15 17        1.0
2014 08 15 18        1.0
2014 08 15 19        1.0
2014 08 15 20        3.0
2014 08 15 21       14.0
2014 08 15 22       11.0
2014 08 15 23        6.0
2014 08 16 00        8.0
2014 08 16 01       16.0
2014 08 16 02    -9999.0
2014 08 16 03       16.0
2014 08 16 04       13.0
2014 08 16 05       10.0
2014 08 16 06       13.0
2014 08 16 07       16.0
2014 08 16 08       18.0
2014 08 16 09       13.0
2014 08 16 10        8.0
2014 08 16 11        7.0
2014 08 16 12        6.0
2014 08 16 13        4.0
2014 08 16 14        3.0
2014 08 16 15        3.0
2014 08 16 16        4.0
2014 08 16 17        3.0
2014 08 16 18        2.0
2014 08 16 19        6.0
2014 08 16 20       13.0
2014 08 16 21       29.0
2014 08 16 22       29.0
2014 08 16 23       25.0
2014 08 17 00       15.0
2014 08 17 01       15.0
2014 08 17 02    -9999.0
2014 08 17 03        9.0
2014 08 17 04        7.0
2014 08 17 05        7.0
2014 08 17 06        9.0
2014 08 17 07        9.0
2014 08 17 08       10.0
2014 08 17 09        8.0
2014 08 17 10        6.0
2014 08 17 11        4.0
2014 08 17 12        3.0
2014 08 17 13        2.0
2014 08 17 14        2.0
2014 08 17 15        1.0
2014 08 17 16        1.0
2014 08 17 17        1.0
2014 08 17 18        1.0
2014 08 17 19        3.0
2014 08 17 20        5.0
2014 08 17 21        3.0
2014 08 17 22       12.0
2014 08 17 23       17.0
2014 08 18 00       27.0
2014 08 18 01       25.0
2014 08 18 02    -9999.0
2014 08 18 03       13.0
2014 08 18 04       10.0
2014 08 18 05        9.0
2014 08 18 06       12.0
2014 08 18 07       27.0
2014 08 18 08       27.0
2014 08 18 09       19.0
2014 08 18 10        9.0
2014 08 18 11        7.0
2014 08 18 12        4.0
2014 08 18 13        4.0
2014 08 18 14        4.0
2014 08 18 15        2.0
2014 08 18 16        2.0
2014 08 18 17        2.0
2014 08 18 18        3.0
2014 08 18 19        4.0
2014 08 18 20        8.0
2014 08 18 21       19.0
2014 08 18 22       16.0
2014 08 18 23       14.0
2014 08 19 00       20.0
2014 08 19 01       20.0
2014 08 19 02    -9999.0
2014 08 19 03       10.0
2014 08 19 04       10.0
2014 08 19 05       12.0
2014 08 19 06       15.0
2014 08 19 07       17.0
2014 08 19 08       22.0
2014 08 19 09    -9999.0
2014 08 19 10    -9999.0
2014 08 19 11       14.0
2014 08 19 12        9.0
2014 08 19 13        3.0
2014 08 19 14        2.0
2014 08 19 15        2.0
2014 08 19 16        2.0
2014 08 19 17        2.0
2014 08 19 18        5.0
2014 08 19 19        3.0
2014 08 19 20        2.0
2014 08 19 21        2.0
2014 08 19 22        2.0
2014 08 19 23       13.0
2014 08 20 00       11.0
2014 08 20 01       10.0
2014 08 20 02    -9999.0
2014 08 20 03       12.0
2014 08 20 04       12.0
2014 08 20 05       10.0
2014 08 20 06        9.0
2014 08 20 07       13.0
2014 08 20 08       16.0
2014 08 20 09       12.0
2014 08 20 10        9.0
2014 08 20 11        4.0
2014 08 20 12        2.0
2014 08 20 13        1.0
2014 08 20 14        1.0
2014 08 20 15        1.0
2014 08 20 16        2.0
2014 08 20 17        1.0
2014 08 20 18        1.0
2014 08 20 19        2.0
2014 08 20 20        3.0
2014 08 20 21        4.0
2014 08 20 22        9.0
2014 08 20 23       15.0
2014 08 21 00       20.0
2014 08 21 01       21.0
2014 08 21 02    -9999.0
2014 08 21 03        8.0
2014 08 21 04        7.0
2014 08 21 05        6.0
2014 08 21 06       11.0
2014 08 21 07       18.0
2014 08 21 08       23.0
2014 08 21 09       14.0
2014 08 21 10        5.0
2014 08 21 11        6.0
