med.orarie NO2 [ug/m3] staz.** MARECCHIA

aaaa mm gg hh        NO2
2014 02 03 14       23.0
2014 02 03 15       26.0
2014 02 03 16       30.0
2014 02 03 17       28.0
2014 02 03 18       32.0
2014 02 03 19       35.0
2014 02 03 20       37.0
2014 02 03 21       42.0
2014 02 03 22       36.0
2014 02 03 23       34.0
2014 02 04 00       42.0
2014 02 04 01       38.0
2014 02 04 02       38.0
2014 02 04 03       33.0
2014 02 04 04       33.0
2014 02 04 05       30.0
2014 02 04 06       26.0
2014 02 04 07       27.0
2014 02 04 08       33.0
2014 02 04 09       40.0
2014 02 04 10       37.0
2014 02 04 11       31.0
2014 02 04 12       32.0
2014 02 04 13       22.0
2014 02 04 14       20.0
2014 02 04 15       21.0
2014 02 04 16    -9999.0
2014 02 04 17       27.0
2014 02 04 18       33.0
2014 02 04 19       32.0
2014 02 04 20       35.0
2014 02 04 21       38.0
2014 02 04 22       40.0
2014 02 04 23       40.0
2014 02 05 00       40.0
2014 02 05 01       39.0
2014 02 05 02       37.0
2014 02 05 03       37.0
2014 02 05 04       38.0
2014 02 05 05       38.0
2014 02 05 06       39.0
2014 02 05 07       40.0
2014 02 05 08       41.0
2014 02 05 09       43.0
2014 02 05 10       47.0
2014 02 05 11       54.0
2014 02 05 12       26.0
2014 02 05 13       12.0
2014 02 05 14       13.0
2014 02 05 15       11.0
2014 02 05 16       14.0
2014 02 05 17       23.0
2014 02 05 18       29.0
2014 02 05 19       26.0
2014 02 05 20       20.0
2014 02 05 21       22.0
2014 02 05 22       24.0
2014 02 05 23       23.0
2014 02 06 00       18.0
2014 02 06 01       12.0
2014 02 06 02       10.0
2014 02 06 03        8.0
2014 02 06 04       10.0
2014 02 06 05       13.0
2014 02 06 06       18.0
2014 02 06 07       36.0
2014 02 06 08       49.0
2014 02 06 09       44.0
2014 02 06 10       27.0
2014 02 06 11       18.0
2014 02 06 12       15.0
2014 02 06 13       10.0
2014 02 06 14       14.0
2014 02 06 15       24.0
2014 02 06 16       19.0
2014 02 06 17       23.0
2014 02 06 18       27.0
2014 02 06 19       36.0
2014 02 06 20       62.0
2014 02 06 21       57.0
2014 02 06 22       52.0
2014 02 06 23       44.0
2014 02 07 00       37.0
2014 02 07 01       29.0
2014 02 07 02       28.0
2014 02 07 03       24.0
2014 02 07 04       23.0
2014 02 07 05       20.0
2014 02 07 06       23.0
2014 02 07 07       28.0
2014 02 07 08       38.0
2014 02 07 09       62.0
2014 02 07 10       51.0
2014 02 07 11       41.0
2014 02 07 12       17.0
2014 02 07 13       10.0
2014 02 07 14        9.0
2014 02 07 15       12.0
2014 02 07 16       17.0
2014 02 07 17       19.0
2014 02 07 18       26.0
2014 02 07 19       37.0
2014 02 07 20       23.0
2014 02 07 21       16.0
2014 02 07 22       10.0
2014 02 07 23        7.0
2014 02 08 00        7.0
2014 02 08 01        7.0
2014 02 08 02        8.0
2014 02 08 03       39.0
2014 02 08 04       32.0
2014 02 08 05       30.0
2014 02 08 06       33.0
2014 02 08 07       35.0
2014 02 08 08       34.0
2014 02 08 09       43.0
2014 02 08 10       38.0
2014 02 08 11       26.0
2014 02 08 12       23.0
2014 02 08 13       24.0
2014 02 08 14       23.0
2014 02 08 15       24.0
2014 02 08 16       35.0
2014 02 08 17       42.0
2014 02 08 18       46.0
2014 02 08 19       46.0
2014 02 08 20       14.0
2014 02 08 21       14.0
2014 02 08 22        8.0
2014 02 08 23        6.0
2014 02 09 00        7.0
2014 02 09 01        8.0
2014 02 09 02        8.0
2014 02 09 03        4.0
2014 02 09 04        3.0
2014 02 09 05        4.0
2014 02 09 06        4.0
2014 02 09 07        5.0
2014 02 09 08        5.0
2014 02 09 09        6.0
2014 02 09 10        9.0
2014 02 09 11       20.0
2014 02 09 12       19.0
2014 02 09 13       14.0
2014 02 09 14       11.0
2014 02 09 15       12.0
2014 02 09 16       13.0
2014 02 09 17       13.0
2014 02 09 18       12.0
2014 02 09 19       27.0
2014 02 09 20       14.0
2014 02 09 21       17.0
2014 02 09 22       15.0
2014 02 09 23       12.0
2014 02 10 00       11.0
2014 02 10 01       10.0
2014 02 10 02        8.0
2014 02 10 03        5.0
2014 02 10 04        6.0
2014 02 10 05        7.0
2014 02 10 06       13.0
2014 02 10 07       20.0
2014 02 10 08       35.0
2014 02 10 09       36.0
2014 02 10 10       27.0
2014 02 10 11       16.0
2014 02 10 12       20.0
2014 02 10 13       19.0
2014 02 10 14       21.0
2014 02 10 15       20.0
2014 02 10 16       18.0
2014 02 10 17       19.0
2014 02 10 18       24.0
2014 02 10 19       25.0
2014 02 10 20       26.0
2014 02 10 21       13.0
2014 02 10 22       13.0
2014 02 10 23       12.0
2014 02 11 00       16.0
2014 02 11 01       31.0
2014 02 11 02       28.0
2014 02 11 03       26.0
2014 02 11 04       28.0
2014 02 11 05       19.0
2014 02 11 06       14.0
2014 02 11 07       12.0
2014 02 11 08       24.0
2014 02 11 09       30.0
2014 02 11 10       20.0
2014 02 11 11       17.0
2014 02 11 12       30.0
2014 02 11 13       24.0
2014 02 11 14       21.0
2014 02 11 15       26.0
2014 02 11 16       32.0
2014 02 11 17       29.0
2014 02 11 18       29.0
2014 02 11 19       47.0
2014 02 11 20       49.0
2014 02 11 21       43.0
2014 02 11 22       36.0
2014 02 11 23       28.0
2014 02 12 00       24.0
2014 02 12 01       23.0
2014 02 12 02       19.0
2014 02 12 03       22.0
2014 02 12 04       14.0
2014 02 12 05       11.0
2014 02 12 06       14.0
2014 02 12 07       26.0
2014 02 12 08       41.0
2014 02 12 09       50.0
2014 02 12 10       40.0
2014 02 12 11       15.0
2014 02 12 12       20.0
2014 02 12 13       13.0
2014 02 12 14       12.0
2014 02 12 15       20.0
2014 02 12 16       16.0
2014 02 12 17       20.0
2014 02 12 18       26.0
2014 02 12 19       43.0
2014 02 12 20       63.0
2014 02 12 21       58.0
2014 02 12 22       57.0
2014 02 12 23       51.0
2014 02 13 00       42.0
2014 02 13 01       42.0
2014 02 13 02       41.0
2014 02 13 03       36.0
2014 02 13 04       31.0
